cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1829042,0001140361-21-010884,10-K,2021-03-31,2021-04-01,2020,FY,2020-12-31,annual,HMCO,HUMANCO ACQUISITION CORP.,314327042,5000005,,,,,,1193592,,,0,,,,,,,,,,,,,,,,,,,,,,,5000005,,,,
1829042,0001140361-21-010884,10-K,2021-03-31,2021-04-01,2020,FY,2020-12-31,quarterly,HMCO,HUMANCO ACQUISITION CORP.,314327042,5000005,,,,,,1193592,,,0,,,,,-97659,,,-89630,,,,8029,,,97659,,-655743,,,,,,5000005,,,,
1829042,0001140361-21-023637,10-Q,2021-07-08,2021-07-09,2021,Q1,2021-03-31,quarterly,HMCO,HUMANCO ACQUISITION CORP.,314167820,5000010,,,,,,1056087,,,0,,,,,-229947,,,277115,,,,33062,,,229947,,-132505,,,,,,5000010,,,,
1829042,0001140361-21-023643,10-K/A,2021-07-08,2021-07-09,2020,FY,2020-12-31,annual,HMCO,HUMANCO ACQUISITION CORP.,314327042,5000005,,,,,,1193592,,,0,,,,,,,,,,,,,,,,,,,,,,,5000005,,,,
1829042,0001140361-21-023643,10-K/A,2021-07-08,2021-07-09,2020,FY,2020-12-31,quarterly,HMCO,HUMANCO ACQUISITION CORP.,314327042,5000005,,,,,,1193592,,,0,,,,,-97659,,,-9269956,,,,8029,,,97659,,-655743,,,,,,5000005,,,,
1829042,0001140361-21-028216,10-Q,2021-08-13,2021-08-14,2021,Q2,2021-06-30,quarterly,,HUMANCO ACQUISITION CORP.,313979119,5000004,,,,,,1009617,,,0,,,,,-344383,,,2590584,,,,4967,,,344383,,-91929,,,,,,5000004,,,,
1829042,0001140361-21-037664,10-Q,2021-11-12,2021-11-13,2021,Q3,2021-09-30,quarterly,,HUMANCO ACQUISITION CORP.,313609586,-9740147,,,,,,731464,,,0,,,,,-780474,,,2306949,,,,6423,,,,,-278153,,,,,,-9740147,,,,
1829042,0001140361-22-002604,10-K/A,2022-01-25,2022-01-26,2020,FY,2020-12-31,annual,HMCO,HUMANCO ACQUISITION CORP.,314327042,-14914795,,,,,,1193592,,,0,,,,,,,,,,,,,,,,,,,,,,,-14914795,,,,
1829042,0001140361-22-002604,10-K/A,2022-01-25,2022-01-26,2020,FY,2020-12-31,quarterly,HMCO,HUMANCO ACQUISITION CORP.,314327042,-14914795,,,,,,1193592,,,0,,,,,-97659,,,-9269956,,,,8029,,,97659,,-655743,,,,,,-14914795,,,,
1829042,0001140361-22-002607,10-Q/A,2022-01-25,2022-01-26,2021,Q3,2021-09-30,quarterly,,HUMANCO ACQUISITION CORP.,313609586,-9740147,,,,,,731464,,,0,,,,,-780474,,,2306949,,,,6423,,,,,-278153,,,,,,-9740147,,,,
1829042,0001140361-22-010168,10-K,2022-03-18,2022-03-19,2021,FY,2021-12-31,annual,,HUMANCO ACQUISITION CORP.,313137998,-3197317,,,,,,339570,,,0,,,,,-2166740,,,11717478,,,,52218,,,,,-894481,,,,,,-3197317,,,,
1829042,0001140361-22-010168,10-K,2022-03-18,2022-03-19,2021,FY,2021-12-31,quarterly,,HUMANCO ACQUISITION CORP.,313137998,-3197317,,,,,,339570,,,0,,,,,-811936,,,6542830,,,,7766,,,,,-391894,,,,,,-3197317,,,,
1829042,0001140361-22-019388,10-Q,2022-05-16,2022-05-17,2022,Q1,2022-03-31,quarterly,,HUMANCO ACQUISITION CORP.,313328211,-28234594,,,,,,553875,,,0,,,,,-355007,,,-37277,,,,7707,,,,,-452392,,,,,,-28234594,,,,
1829042,0001140361-22-029252,10-Q,2022-08-11,2022-08-12,2022,Q2,2022-06-30,quarterly,,HUMANCO ACQUISITION CORP.,313157921,-23372062,,,,,,371858,,,0,,,,,-251730,4866860,4328,4862532,,,,141590,,,,,-218716,,,,,,-23372062,,,,
