cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1748621,0001213900-18-017031,10-Q,2018-12-06,2018-12-07,2018,Q3,2018-09-30,quarterly,ALAC,ALBERTON ACQUISITION CORP,295172,-5082,,,,,,63895,,,,,,,,-21814,,,-21814,,,880220,,,,,,,,,,,,-5082,,,,,6770,2875000,2018-09-30,single,,,,,instance,2018-12-06
1748621,0001213900-19-005452,10-K,2019-04-01,2019-04-02,2018,FY,2018-12-31,annual,ALAC,ALBERTON ACQUISITION CORP,115790422,5000004,,,,,,452409,,,,,,,,,,,,,,,,,,,,,,,,,,5000004,,,,,6770,,,,,,,,instance,2019-04-01
1748621,0001213900-19-005452,10-K,2019-04-01,2019-04-02,2018,FY,2018-12-31,quarterly,ALAC,ALBERTON ACQUISITION CORP,115790422,5000004,,,,,,452409,,,,,,,,,,,,,,,,,,,,,,,,,,5000004,,,,,6770,,,,,,,,instance,2019-04-01
1748621,0001213900-19-008786,10-Q,2019-05-15,2019-05-16,2019,Q1,2019-03-31,quarterly,ALAC,ALBERTON ACQUISITION CORP,116317035,5000001,,,,,,296759,,,,,,,,-153741,,,535012,,,4086448,688610,,,,,-155650,,,,,,5000001,,,,,6770,4096466,2019-03-31,single,,,,,instance,2019-05-15
1748621,0001213900-19-015366,10-Q,2019-08-12,2019-08-13,2019,Q2,2019-06-30,quarterly,ALAC,ALBERTON ACQUISITION CORP,116874453,5000003,,,,,,165890,,,,,,,,-137145,,,557215,,,4104181,694051,,,,,-130869,,,,,,5000003,,,,,6770,4104181,2019-06-30,single,,,,,instance,2019-08-12
1748621,0001213900-19-023169,10-Q,2019-11-13,2019-11-14,2019,Q3,2019-09-30,quarterly,ALAC,ALBERTON ACQUISITION CORP,118561240,5000008,,,,,,1237095,,,,,,,,-80795,,,536584,,,4104181,617233,,,,,-77595,,,,,,5000008,,,,,6770,4103466,2019-09-30,single,,,,,instance,2019-11-13
1748621,0001213900-20-006484,10-K,2020-03-16,2020-03-17,2019,FY,2019-12-31,annual,ALAC,ALBERTON ACQUISITION CORP,119530814,5000008,,,,,,477154,,,,,,,,-484108,,,2090361,,,4097705,2572276,,,,,-475255,,,,,,5000008,,,,,6770,4212191,2019-12-31,single,,,,,instance,2020-03-16
1748621,0001213900-20-006484,10-K,2020-03-16,2020-03-17,2019,FY,2019-12-31,quarterly,ALAC,ALBERTON ACQUISITION CORP,119530814,5000008,,,,,,477154,,,,,,,,-112427,,,461550,,,,572382,,,,,-111141,,,,,,5000008,,,,,6770,4212191,2019-12-31,single,,,,,instance,2020-03-16
1748621,0001213900-20-011660,10-Q,2020-05-11,2020-05-12,2020,Q1,2020-03-31,quarterly,ALAC,ALBERTON ACQUISITION CORP,120788298,5000009,,,,,,11178,,,,,,,,-149055,,,386140,,,4212191,534368,,,,,-97176,,,,,,5000009,,,,,6770,4324988,2020-03-31,single,,,,,instance,2020-05-11
1748621,0001213900-20-021153,10-Q,2020-08-10,2020-08-11,2020,Q2,2020-06-30,quarterly,ALAC,ALBERTON ACQUISITION CORP,15038947,5000009,,,,,,9289,,,,,,,,-146045,,,-121769,,,4324988,,,,,,18111,,,,,,5000009,,,,,6770,4339562,2020-06-30,single,,,,,carried,2020-05-11
1748621,0001213900-20-035974,10-Q,2020-11-09,2020-11-10,2020,Q3,2020-09-30,quarterly,ALAC,ALBERTON ACQUISITION CORP,15195008,5000006,,,,,,1595,,,,,,,,-100347,,,-99964,,,4339562,,,,,,52306,,,,,,5000006,,,,,6770,4352230,2020-09-30,single,,,,,carried,2020-05-11
1748621,0001213900-21-020254,10-K,2021-04-06,2021-04-07,2020,FY,2020-12-31,annual,ALAC,ALBERTON ACQUISITION CORP,15366536,5000009,,,,,,1545,,,,,,,,-545678,,,14562,,,4307454,,,,,,33191,,,,,,5000009,,,,,1700,4369407,2020-12-31,single,,,,,carried,2020-05-11
1748621,0001213900-21-020254,10-K,2021-04-06,2021-04-07,2020,FY,2020-12-31,quarterly,ALAC,ALBERTON ACQUISITION CORP,15366536,5000009,,,,,,1545,,,,,,,,-150231,,,-149845,,,,,,,,,59950,,,,,,5000009,,,,,1700,4369407,2020-12-31,single,,,,,carried,2020-05-11
