cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1073748,0001096906-11-001758,10-Q,2011-08-10,2011-08-11,2011,Q3,2011-06-30,quarterly,YUMM,YUMMIES INC,5057,-35500,,,,,,5057,,,,,,,,-3081,,,-3622,,541,2505000,,,,,,,,,,,,-35500,,,,,9995,2505000,2011-06-30,single,,,,
1073748,0001096906-11-003199,10-K,2011-12-29,2011-12-30,2011,FY,2011-09-30,annual,YUMM,YUMMIES INC,2874,-36801,,,,,,2874,,,,,,,,-8058,-10065,,-10065,,2007,2505000,,,,,,-2238,,,,,,-36801,,,-8058,,9995,2505000,2011-09-30,single,,,,
1073748,0001096906-11-003199,10-K,2011-12-29,2011-12-30,2011,FY,2011-09-30,quarterly,YUMM,YUMMIES INC,2874,-36801,,,,,,2874,,,,,,,,-1223,,,-1801,,578,,,,,,,-2183,,,,,,-36801,,,,,9995,2505000,2011-09-30,single,,,,
1073748,0001096906-12-000105,10-Q,2012-01-24,2012-01-25,2012,Q1,2011-12-31,quarterly,YUMM,YUMMIES INC,2250,-37102,,,,,,2250,,,,,,,,-3723,,,-4301,,578,2505000,,,,,,-624,,,,,,-37102,,,,,9995,2505000,2011-12-31,single,,,,
1073748,0001096906-12-001239,10-Q,2012-05-09,2012-05-10,2012,Q2,2012-03-31,quarterly,YUMM,YUMMIES INC,416,-38814,,,,,,416,,,,,,,,-1134,,,-1712,,578,2505000,,,,,,-1834,,,,,,-38814,,,,,9995,2505000,2012-03-31,single,,,,
1073748,0001096906-12-001984,10-Q,2012-08-10,2012-08-11,2012,Q3,2012-06-30,quarterly,YUMM,YUMMIES INC,686,-39871,,,,,,686,,,,,,,,-1804,,,-2382,,578,2505000,,,,,,-730,,,,,,-39871,,,,,9995,2505000,2012-06-30,single,,,,
1073748,0001096906-12-003044,10-K,2012-12-20,2012-12-21,2012,FY,2012-09-30,annual,YUMM,YUMMIES INC,662,-41073,,,,,,662,,,,,,,,-10157,-12467,,-12467,,2310,2505000,,,,,,-3212,,,,,,-41073,,,-10157,,9995,2505000,2012-09-30,single,,,,
1073748,0001096906-12-003044,10-K,2012-12-20,2012-12-21,2012,FY,2012-09-30,quarterly,YUMM,YUMMIES INC,662,-41073,,,,,,662,,,,,,,,-3495,,,-20862,,577,,,,,,,-24,,,,,,-41073,,,,,9995,2505000,2012-09-30,single,,,,
1073748,0001096906-13-000180,10-Q,2013-02-11,2013-02-12,2013,Q1,2012-12-31,quarterly,YUMM,YUMMIES INC,638,-41354,,,,,,638,,,,,,,,-4054,,,-4632,,578,2505000,,,,,,24,,,,,,-41354,,,,,9995,2505000,2012-12-31,single,,,,
1073748,0001096906-13-000707,10-Q,2013-05-10,2013-05-11,2013,Q2,2013-03-31,quarterly,YUMM,YUMMIES INC,614,-42196,,,,,,614,,,,,,,,-1444,,,-2022,,578,2505000,,,,,,-72,,,,,,-42196,,,,,9995,2505000,2013-03-31,single,,,,
