cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1771951,0001410578-22-001806,10-Q,2022-05-20,2022-05-21,2022,Q1,2022-03-31,quarterly,TMB,DYNAMIC SHARES TRUST,2687882,2683914,,,,,,1993998,,,,,,,,,,,-315782,,,,,-9937,,,,-526932,,,,,,2683914,,,,
1771951,0001410578-22-001868,10-K,2022-06-13,2022-06-14,2021,FY,2021-12-31,annual,WEIX,DYNAMIC SHARES TRUST,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,
1771951,0001410578-22-001868,10-K,2022-06-13,2022-06-14,2021,FY,2021-12-31,quarterly,WEIX,DYNAMIC SHARES TRUST,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,
1771951,0001410578-22-002271,10-Q/A,2022-08-11,2022-08-12,2022,Q1,2022-03-31,quarterly,WEIX,DYNAMIC SHARES TRUST,2687982,2684014,,,,,,1993998,,,,,,,,,,,-315782,,,,,-9937,,,,-526932,,,,,,2684014,,,,
1771951,0001410578-22-002606,10-Q,2022-08-15,2022-08-16,2022,Q2,2022-06-30,quarterly,WEIX,DYNAMIC SHARES TRUST,2175157,2174240,,,,,,100,,,,,,,,,,,-509774,,,,,-393,,,,-1835303,,,,,,2174240,,,,
1771951,0001493152-22-031959,10-Q,2022-11-14,2022-11-15,2022,Q3,2022-09-30,quarterly,,DYNAMIC SHARES TRUST,2289193,2276363,,,,,,100,,,,,,,,,,,102123,,,,,4876,,,,155815,,,,,,2276363,,,,
1771951,0001493152-23-010441,10-K,2023-03-31,2023-04-01,2022,FY,2022-12-31,annual,,DYNAMIC SHARES TRUST,2724027,2722929,,,,,,100,,,,,,,,,,,-276868,,,,,4810,,,,-1546670,,,,,,2722929,,,,
1771951,0001493152-23-010441,10-K,2023-03-31,2023-04-01,2022,FY,2022-12-31,quarterly,,DYNAMIC SHARES TRUST,2724027,2722929,,,,,,100,,,,,,,,,,,446566,,,,,10265,,,,659750,,,,,,2722929,,,,
1771951,0001493152-23-017568,10-Q,2023-05-15,2023-05-16,2023,Q1,2023-03-31,quarterly,,DYNAMIC SHARES TRUST,2937004,2935667,,,,,,100,,,,,,,,,,,212738,,,,,20839,,,,106716,,,,,,2935667,,,,
1771951,0001493152-23-018940,10-Q/A,2023-05-24,2023-05-25,2023,Q1,2023-03-31,quarterly,,DYNAMIC SHARES TRUST,2937004,2935667,,,,,,100,,,,,,,,,,,212738,,,,,20839,,,,106716,,,,,,2935667,,,,
