cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1838987,0001213900-21-028835,10-Q,2021-05-24,2021-05-25,2021,Q1,2021-03-31,quarterly,FACT,FREEDOM ACQUISITION I CORP.,347182278,5000004,,,,,,764593,,,,,,,,-220628,,,3384112,,,,10352,,,,,-1553991,,,,,,5000004,,,,
1838987,0001213900-21-043151,10-Q,2021-08-16,2021-08-17,2021,Q2,2021-06-30,quarterly,,FREEDOM ACQUISITION I CORP.,346859406,5000006,,,,,,602848,,,,,,,,-448441,,,-2796798,,,,34890,,,,,-161745,,,,,,5000006,,,,
1838987,0001213900-21-059574,10-Q,2021-11-15,2021-11-16,2021,Q3,2021-09-30,quarterly,,FREEDOM ACQUISITION I CORP.,346482917,-20679317,,,,,,381890,,,,,,,,-353484,,,5784507,,,,32591,,,,,-220958,,,,,,-20679317,,,,
1838987,0001213900-22-019483,10-K,2022-04-13,2022-04-14,2021,FY,2021-12-31,annual,,FREEDOM ACQUISITION I CORP.,346220403,-21922488,,,,,,277583,,,,,,,,-3782028,,,5128650,,,,105681,,,,,-2041001,,,,,,-21922488,,,,
1838987,0001213900-22-019483,10-K,2022-04-13,2022-04-14,2021,FY,2021-12-31,quarterly,,FREEDOM ACQUISITION I CORP.,346220403,-21922488,,,,,,277583,,,,,,,,-2759475,,,-1243171,,,,27848,,,,,-104307,,,,,,-21922488,,,,
1838987,0001213900-22-028985,10-Q,2022-05-23,2022-05-24,2022,Q1,2022-03-31,quarterly,,FREEDOM ACQUISITION I CORP.,345952551,-20627207,,,,,,78404,,,,,,,,-1198082,,,1295281,,,,109863,,,,,-199179,,,,,,-20627207,,,,
1838987,0001213900-22-050538,10-Q,2022-08-23,2022-08-24,2022,Q2,2022-06-30,quarterly,,FREEDOM ACQUISITION I CORP.,346656675,-18781440,,,,,,425945,,,,,,,,-824081,,,2025986,,,,484975,,,,,-652459,,,,,,-18781440,,,,
1838987,0001213900-22-074209,10-Q,2022-11-21,2022-11-22,2022,Q3,2022-09-30,quarterly,,FREEDOM ACQUISITION I CORP.,347622891,-16803964,,,,,,169558,,,,,,,,195499,,,3404845,,,,1427369,,,,,-256387,,,,,,-16803964,,,,
1838987,0001213900-23-027997,10-K,2023-04-06,2023-04-07,2022,FY,2022-12-31,annual,,FREEDOM ACQUISITION I CORP.,350120913,-11490298,,,,,,72923,,,,,,,,-4407058,,,5982340,,,,4821632,,,,,-1429660,,,,,,-11490298,,,,
1838987,0001213900-23-027997,10-K,2023-04-06,2023-04-07,2022,FY,2022-12-31,quarterly,,FREEDOM ACQUISITION I CORP.,350120913,-11490298,,,,,,72923,,,,,,,,-2580393,,,-743771,,,,2799425,,,,,-321635,,,,,,-11490298,,,,
1838987,0001213900-23-040548,10-Q,2023-05-16,2023-05-17,2023,Q1,2023-03-31,quarterly,,FREEDOM ACQUISITION I CORP.,116619118,-15325161,,,,,,,,,,,,,,-1620336,,,170155,,,,33,,,,,-525382,,,,,,-15325161,,,,
1838987,0001213900-23-067241,10-Q,2023-08-14,2023-08-15,2023,Q2,2023-06-30,quarterly,,"COMPLETE SOLARIA, INC.",118382879,-19788706,,,,,,,,,,,,,,-1511276,,,-2655494,,,,18,,,,,-344290,,,,,,-19788706,,,,
1838987,0001213900-23-087084,10-Q,2023-11-14,2023-11-15,2023,Q3,2023-09-30,quarterly,,"COMPLETE SOLARIA, INC.",72019000,-50783000,,,,,,1661000,12503000,790000,,,,24590000,6236000,-11078000,-50974000,-1000,-206882000,,1902000,39830763,9000,,,17314000,,-46092328,,,,,,-50783000,,,-49072000,
1838987,0001213900-24-028747,10-K,2024-04-01,2024-04-02,2023,FY,2023-12-31,annual,,"COMPLETE SOLARIA, INC.",47322000,-76813000,,,,,,2593000,3058000,664000,,,,87616000,17788000,-52358000,-96217000,-20000,-269555000,,14033000,24723370,36000,,,70146000,930000,-58612000,-35000,3364000,,,-58647000,-76813000,,,-82184000,-51428000
1838987,0001213900-24-028747,10-K,2024-04-01,2024-04-02,2023,FY,2023-12-31,quarterly,,"COMPLETE SOLARIA, INC.",47322000,-76813000,,,,,,2593000,3058000,664000,,,,20729000,2689000,-16055000,-22768000,-19000,-27649000,,5163000,,10000,,,18744000,308000,-11650000,,1043000,,,,-76813000,,,-17605000,-15747000
1838987,0001213900-24-043520,10-Q,2024-05-15,2024-05-16,2024,Q1,2024-03-31,quarterly,,"COMPLETE SOLARIA, INC.",40850000,-85079000,,,,,,1786000,2773000,543000,,,,10040000,2283000,-7544000,-9587000,1000,-9588000,,3568000,49077330,6000,,,9827000,357000,-4946000,,1341000,,,,-85079000,,,-6019000,-7187000
1838987,0001213900-24-043833,10-Q/A,2024-05-15,2024-05-16,2024,Q1,2024-03-31,quarterly,,"COMPLETE SOLARIA, INC.",40850000,-85079000,,,,,,1786000,2773000,543000,,,,10040000,2283000,-7544000,-9587000,1000,-9588000,,3568000,49077330,6000,,,9827000,357000,-4946000,,1341000,,,,-85079000,,,-6019000,-7187000
1838987,0001213900-24-068973,10-Q,2024-08-14,2024-08-15,2024,Q2,2024-06-30,quarterly,,"COMPLETE SOLARIA, INC.",33392000,-91973000,,,,,,1839000,2033000,445000,,,,4492000,-892000,-9494000,-13877000,10000,-15894000,,2324000,61111005,10000,,,8602000,329000,-2691000,,1229000,,,,-91973000,,,-11553000,-9165000
1838987,0001213900-24-099667,10-Q,2024-11-18,2024-11-19,2024,Q3,2024-09-30,quarterly,,"COMPLETE SOLARIA, INC.",107936000,-142704000,,,,,,79502000,607000,382000,,,,5536000,-3157000,-29970000,-77958000,0,-77958000,,2338000,75348627,86000,,,26813000,305000,-21474000,,1516000,,,,-142704000,,,-75620000,-29665000
1838987,0001213900-25-037748,10-K,2025-04-30,2025-05-01,2024,FY,2024-12-31,annual,,"COMPLETE SOLARIA, INC.",144466000,-97539000,35861000,18476000,17385000,,,13378000,22110000,2263000,,,,108742000,39502000,-68509000,-54444000,,-56451000,,16223000,75793548,19000,,,108011000,2736000,-54662000,,3067000,,,,-133400000,,,-38221000,-65773000
1838987,0001213900-25-037748,10-K,2025-04-30,2025-05-01,2024,FY,2024-12-31,quarterly,,"COMPLETE SOLARIA, INC.",144466000,-97539000,35861000,18476000,17385000,,,13378000,22110000,2263000,,,,88674000,41268000,-21501000,46978000,,46989000,,7993000,,-83000,,,62769000,1745000,-25551000,,-1019000,,,,-133400000,,,54971000,-19756000
