cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1183276,0001144204-11-050339,10-Q/A,2011-08-29,2011-08-30,2011,Q2,2011-06-30,quarterly,SKPI,"SKY PETROLEUM, INC.",12265635,12048134,,,,,,2011724,,,,,,,,-338672,,,-338464,,,,208,,,,,,,,,,,12048134,,,,,1382,61868709,2011-06-30,single,,,,
1183276,0001144204-11-064113,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,SKPI,"SKY PETROLEUM, INC.",11946802,11716280,,,,,,173474,,,,,,,,-291204,,,-291166,,,,38,,,,,-291330,-6920,-40685,,,-298250,11716280,,,,,1382,61868709,2011-09-30,single,,,2314,
1183276,0001445305-12-000917,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,SKPI,"SKY PETROLEUM, INC.",12407459,11988364,,,,,,605784,,,,,,,,-1825272,,,-1824697,,,,575,,,,,-1548902,-26778,68029,,,-1575680,11988364,,,,,1382,58793709,2011-12-31,single,,,7612,
1183276,0001445305-12-000917,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,SKPI,"SKY PETROLEUM, INC.",12407459,11988364,,,,,,605784,,,,,,,,-627433,,,-627423,,,,10,,,,,-427690,0,39508,,,-427690,11988364,,,,,1382,58793709,2011-12-31,single,,,2629,
1183276,0001445305-12-001765,10-Q,2012-05-15,2012-05-16,2012,Q1,2012-03-31,quarterly,SKPI,"SKY PETROLEUM, INC.",12156733,11493400,,,,,,301716,,,,,,,,,,,-668814,,,,5694,,,,,-444068,0,33850,,,-444068,11493400,,,,,1382,,,,,,2629,
1183276,0001445305-12-002680,10-Q,2012-08-20,2012-08-21,2012,Q2,2012-06-30,quarterly,SKPI,"SKY PETROLEUM, INC.",12344248,11657463,,,,,,372532,,,,,,,,-342865,,,-340072,,,,2793,,,,,-373254,-5930,4135,,,-379184,11657463,,,,,1382,67868709,2012-06-30,single,,,2629,
1183276,0001183276-12-000005,10-Q,2012-11-15,2012-11-16,2012,Q3,2012-09-30,quarterly,SKPI,"SKY PETROLEUM, INC.",12092590,11275556,,,,,,152135,,,,,,,,-362444,,,-358787,,,,3657,,,,,-220396,-1,-23120,,,-220397,11275556,,,,,1382,67868709,2012-09-30,single,,,2722,
1183276,0001183276-13-000002,10-K,2013-03-29,2013-03-30,2012,FY,2012-12-31,annual,SKPI,"SKY PETROLEUM, INC.",11962233,10775216,,,,,,46058,,,,,,,,-1961853,,,-1946450,,,67386523,15403,,,,,-1143796,-5930,93302,,,-1149726,10775216,,,,,1382,68118709,2012-12-31,single,,,10599,
1183276,0001183276-13-000002,10-K,2013-03-29,2013-03-30,2012,FY,2012-12-31,quarterly,SKPI,"SKY PETROLEUM, INC.",11962233,10775216,,,,,,46058,,,,,,,,-582036,,,-578777,,,,3259,,,,,-106078,1,78437,,,-106077,10775216,,,,,1382,68118709,2012-12-31,single,,,2619,
1183276,0001183276-13-000004,10-Q,2013-05-15,2013-05-16,2013,Q1,2013-03-31,quarterly,SKPI,"SKY PETROLEUM, INC.",1234142,-1055846,,,,,,1128149,,,,,,,,-11845653,,,-11845653,,,68383709,0,,,,,-567909,,14591,,,,-1055846,,,,,1382,68118709,2013-03-31,single,,,2550,
1183276,0001183276-13-000006,10-Q,2013-08-14,2013-08-15,2013,Q2,2013-06-30,quarterly,SKPI,"SKY PETROLEUM, INC.",451381,-1508449,,,,,,340744,,,,,,,,-467194,,,-467194,,,68383709,0,,,,,-787405,,14591,,,,-1508449,,,,,1382,68118709,2013-06-30,single,,,2550,
