cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1086600,0001193125-10-182828,10-Q,2010-08-09,2010-08-10,2010,Q2,2010-06-30,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1153502000,391110000,,,,427000000,18000000,9669000,52931000,,,,,400343000,,92971000,85884000,423000,85461000,,7439000,36716855,48000,,,,35677000,,,,,,,391110000,445000000,836110000,93323000,128648000,1221,,,,,,,
1086600,0001193125-10-251694,10-Q,2010-11-08,2010-11-09,2010,Q3,2010-09-30,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1176106000,420003000,,,,404000000,18000000,20294000,41125000,,,,,410448000,,81322000,74196000,995000,73201000,,7633000,36716855,47000,,,,37587000,135376000,-58925000,,,,76451000,420003000,422000000,842003000,81829000,118909000,1221,,,,,,,
1086600,0001193125-11-049710,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,annual,ARLP,ALLIANCE RESOURCE PARTNERS LP,1501278000,455783000,,,,704000000,18000000,339562000,31548000,,,,,1610065000,,351769000,322758000,1741000,321017000,,30062000,36710431,200000,,,,146881000,520588000,-289874000,4051000,,,230714000,455783000,722000000,1177783000,352820000,498650000,1221,,,,,,,
1086600,0001193125-11-049710,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1501278000,455783000,,,,704000000,18000000,339562000,31548000,,,,,418613000,,94626000,87522000,155000,87367000,,7395000,,54000,,,,37321000,126345000,-56101000,,,,70244000,455783000,722000000,1177783000,94917000,131947000,1221,,,,,,,
1086600,0001193125-11-132265,10-Q,2011-05-09,2011-05-10,2011,Q1,2011-03-31,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1562406000,508558000,,,,704000000,18000000,338976000,55631000,,,,,423258000,,103769000,95151000,-229000,95380000,,9310000,36748915,105000,,,,37862000,120848000,-63782000,,,,57066000,508558000,722000000,1230558000,104461000,141631000,1221,,,,,,,
1086600,0001193125-11-213708,10-Q,2011-08-08,2011-08-09,2011,Q2,2011-06-30,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1626010000,555180000,,,,704000000,18000000,347111000,52081000,,,,,457946000,,107179000,98503000,325000,98178000,,9156000,36775741,87000,,,,39100000,140537000,-78651000,,,,61886000,555180000,722000000,1277180000,107659000,146279000,1221,,,,,,,
1086600,0001193125-11-301460,10-Q,2011-11-08,2011-11-09,2011,Q3,2011-09-30,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1679165000,605227000,,,,686000000,18000000,307177000,45835000,,,,,487747000,,112115000,103776000,-317000,104093000,,8782000,36775741,83000,,,,40275000,170951000,-73875000,,,,97076000,605227000,704000000,1309227000,112558000,152390000,1221,,,,,,,
1086600,0001193125-12-085069,10-K,2012-02-28,2012-02-29,2011,FY,2011-12-31,annual,ARLP,ALLIANCE RESOURCE PARTNERS LP,1731518000,623758000,,,,686000000,18000000,273528000,33837000,,,,,1843560000,,412922000,388922000,-431000,389353000,,21954000,36769126,375000,,,,160335000,573983000,-321920000,6235000,,,252063000,623758000,704000000,1327758000,410876000,573257000,1221,,,,,,,
1086600,0001193125-12-085069,10-K,2012-02-28,2012-02-29,2011,FY,2011-12-31,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1731518000,623758000,,,,686000000,18000000,273528000,33837000,,,,,474609000,,89859000,91492000,-210000,91702000,,-5294000,36775741,100000,,,,43098000,141647000,-105612000,,,,36035000,623758000,704000000,1327758000,86198000,132957000,1221,,,,,,,
1086600,0001193125-12-221719,10-Q,2012-05-09,2012-05-10,2012,Q1,2012-03-31,quarterly,ARLP,ALLIANCE RESOURCE PARTNERS LP,1753453000,644700000,,,,671000000,33000000,188959000,73503000,,,,,443586000,,91983000,82601000,-367000,82968000,,5912000,36826980,93000,,,,43033000,114804000,-105339000,,,,9465000,644700000,704000000,1348700000,88513000,135016000,1221,,,,,,,
