cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1411974,0000950123-11-075010,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,1923896000,219452000,13687000,13687000,,,,226775000,,,,1536786000,1217920000,,,,,2382000,4165000,,5407000,21994371,19468000,14061000,486000,,,,,,,,,205765000,116021000,335473000,,,6036,,,,116021000,,,,instance,2011-08-09
1411974,0000950123-11-097034,10-Q,2011-11-09,2011-11-10,2011,Q3,2011-09-30,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,1944631000,217395000,13687000,13687000,,,,229200000,,,,1566173000,1246703000,,,,,1384000,2630000,,5204000,21843081,19437000,14233000,1563000,,571000,946000,-812000,275000,,-1439000,134000,203708000,115709000,333104000,,,6036,,,,115709000,,,,instance,2011-11-09
1411974,0001193125-12-117429,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,annual,EBSB,MERIDIAN INTERSTATE BANCORP INC,1974380000,219944000,13687000,13687000,,,,156685000,,,,1604488000,1354354000,,,,,6601000,11970000,,20972000,21931863,78812000,57840000,3663000,,2300000,33078000,-4783000,1080000,,-5196000,28295000,206257000,114923000,334867000,,,6036,,,,114923000,,,,instance,2012-03-15
1411974,0001193125-12-117429,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,1974380000,219944000,13687000,13687000,,,,156685000,,,,1604488000,1354354000,,,,,945000,1964000,,4899000,,20010000,15111000,1272000,,536000,259000,-1706000,281000,,-397000,-1447000,206257000,114923000,334867000,,,6036,,,,114923000,,,,instance,2012-03-15
1411974,0001193125-12-225723,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,2033738000,224613000,13687000,13687000,,,,162649000,,,,1645765000,1425324000,,,,,1058000,2156000,,4786000,21826307,20637000,15851000,1264000,,532000,13619000,-2158000,289000,,-134000,11461000,210926000,124714000,349327000,,,6036,,,,124714000,,,,instance,2012-05-10
1411974,0001193125-12-346669,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,2099994000,228767000,13687000,13687000,,,,124575000,,,,1700637000,1554077000,,,,,2639000,5447000,,4573000,21808507,20968000,16395000,2170000,,549000,-17275000,-338000,290000,,-1007000,-17613000,215080000,144551000,373318000,,,6036,,,,144551000,,,,instance,2012-08-09
1411974,0001193125-12-462047,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,2219406000,232678000,13687000,13687000,,,,177512000,,,,1796851000,1643761000,,,,,1554000,2714000,,4742000,21871578,21181000,16439000,2344000,,519000,-4603000,-342000,296000,,0,-4945000,218991000,161784000,394462000,,,6036,,,,161784000,,,,instance,2012-11-09
1411974,0001193125-13-110047,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,annual,EBSB,MERIDIAN INTERSTATE BANCORP INC,2278771000,233943000,13687000,13687000,,,,93192000,,,,1865433000,1806843000,,,,,6330000,12426000,,18945000,21858381,84969000,66024000,8581000,,2125000,3250000,-3770000,1170000,,-1160000,-520000,220256000,161254000,395197000,,,6036,,,,161254000,,,,instance,2013-03-15
1411974,0001193125-13-110047,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,2278771000,233943000,13687000,13687000,,,,93192000,,,,1865433000,1806843000,,,,,1079000,2109000,,4844000,21925933,22183000,17339000,2803000,,525000,11509000,-932000,295000,,-19000,10577000,220256000,161254000,395197000,,,6036,,,,161254000,,,,instance,2013-03-15
1411974,0001193125-13-214143,10-Q,2013-05-10,2013-05-11,2013,Q1,2013-03-31,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,2400229000,239097000,13687000,13687000,,,,183364000,,,,1957507000,1870071000,,,,4435000,1367000,3068000,,4790000,21952607,22416000,17626000,1260000,,553000,6044000,-1740000,299000,,-57000,4304000,225410000,186721000,425818000,9225000,,6036,,,,186721000,,,,instance,2013-05-10
1411974,0001193125-13-329164,10-Q,2013-08-09,2013-08-10,2013,Q2,2013-06-30,quarterly,EBSB,MERIDIAN INTERSTATE BANCORP INC,2508434000,238897000,13687000,13687000,,,,143504000,,,,2062069000,2029032000,,,,4225000,1200000,3025000,,4936000,21962628,23255000,18319000,3219000,,564000,3510000,-305000,333000,,-1044000,3205000,225210000,188576000,427473000,9161000,,6036,,,,188576000,,,,instance,2013-08-09
