cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
884363,0001269678-11-000225,10-Q/A,2011-08-17,2011-08-18,2011,Q2,2011-06-30,quarterly,FNAM,"FONA, INC.",201,-40320,,,,,,26,,,0,,,0,,-1919,,,-1919,,,,,,,1919,,,,,,,,-40320,,,,,6770,7894111,2011-06-30,single,,,,
884363,0001269678-12-000004,10-K/A,2012-04-24,2012-04-25,2011,FY,2011-12-31,annual,FNAM,"FONA, INC.",364,-48498,,,,,,14,,,,,,,,-17340,,,-17340,,,,,,,17340,,-26748,,,,,,-48498,,,,,6770,7894111,2011-12-31,single,,,,
884363,0001269678-12-000004,10-K/A,2012-04-24,2012-04-25,2011,FY,2011-12-31,quarterly,FNAM,"FONA, INC.",364,-48498,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,-48498,,,,,6770,7894111,2011-12-31,single,,,,
884363,0001269678-12-000008,10-Q,2012-05-15,2012-05-16,2012,Q1,2012-03-31,quarterly,FNAM,"FONA, INC.",293,-55916,,,,,,30,,,,,,,,7418,,,-7418,,,,,,,7418,,-833,,,,,,-55916,,,,,6770,7894111,2012-03-31,single,,,,
884363,0000943440-12-000887,10-Q,2012-08-14,2012-08-15,2012,Q2,2012-06-30,quarterly,FNAM,"FONA, INC.",189,-57693,,,,,,14,,,,,,,,-1776,,,-2665,,888,7894111,,,,1776,,-7337,,,,,,-57693,,,,,6770,7894111,2012-06-30,single,,,,
884363,0000943440-12-001138,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,FNAM,"FONA, INC.",159,-59858,,,,,,71,,,,,,,,-2166,,,-3156,,990,7894111,,,,2166,,-3003,,,,,,-59858,,,,,6770,7894111,2012-09-30,single,,,,
884363,0001553350-13-000061,10-K,2013-04-15,2013-04-16,2012,FY,2012-12-31,annual,FNAM,"FONA, INC.",651,-62616,,,,,,114,,,,,,,,-14118,,,-17032,,2914,7894111,,,,14118,,-14305,,,,,,-62616,,,,,6770,7894111,2012-12-31,single,,,,
884363,0001553350-13-000061,10-K,2013-04-15,2013-04-16,2012,FY,2012-12-31,quarterly,FNAM,"FONA, INC.",651,-62616,,,,,,114,,,,,,,,-2758,,,-3794,,1036,,,,,2758,,-3132,,,,,,-62616,,,,,6770,7894111,2012-12-31,single,,,,
884363,0001553350-13-000198,10-Q,2013-05-20,2013-05-21,2013,Q1,2013-03-31,quarterly,FNAM,"FONA, INC.",389,-65003,,,,,,89,,,,,,,,-2387,,,-3445,,1058,7894111,,,,2387,,-2500,,,,,,-65003,,,,,6770,7894111,2013-03-31,single,,,,
884363,0001553350-13-000619,10-Q,2013-08-19,2013-08-20,2013,Q2,2013-06-30,quarterly,FNAM,"FONA, INC.",948,-72694,,,,,,748,,,,,,,,-7691,,,-8812,,1121,7894111,,,,7691,,-4891,,,,,,-72694,,,,,6770,7894111,2013-06-30,single,,,,
884363,0001553350-13-000880,10-Q,2013-11-13,2013-11-14,2013,Q3,2013-09-30,quarterly,FNAM,"FONA, INC.",616,-74968,,,,,,516,,,,,,,,-2274,,,-3519,,1245,7894111,,,,2274,,-4302,,,,,,-74968,,,,,6770,7894111,2013-09-30,single,,,,
884363,0001553350-14-000386,10-K,2014-04-16,2014-04-17,2013,FY,2013-12-31,annual,FNAM,"FONA, INC.",991,-77171,,,,,,641,,,,,,,,-14555,,,-19260,,4705,7894111,,,,14555,,-13168,,,,,,-77171,,,,,6770,7894111,2013-12-31,single,,,,
884363,0001553350-14-000386,10-K,2014-04-16,2014-04-17,2013,FY,2013-12-31,quarterly,FNAM,"FONA, INC.",991,-77171,,,,,,641,,,,,,,,-2203,,,-3485,,1282,,,,,2203,,-1475,,,,,,-77171,,,,,6770,7894111,2013-12-31,single,,,,
884363,0001553350-14-000496,10-Q,2014-05-12,2014-05-13,2014,Q1,2014-03-31,quarterly,FNAM,"FONA, INC.",771,-78291,,,,,,471,,,,,,,,-1120,,,-2410,,1290,7894111,,,,1120,,-2720,,,,,,-78291,,,,,6770,7894111,2014-03-31,single,,,,
884363,0001553350-14-000981,10-Q,2014-08-19,2014-08-20,2014,Q2,2014-06-30,quarterly,FNAM,"FONA, INC.",831,731,,,,,,631,,,,,,,,-8980,,,-10326,,1346,7894111,,,,8980,,-8780,,,,,,731,,,,,6770,7894111,2014-06-30,single,,,,
884363,0001553350-14-001382,10-Q,2014-11-14,2014-11-15,2014,Q3,2014-09-30,quarterly,FNAM,"FONA, INC.",120,-8451,,,,,,20,,,,,,,,-9182,,,-9182,,0,7894111,,,,9182,,-9182,,,,,,-8451,,,,,6770,7894111,2014-09-30,single,,,,
884363,0001553350-15-000188,10-K,2015-03-05,2015-03-06,2014,FY,2014-12-31,annual,FNAM,"FONA, INC.",,-13672,,,,,,,,,,,,,,-24503,,,-27139,,2636,7894111,,,,24503,,-25803,,,,,,-13672,,,,,6770,7894111,2014-12-31,single,,,,
884363,0001553350-15-000188,10-K,2015-03-05,2015-03-06,2014,FY,2014-12-31,quarterly,FNAM,"FONA, INC.",,-13672,,,,,,,,,,,,,,-5221,,,-5221,,0,,,,,5221,,-5121,,,,,,-13672,,,,,6770,7894111,2014-12-31,single,,,,
884363,0001553350-15-000481,10-Q,2015-05-14,2015-05-15,2015,Q1,2015-03-31,quarterly,FNAM,"FONA, INC.",10000,-21203,,,,,,,,,,,,,,-7531,,,-7531,,,7894111,,,,7531,,-17531,,,,,,-21203,,,,,8731,7894111,2015-03-31,single,,,,
884363,0001553350-15-000796,10-Q,2015-08-04,2015-08-05,2015,Q2,2015-06-30,quarterly,FNAM,"FONA, INC.",7500,-28635,,,,,,,,,,,,,,-7432,,,-7432,,,7894111,,,,7432,,-4932,,,,,,-28635,,,,,8731,7894111,2015-06-30,single,,,,
884363,0001553350-15-001043,10-Q,2015-10-06,2015-10-07,2015,Q3,2015-09-30,quarterly,FNAM,"FONA, INC.",5000,-40947,,,,,,,,,,,,,,-12312,,,-12312,,,7894111,,,,12312,,-9812,,,,,,-40947,,,,,8731,7894111,2015-09-30,single,,,,
884363,0001553350-16-001601,10-K,2016-02-19,2016-02-20,2015,FY,2015-12-31,annual,FNAM,"EVOLUTIONARY GENOMICS, INC.",3170830,2917078,2560317,,2560317,,,3823,,,,,,262924,116348,-722858,,,-285999,416160,,4906503,57,,,839206,28111,-590044,,8929,,,,356761,,,,-694747,8731,5881898,2015-12-31,single,,,,
884363,0001553350-16-001601,10-K,2016-02-19,2016-02-20,2015,FY,2015-12-31,quarterly,FNAM,"EVOLUTIONARY GENOMICS, INC.",3170830,2917078,2560317,,2560317,,,3823,,,,,,,,-695583,,,-258724,,,,,,,811931,,-557769,,,,,,356761,,,,,8731,5881898,2015-12-31,single,,,,
884363,0001553350-16-002006,10-Q,2016-05-11,2016-05-12,2016,Q1,2016-03-31,quarterly,FNAM,"EVOLUTIONARY GENOMICS, INC.",5631628,2611106,2559667,,2559667,,,327180,,,13484,,,67984,35897,-219336,,,-291016,137497,,5881898,1200,,,255233,7028,-381715,,10590,,,,51439,,,,-212308,8731,5881898,2016-03-31,single,,,,
884363,0001553350-16-002318,10-Q,2016-08-12,2016-08-13,2016,Q2,2016-06-30,quarterly,FNAM,"EVOLUTIONARY GENOMICS, INC.",5327650,2318934,2559016,,2559016,,,287334,,,72076,,,50255,,-253796,,,-319548,139458,,5881898,3312,,,304051,10383,-235993,,27376,,,,-240082,,,,-243413,8731,5881898,2016-06-30,single,,,,
