cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1606498,0001445305-14-005205,10-Q,2014-11-20,2014-11-21,2014,Q3,2014-09-30,quarterly,HYH,"HALYARD HEALTH, INC.",2449400000,2079000000,1545300000,1429000000,116300000,,10900000,58400000,294700000,,,,,408500000,132200000,13100000,14000000,21400000,-7400000,8500000,100000,,1000000,,,,,,,,,,,533700000,10900000,2089900000,14100000,,3842,,,,,,,,instance,2014-11-20
1606498,0001606498-15-000009,10-K,2015-03-13,2015-03-14,2014,FY,2014-12-31,annual,HYH,"HALYARD HEALTH, INC.",2527600000,1491200000,1534400000,1426100000,108300000,632300000,3900000,149000000,283100000,,0,,,1672100000,548600000,94300000,91200000,64100000,27100000,33600000,6000000,,2900000,,,,85400000,147900000,-78500000,7900000,,,69400000,-43200000,636200000,2127400000,97200000,179700000,3842,46535951,2014-12-31,single,,,,,instance,2015-03-13
1606498,0001606498-15-000009,10-K,2015-03-13,2015-03-14,2014,FY,2014-12-31,quarterly,HYH,"HALYARD HEALTH, INC.",2527600000,1491200000,1534400000,1426100000,108300000,632300000,3900000,149000000,283100000,,0,,,439400000,156500000,24000000,18100000,20500000,-2400000,7500000,5900000,,0,,,,23800000,40600000,-18100000,2800000,,,22500000,-43200000,636200000,2127400000,24000000,47800000,3842,46535951,2014-12-31,single,,,,,instance,2015-03-13
1606498,0001606498-15-000015,10-Q,2015-05-05,2015-05-06,2015,Q1,2015-03-31,quarterly,HYH,"HALYARD HEALTH, INC.",2536400000,1511800000,1523900000,1422100000,101800000,631400000,3900000,166200000,293000000,,0,,,394200000,132100000,40900000,32700000,11000000,21700000,6000000,8300000,,100000,,,,16400000,39700000,-27700000,5400000,,,12000000,-12100000,635300000,2147100000,41000000,57300000,3842,46535951,2015-03-31,single,,,,,instance,2015-05-05
1606498,0001606498-15-000024,10-Q,2015-08-12,2015-08-13,2015,Q2,2015-06-30,quarterly,HYH,"HALYARD HEALTH, INC.",2485500000,1521800000,1518200000,1422800000,95400000,585800000,0,114300000,323900000,,0,,,389300000,134900000,22100000,13300000,5300000,8000000,6300000,8900000,,100000,,,,15900000,16000000,-17500000,5300000,,,-1500000,3600000,585800000,2107600000,22200000,38000000,3842,46605790,2015-06-30,single,,,,,instance,2015-08-12
1606498,0001606498-15-000032,10-Q,2015-11-04,2015-11-05,2015,Q3,2015-09-30,quarterly,HYH,"HALYARD HEALTH, INC.",2006300000,1041000000,1032400000,943400000,89000000,585900000,0,112500000,323600000,,0,,,389500000,131000000,-461200000,-469000000,1500000,-470500000,10200000,7800000,,0,,,,16300000,18900000,-19200000,3400000,,0,-300000,8600000,585900000,1626900000,-461200000,-444900000,3842,46613982,2015-09-30,single,,,,,instance,2015-11-04
1606498,0001606498-16-000044,10-K,2016-02-29,2016-03-01,2015,FY,2015-12-31,annual,HYH,"HALYARD HEALTH, INC.",2000200000,1055300000,1027800000,945200000,82600000,578100000,0,129500000,303200000,,0,,,1574400000,531600000,-377700000,-410500000,15800000,-426300000,32300000,33100000,,300000,,,,65400000,97600000,-70400000,14100000,,-1000000,27200000,27500000,578100000,1633400000,-377400000,-312300000,3842,46614947,2015-12-31,single,,,,,instance,2016-02-29
1606498,0001606498-16-000044,10-K,2016-02-29,2016-03-01,2015,FY,2015-12-31,quarterly,HYH,"HALYARD HEALTH, INC.",2000200000,1055300000,1027800000,945200000,82600000,578100000,0,129500000,303200000,,0,,,401400000,133600000,20500000,12500000,-2000000,14500000,9800000,8100000,,100000,,,,16800000,23000000,-6000000,0,,0,17000000,27500000,578100000,1633400000,20600000,37300000,3842,46614947,2015-12-31,single,,,,,instance,2016-02-29
1606498,0001606498-16-000078,10-Q,2016-05-09,2016-05-10,2016,Q1,2016-03-31,quarterly,HYH,"HALYARD HEALTH, INC.",2019700000,1079800000,1024200000,946800000,77400000,578500000,,165100000,308400000,,0,,,384800000,136500000,33100000,25300000,11100000,14200000,8700000,8000000,,200000,,,,15600000,42500000,-8000000,3800000,,,34500000,55600000,578500000,1658300000,33300000,48700000,3842,,,,,,,,instance,2016-05-09
1606498,0001606498-16-000085,10-Q,2016-08-05,2016-08-06,2016,Q2,2016-06-30,quarterly,HYH,"HALYARD HEALTH, INC.",2112000000,1089500000,1214000000,1031600000,182400000,624000000,,79200000,310300000,,0,,,400000000,140700000,17600000,9400000,2900000,6500000,9500000,8300000,,100000,,,,16200000,51500000,-6100000,5500000,,,45400000,-124500000,624000000,1713500000,17700000,33800000,3842,46670129,2016-06-30,single,,,,,instance,2016-08-05
