cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1497644,0001213900-11-005075,10-Q/A,2011-09-14,2011-09-15,2011,Q2,2011-06-30,quarterly,,"GSP-2, INC.",81031811,35364708,,,,,,32683446,14009435,,0,,,8765383,1019759,541821,,,191924,,368401,13800000,19617,,,477938,,,,,,,,35364708,,,,,6770,13800000,2011-06-30,single,,,,
1497644,0001213900-12-001660,10-K/A,2012-04-05,2012-04-06,2011,FY,2011-12-31,annual,,"GSP-2, INC.",110421720,55679781,,,,,,6949341,23914873,,752,,,86870549,20184017,17651582,16702144,55461,16646683,,988555,14444666,51136,,,2532435,640487,-14938512,-4167354,,,,-19105866,55679781,,,17690699,18292069,5150,14050000,2011-12-31,single,,,530697,109790
1497644,0001213900-12-001660,10-K/A,2012-04-05,2012-04-06,2011,FY,2011-12-31,quarterly,,"GSP-2, INC.",110421720,55679781,,,,,,6949341,23914873,,752,,,,,,,,,,,,,,,,,,,,,,,55679781,,,,,5150,14050000,2011-12-31,single,,,,
1497644,0001213900-12-002929,10-Q,2012-05-21,2012-05-22,2012,Q1,2012-03-31,quarterly,,"GSP-2, INC.",115669453,61727792,,,,,,14995151,28819501,,752,,,9929627,1841108,1178970,692458,16413,676045,,489569,14849340,3057,,,662138,251662,-1829725,-356310,,,,-2186035,61727792,,,1182027,1430632,5150,14208800,2012-03-31,single,,,178656,73006
1497644,0001213900-12-004774,10-Q/A,2012-08-20,2012-08-21,2012,Q2,2012-06-30,quarterly,,"GSP-2, INC.",122207917,62899163,,,,,,8813858,39199378,,752,,,1732507,105899,-622207,-1194172,18728,-1212900,280424,584757,14208880,11447,,,728106,240065,-8059161,-147866,,,,-8207027,62899163,,,-609415,-382142,5150,14208800,2012-06-30,single,,,180060,60005
1497644,0001213900-12-006155,10-Q,2012-11-14,2012-11-15,2012,Q3,2012-09-30,quarterly,,"GSP-2, INC.",121960166,62861657,13900473,,13900473,,,20283258,45545176,,752,,,9869528,1457659,760654,161199,17851,143348,179593,623752,14208880,6360,,,697005,252057,12010852,-183197,,,,11827655,48961184,,,784951,1012711,5150,14208800,2012-09-30,single,,,185376,66681
1497644,0001213900-13-001872,10-K,2013-04-16,2013-04-17,2012,FY,2012-12-31,annual,,"GSP-2, INC.",104898590,84719046,13995178,,13995178,,,11371975,25066211,,752,,,86122153,27015651,23199272,21259294,,21259294,705025,2000224,14935164,37481,,,3816379,1155637,10525233,-8413932,,,,2111301,70723868,,,23259518,24354909,5150,14233880,2012-12-31,single,,,773673,381964
1497644,0001213900-13-001872,10-K,2013-04-16,2013-04-17,2012,FY,2012-12-31,quarterly,,"GSP-2, INC.",104898590,84719046,13995178,,13995178,,,11371975,25066211,,752,,,64590491,23653795,21652801,21599809,,21652801,245008,302146,,16617,,,1771940,411853,8403267,-7726559,,,,676708,70723868,,,21901955,22064654,5150,14233880,2012-12-31,single,,,229581,182272
1497644,0001213900-13-002768,10-Q,2013-05-20,2013-05-21,2013,Q1,2013-03-31,quarterly,,"GSP-2, INC.",111936018,84717978,13974469,,13974469,,,21153305,24788308,,752,,,1241306,580409,-140448,-430051,,-430051,101325,304018,14233880,14520,,,720857,385492,3236841,-46219,,,,3190622,70743509,,,-126033,245044,5150,14233880,2013-03-31,single,,,318368,67124
1497644,0001213900-13-004643,10-Q,2013-08-19,2013-08-20,2013,Q2,2013-06-30,quarterly,,"GSP-2, INC.",109289077,85580642,14084082,,14084082,,,13246011,23394063,,752,,,4941909,719012,32727,-382975,,-382975,102554,429248,14233880,14421,,,686285,367624,-845057,-34402,,,,-879459,71496560,,,46273,400351,5150,14233880,2013-06-30,single,,,298266,69358
1497644,0001213900-13-006728,10-Q,2013-11-19,2013-11-20,2013,Q3,2013-09-30,quarterly,,"GSP-2, INC.",115666923,86027980,14066252,,14066252,,,13438251,20446117,,752,,,3389772,165124,-404888,-677328,,-677328,91632,310383,14233880,6654,,,570012,270871,23726787,387191,,,,24113978,71961728,,,-366945,-134017,6770,14233880,2013-09-30,single,,,201475,69396
