cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1383183,0001104659-11-046586,10-Q,2011-08-12,2011-08-13,2011,Q2,2011-06-30,quarterly,CBMX,COMBIMATRIX CORP,13319000,11896000,165000,,165000,,,9988000,657000,,0,,,1209000,,-1886000,,,-1684000,321000,4000,10466912,1000,,,3095000,,,,,,,,11731000,,,,
1383183,0001104659-11-063361,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,CBMX,COMBIMATRIX CORP,11109000,10035000,148000,,148000,,,7858000,,,0,,,1212000,,-2035000,,,-1957000,345000,5000,10704121,1000,,,3247000,74000,-2020000,-57000,127000,,,-2077000,9887000,,,,-1961000
1383183,0001047469-12-002817,10-K,2012-03-16,2012-03-17,2011,FY,2011-12-31,annual,CBMX,COMBIMATRIX CORP,9448000,8150000,132000,,132000,,,6385000,,,0,,,4558000,,-7898000,,,-7599000,1366000,20000,9884611,3000,,,12456000,316000,-6542000,-192000,933000,,,-6734000,8018000,,,,-7582000
1383183,0001047469-12-002817,10-K,2012-03-16,2012-03-17,2011,FY,2011-12-31,quarterly,CBMX,COMBIMATRIX CORP,9448000,8150000,132000,,132000,,,6385000,,,0,,,1224000,,-1998000,,,-2006000,361000,6000,,0,,,3222000,82000,-1401000,-85000,128000,,,-1486000,8018000,,,,-1916000
1383183,0001104659-12-036482,10-Q,2012-05-11,2012-05-12,2012,Q1,2012-03-31,quarterly,CBMX,COMBIMATRIX CORP,7309000,5955000,115000,,115000,,,4714000,,,0,,,,,-2363000,,,-2368000,450000,6000,10704121,1000,,,3607000,90000,-1625000,-17000,173000,,,-1642000,5840000,,,,-2273000
1383183,0001104659-12-057017,10-Q,2012-08-10,2012-08-11,2012,Q2,2012-06-30,quarterly,CBMX,COMBIMATRIX CORP,5317000,4003000,99000,,99000,,,3159000,,,0,,,1306000,,-2027000,,,-2033000,342000,6000,10704121,0,,,3333000,85000,-1522000,-3000,81000,,,-1525000,3904000,,,,-1942000
1383183,0001104659-12-076896,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,CBMX,COMBIMATRIX CORP,4103000,2741000,82000,,82000,,,1709000,,,0,,,1295000,,-1331000,,,-1338000,311000,7000,10704121,0,,,2626000,87000,-1420000,0,76000,,,-1420000,2659000,,,,-1244000
1383183,0001047469-13-003318,10-K,2013-03-25,2013-03-26,2012,FY,2012-12-31,annual,CBMX,COMBIMATRIX CORP,5180000,-1119000,66000,,66000,,,2372000,,,394000,,,5350000,,-6992000,,,-9527000,1400000,179000,-9.43,1000,,,12342000,490000,-5940000,-31000,402000,,,-5971000,-1185000,,,,-6502000
1383183,0001047469-13-003318,10-K,2013-03-25,2013-03-26,2012,FY,2012-12-31,quarterly,CBMX,COMBIMATRIX CORP,5180000,-1119000,66000,,66000,,,2372000,,,394000,,,1480000,,-1271000,,,-3788000,297000,160000,,0,,,2751000,228000,-1373000,-11000,72000,,,-1384000,-1185000,,,,-1043000
1383183,0001104659-13-040812,10-Q,2013-05-13,2013-05-14,2013,Q1,2013-03-31,quarterly,CBMX,COMBIMATRIX CORP,6405000,2083000,49000,,49000,,,3405000,,,,,,1611000,,-1583000,,,-48000,183000,302000,,,,,3194000,386000,-1601000,-13000,72000,,,-1614000,2034000,,,,-1197000
1383183,0001104659-13-062353,10-Q,2013-08-09,2013-08-10,2013,Q2,2013-06-30,quarterly,CBMX,COMBIMATRIX CORP,8603000,5669000,33000,,33000,,,5724000,,,,,,1500000,,-1540000,,,-121000,177000,19000,,1000,,,3040000,95000,-1215000,-67000,107000,,,-1282000,5636000,,,,-1445000
1383183,0001104659-13-083652,10-Q,2013-11-12,2013-11-13,2013,Q3,2013-09-30,quarterly,CBMX,COMBIMATRIX CORP,7027000,4392000,16000,,16000,,,4007000,,,,,,1503000,,-1459000,,,-1355000,247000,18000,,3000,,,2962000,109000,-1283000,-208000,123000,,,-1491000,4376000,,,,-1350000
1383183,0001047469-14-002860,10-K,2014-03-24,2014-03-25,2013,FY,2013-12-31,annual,CBMX,COMBIMATRIX CORP,16832000,14664000,,,,,,,,,,,,6367000,,-6395000,,,-3942000,1011000,356000,,5000,,,12762000,698000,-5605000,-304000,432000,,,-5909000,14664000,,,,-5697000
1383183,0001047469-14-002860,10-K,2014-03-24,2014-03-25,2013,FY,2013-12-31,quarterly,CBMX,COMBIMATRIX CORP,16832000,14664000,,,,,,,,,,,,1753000,,-1813000,,,-2418000,404000,17000,,1000,,,3566000,108000,-1506000,-16000,130000,,,-1522000,14664000,,,,-1705000
1383183,0001104659-14-037334,10-Q,2014-05-12,2014-05-13,2014,Q1,2014-03-31,quarterly,CBMX,COMBIMATRIX CORP,15598000,13095000,,,,,,,,,,,,1822000,,-1985000,,,-1996000,134000,16000,,5000,,,3807000,71000,-1569000,-4000,77000,,,-1573000,13095000,,,,-1914000
1383183,0001104659-14-059374,10-Q,2014-08-11,2014-08-12,2014,Q2,2014-06-30,quarterly,CBMX,COMBIMATRIX CORP,13444000,10997000,,,,,232000,,,,0,,,1941000,,-2689000,,,-2579000,224000,22000,,24000,,,4630000,78000,-2477000,-130000,189000,,,-2607000,10997000,232000,11229000,,-2611000
1383183,0001104659-14-080017,10-Q,2014-11-13,2014-11-14,2014,Q3,2014-09-30,quarterly,CBMX,COMBIMATRIX CORP,10663000,8642000,,,,,203000,,,,0,,,2062000,,-2497000,,,-2515000,228000,25000,,7000,,,4559000,86000,-2603000,-18000,166000,,,-2621000,8642000,203000,8845000,,-2411000
