cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
753308,0000753308-09-000086,10-Q,2009-07-31,2009-08-01,2009,Q2,2009-06-30,quarterly,FPL,FPL GROUP INC,46404000000,12244000000,,,,15864000000,460000000,276000000,,,,,,3811000000,,605000000,,71000000,,,,406.4,,,,3206000000,,,,,,,,12244000000,16324000000,28568000000,,
753308,0000753308-09-000122,10-Q,2009-10-30,2009-10-31,2009,Q3,2009-09-30,quarterly,FPL,FPL GROUP INC,47155000000,12732000000,,,,15601000000,662000000,164000000,,,,,,4473000000,,849000000,,182000000,,,,408000000,,,,3624000000,430000000,1182000000,,,192000000,,,12732000000,16263000000,28995000000,,1279000000
753308,0000753308-10-000025,10-K,2010-02-26,2010-02-27,2009,FY,2009-12-31,annual,FPL,FPL GROUP INC,48458000000,12967000000,,,,16300000000,569000000,238000000,,,,,,15643000000,,2594000000,,327000000,,,,407200000,,,,13049000000,1765000000,4463000000,,,766000000,,,12967000000,16869000000,29836000000,,4359000000
753308,0000753308-10-000025,10-K,2010-02-26,2010-02-27,2009,FY,2009-12-31,quarterly,FPL,FPL GROUP INC,48458000000,12967000000,,,,16300000000,569000000,238000000,,,,,,3655000000,,557000000,,55000000,,,,,,,,3098000000,517000000,1137000000,,,192000000,,,12967000000,16869000000,29836000000,,1074000000
753308,0000753308-10-000051,10-Q,2010-05-03,2010-05-04,2010,Q1,2010-03-31,quarterly,FPL,FPL GROUP INC,50942000000,,,,,16601000000,977000000,1215000000,,,,,,3622000000,,939000000,,214000000,,,,410100000,,,,2683000000,414000000,896000000,,,204000000,,,,17578000000,,,1353000000
753308,0000753308-10-000096,10-Q,2010-08-06,2010-08-07,2010,Q2,2010-06-30,quarterly,NEE,NEXTERA ENERGY INC,51209000000,,,,,17171000000,1056000000,829000000,,,,,,3591000000,,709000000,,77000000,,,,411400000,,,,2882000000,386000000,852000000,,,-614000000,,,,18227000000,,,1095000000
753308,0000753308-10-000116,10-Q,2010-11-03,2010-11-04,2010,Q3,2010-09-30,quarterly,NEE,NEXTERA ENERGY INC,52734000000,,,,,17680000000,1703000000,791000000,,,,,,4691000000,,1125000000,,240000000,720000000,,,413700000,,,,3566000000,530000000,1021000000,,,-206000000,,,,19383000000,,,1655000000
753308,0000753308-11-000025,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,annual,NEE,NEXTERA ENERGY INC,52994000000,14461000000,,,,18013000000,1920000000,302000000,,,,,,15317000000,,3243000000,,532000000,1957000000,,,413000000,,,,12074000000,1807000000,3834000000,,,-823000000,,,14461000000,19933000000,34394000000,,5050000000
753308,0000753308-11-000025,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,quarterly,NEE,NEXTERA ENERGY INC,52994000000,14461000000,,,,18013000000,1920000000,302000000,,,,,,3413000000,,469000000,,0,263000000,,,,,,,2943000000,477000000,1065000000,,,-207000000,,,14461000000,19933000000,34394000000,,946000000
753308,0000753308-11-000034,10-Q,2011-05-04,2011-05-05,2011,Q1,2011-03-31,quarterly,NEE,NEXTERA ENERGY INC,53257000000,,,,,18288000000,1588000000,425000000,,,,,,3134000000,,428000000,,-32000000,268000000,,,418400000,,,,2706000000,331000000,983000000,,,-229000000,,,,19876000000,,,759000000
