cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1479681,0001211524-11-000152,10-Q,2011-08-15,2011-08-16,2011,Q2,2011-06-30,quarterly,GAM,"IGAMBIT, INC.",2191512,1908456,111026,111026,,,,468617,,,,2500,,477441,255849,-122235,,-65643,,,,,6935,,,,,,,,,,,1797430,,,,,7389,,,,,,,,instance,2011-08-15
1479681,0001211524-11-000271,10-Q,2011-11-10,2011-11-11,2011,Q3,2011-09-30,quarterly,GAM,"IGAMBIT, INC.",2012184,1755798,111026,111026,,,,303507,,,,2500,,410258,219202,,,-77789,-153473,,,,8110,,,,,-201969,,,,,,1644772,,,,,7389,23954056,2011-09-30,single,,,1542,,instance,2011-11-10
1479681,0001211524-12-000050,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,IGAM,"IGAMBIT, INC.",1891178,,111026,111026,,,,224800,,,,,,1783904,1019155,-844577,-815438,,-383393,,,,,,,,,-659136,19391,,,,-639745,,,,,,7389,23954056,2011-12-31,single,,,5915,,instance,2012-03-30
1479681,0001211524-12-000050,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,IGAM,"IGAMBIT, INC.",1891178,,111026,111026,,,,224800,,,,,,484302,262422,,,,-153205,,,,,,,,,-115998,,,,,,,,,,,7389,23954056,2011-12-31,single,,,1479,,instance,2012-03-30
1479681,0001211524-12-000122,10-Q,2012-05-15,2012-05-16,2012,Q1,2012-03-31,quarterly,IGAM,"IGAMBIT, INC.",1764982,,111026,111026,,,,216162,,,,,,480348,225310,-271631,-264791,,-163535,,,,,,,,,-4796,1147,,,,-3649,,,,,,7389,23954056,2012-03-31,single,,,2124,,instance,2012-05-15
1479681,0001211524-12-000157,10-Q,2012-08-08,2012-08-09,2012,Q2,2012-06-30,quarterly,IGAM,"IGAMBIT, INC.",1706872,,111026,111026,,,,653462,,,,,,429168,206595,-226699,,,-137601,,,,,,,,,5288,-2294,,,,2994,,,,,,7389,23954056,2012-06-30,single,,,2125,,instance,2012-08-08
1479681,0001211524-12-000244,10-Q,2012-11-14,2012-11-15,2012,Q3,2012-09-30,quarterly,IGAM,"IGAMBIT, INC.",1496207,,111026,111026,,,,363591,,,,,,416429,253121,-184937,,,-114462,,,,,,,,,-263719,7594,,,,-256125,,,,,,7389,23954056,2012-09-30,single,,,2124,,instance,2012-11-14
1479681,0001211524-13-000183,10-K,2013-06-20,2013-06-21,2012,FY,2012-12-31,annual,IGMB,"IGAMBIT, INC.",745919,305698,,,,,,104721,,,,,,1593886,810381,-1573187,-1529952,,-1623895,,,,,,,,,-518687,8057,,,,-510630,305698,,,,,7389,25044056,2012-12-31,single,,,8750,,instance,2013-06-20
1479681,0001211524-13-000183,10-K,2013-06-20,2013-06-21,2012,FY,2012-12-31,quarterly,IGMB,"IGAMBIT, INC.",745919,305698,,,,,,104721,,,,,,267941,125355,-889920,,,-1208297,,,,,,,,,-255460,1610,,,,-253850,305698,,,,,7389,25044056,2012-12-31,single,,,2377,,instance,2013-06-20
1479681,0001211524-13-000198,10-Q,2013-07-23,2013-07-24,2013,Q1,2013-03-31,quarterly,IGAM,"IGAMBIT, INC.",670092,103084,,,,,,49261,,,,,,362821,247051,-202614,-202614,,-202614,,,,,,,,,-58310,,,,,,103084,,,,,7389,25044056,2013-03-31,single,,,1538,,instance,2013-07-23
1479681,0001211524-13-000214,10-Q,2013-08-15,2013-08-16,2013,Q2,2013-06-30,quarterly,IGAM,"IGAMBIT, INC.",1090561,691934,,,,,,102020,,,,,,411719,262111,-166150,588850,,588850,,,,,,,,,52759,,,,,,691934,,,,,7389,25044056,2013-06-30,single,,,1673,,instance,2013-08-15
1479681,0001211524-13-000263,10-Q,2013-11-13,2013-11-14,2013,Q3,2013-09-30,quarterly,IGAM,"IGAMBIT, INC.",1058526,533703,,,,,,216618,,,,,,397081,263067,-158231,-158231,,-158231,,,,,,,,,12148,,,,,,533703,,,,,7389,25044056,2013-09-30,single,,,1674,,instance,2013-11-13
1479681,0001211524-14-000027,10-K,2014-04-01,2014-04-02,2013,FY,2013-12-31,annual,IGAM,"IGAMBIT, INC.",1071342,556187,,,,,,26870,,,,,,1461183,965175,-727381,-67136,,250489,,-54505,25987956,,,,,40250,-183151,,,,,,556187,,,-121641,-687131,7389,25044056,2013-12-31,single,,,6694,,instance,2014-04-01
1479681,0001211524-14-000027,10-K,2014-04-01,2014-04-02,2013,FY,2013-12-31,quarterly,IGAM,"IGAMBIT, INC.",1071342,556187,,,,,,26870,,,,,,289562,192946,-200386,-295141,,22484,,,,,,,,,-189748,,,,,,556187,,,,,7389,25044056,2013-12-31,single,,,1809,,instance,2014-04-01
1479681,0001211524-14-000053,10-Q,2014-05-14,2014-05-15,2014,Q1,2014-03-31,quarterly,IGAM,"IGAMBIT, INC.",,,,,,,,,,,,,,240213,137301,-134966,-172933,,-161578,,-3467,25044056,,,,,,2875,2026,,,,4901,,,,-176400,,7389,,,,,,1191,,instance,2014-05-14
1479681,0001211524-14-000079,10-Q,2014-08-13,2014-08-14,2014,Q2,2014-06-30,quarterly,IGAM,"IGAMBIT, INC.",722381,389445,,,,,,589689,,,,,,310424,186721,-201251,-81446,,-75270,,-3521,25439660,,,,,,616082,0,,,,616082,389445,,,-84967,,7389,26583990,2014-06-30,single,,,1192,,instance,2014-08-13
1479681,0001211524-14-000116,10-Q,2014-11-12,2014-11-13,2014,Q3,2014-09-30,quarterly,IGAM,"IGAMBIT, INC.",496232,203680,,,,,,332379,,,,,,269166,153952,-184336,-185765,,-185765,,-1429,26709056,,,,,,-254210,0,,,,-254210,203680,,,-187194,,7389,26583990,2014-09-30,single,,,1191,,instance,2014-11-12
1479681,0001211524-15-000040,10-K,2015-04-15,2015-04-16,2014,FY,2014-12-31,annual,IGAM,"IGAMBIT, INC.",280786,-4491,,,,,,133436,,,,,,1068617,603280,-780366,-701873,,-684342,,-10333,27373471,,,,,63250,165805,2026,,,,167831,-4491,,,-712206,-717116,7389,26583990,2014-12-31,single,,,4766,,instance,2015-04-15
1479681,0001211524-15-000040,10-K,2015-04-15,2015-04-16,2014,FY,2014-12-31,quarterly,IGAM,"IGAMBIT, INC.",280786,-4491,,,,,,133436,,,,,,248814,125306,-259813,-261729,,-261729,,-1916,,,,,,,-198942,0,,,,-198942,-4491,,,-263645,,7389,26583990,2014-12-31,single,,,1192,,instance,2015-04-15
1479681,0001211524-15-000055,10-Q,2015-05-14,2015-05-15,2015,Q1,2015-03-31,quarterly,IGAM,"IGAMBIT, INC.",193987,-137390,,,,,,38734,,,,,,300347,164725,-143194,-144897,,-144897,,-1703,,,,,,,-119856,5026,,,,-114830,-137390,,,-146600,,7389,26583990,2015-03-31,single,,,1306,,instance,2015-05-14
1479681,0001211524-15-000112,10-Q,2015-08-18,2015-08-19,2015,Q2,2015-06-30,quarterly,IGAM,"IGAMBIT, INC.",271939,-69036,,,,,,40976,,,,,,347767,180323,-48505,-51646,,-51646,,-3141,26874100,,,,,,-14,0,,,,-14,-69036,,,-54787,,7389,27183990,2015-06-30,single,,,1305,,instance,2015-08-18
1479681,0001211524-15-000152,10-Q,2015-11-16,2015-11-17,2015,Q3,2015-09-30,quarterly,IGAM,"IGAMBIT, INC.",409840,56115,,,,,,18754,,,,,,312148,186339,-72546,-74849,,-74849,,-2303,27825294,,,,,,-28122,0,,,,-28122,56115,,,-77152,,7389,,,,,,1305,,instance,2015-11-16
1479681,0001211524-16-000203,10-K,2016-04-14,2016-04-15,2015,FY,2015-12-31,annual,IGMB,"IGAMBIT, INC.",7367996,-2798390,6705157,6705157,,,,131987,21160,,,,,474679,466628,-498981,-543575,,83809,,-44598,29168374,,,,,,44907,1797,,,,46704,-9503547,,,-588173,,7389,39683990,2015-12-31,single,,,4917,,instance,2016-04-14
1479681,0001211524-16-000203,10-K,2016-04-14,2016-04-15,2015,FY,2015-12-31,quarterly,IGMB,"IGAMBIT, INC.",7367996,-2798390,6705157,6705157,,,,131987,21160,,,,,-485583,-64759,-234736,-272183,,355201,,-37451,,,,,,,192899,-3229,,,,189670,-9503547,,,-309634,,7389,39683990,2015-12-31,single,,,1001,,instance,2016-04-14
1479681,0001211524-16-000233,10-Q,2016-05-23,2016-05-24,2016,Q1,2016-03-31,quarterly,IGMB,"IGAMBIT, INC.",7466092,1322446,6705157,6705157,,,,24375,21160,,,,,403750,400559,-158094,-242428,,-238870,,-84334,,,,,,,-285269,,,,,,-5382711,,,-326762,,7389,39683990,2016-03-31,single,,,6290,,instance,2016-05-23
1479681,0001211524-16-000305,10-Q,2016-08-22,2016-08-23,2016,Q2,2016-06-30,quarterly,IGMB,"IGAMBIT, INC.",7479072,1226394,6705157,6705157,,,,33370,1160,,,,,589951,564688,-16434,-95812,,-96052,,-79378,,,,,,,64289,,,,,,-5478763,,,-175190,,7389,,,,,,6333,,instance,2016-08-22
1479681,0001211524-16-000346,10-Q,2016-11-21,2016-11-22,2016,Q3,2016-09-30,quarterly,IGMB,"IGAMBIT, INC.",7495555,1443060,6705157,6705157,,,,21829,1160,,,,,797817,790150,331464,216116,,216666,,-115348,,,,,,,23131,-75,,,,23056,-5262097,,,100768,,7389,,,,,,4573,,instance,2016-11-21
1479681,0001211524-17-000046,10-K,2017-04-17,2017-04-18,2016,FY,2016-12-31,annual,IGMB,"IGAMBIT, INC.",510835,-5869425,,,,,,10522,,,,,,,,-448595,,,-7432241,,-2579,39687747,,,,,,-274223,,,,,,-5869425,,,,,7389,,,,,,473,,instance,2017-04-17
1479681,0001211524-17-000046,10-K,2017-04-17,2017-04-18,2016,FY,2016-12-31,quarterly,IGMB,"IGAMBIT, INC.",510835,-5869425,,,,,,10522,,,,,,,,-605531,,,-7313985,,276481,,,,,,,-76374,,,,,,-5869425,,,,,7389,,,,,,-16723,,instance,2017-04-17
1479681,0001211524-17-000068,10-Q,2017-05-22,2017-05-23,2017,Q1,2017-03-31,quarterly,IGMB,"IGAMBIT, INC.",1722838,-4954876,277176,277176,,,,73527,,,,,,4350,4170,-163210,,,-242074,,-11927,48807434,,,,,12745,-124715,,,,,,-5232052,,,,-150465,7389,,,,,,213,,instance,2017-05-22
1479681,0001607062-17-000278,10-Q,2017-08-18,2017-08-19,2017,Q2,2017-06-30,quarterly,IGMB,"IGAMBIT, INC.",6888548,6266219,277176,277176,,,,3524,,,0,,,4595,-9837,-1248540,,,-1647250,,1738,58686023,,,,,,-242977,,,,,,5989043,,,,,7389,118918990,2017-06-30,single,,,309,,instance,2017-08-18
1479681,0001607062-17-000400,10-Q,2017-11-20,2017-11-21,2017,Q3,2017-09-30,quarterly,IGMB,"IGAMBIT, INC.",6569951,5835913,277176,277176,,,,15489,,,0,,,19012,11060,-711940,,,6325014,,16668,119891816,,,,,325798,-155853,,199500,,,,5558737,,,,-386142,7389,122868990,2017-09-30,single,,,308,325490,instance,2017-11-20
1479681,0001607062-18-000127,10-K,2018-04-17,2018-04-18,2017,FY,2017-12-31,annual,IGMB,"IGAMBIT, INC.",3328755,2368975,,,,,,9449,,,,,,23166,-7315,-5692920,,,582062,,367352,83671048,,,,5685605,535024,-714623,,924326,,,,2368975,,,,-5157896,7389,116196571,2017-12-31,single,,,1138,533886,instance,2018-04-17
1479681,0001607062-18-000127,10-K,2018-04-17,2018-04-18,2017,FY,2017-12-31,quarterly,IGMB,"IGAMBIT, INC.",3328755,2368975,,,,,,9449,,,,,,-4791,-12708,-3569230,,,-3853628,,337019,,,,,,-129532,-191078,,-14499,,,,2368975,,,,-3698762,7389,116196571,2017-12-31,single,,,308,-129840,instance,2018-04-17
