cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1799850,0001213900-20-014025,10-Q,2020-06-03,2020-06-04,2020,Q1,2020-03-31,quarterly,CHAQ,CHARDAN HEALTHCARE ACQUISITION 2 CORP.,54304,5607,,,,,,4004,,,,,,,,,,,-16923,,,4681250,,,,,,1599,,,,,,5607,,,,,6770,5000000,2020-03-31,single,,,,
1799850,0001213900-20-021396,10-Q,2020-08-11,2020-08-12,2020,Q2,2020-06-30,quarterly,CHAQ,CHARDAN HEALTHCARE ACQUISITION 2 CORP.,87352100,5000009,,,,,,1030643,,,,,,,,-82342,,,-70792,,,3255285,,,,,,-131184,,,,,,5000009,,,,,6770,2595290,2020-06-30,single,,,,
1799850,0001213900-20-034801,10-Q,2020-11-03,2020-11-04,2020,Q3,2020-09-30,quarterly,CHAQ,CHARDAN HEALTHCARE ACQUISITION 2 CORP.,87106487,5000004,,,,,,767599,,,,,,,,-492799,,,-484814,,,2595290,,,,,,-263044,,,,,,5000004,,,,,6770,2646909,2020-09-30,single,,,,
1799850,0001213900-21-013489,10-K,2021-03-04,2021-03-05,2020,FY,2020-12-31,annual,CHAQ,CHARDAN HEALTHCARE ACQUISITION 2 CORP.,86965161,5000003,,,,,,687313,,,,,,,,-801961,,,-780770,,,3291003,,,,,,-472915,,,,,,5000003,,,,,6770,2667733,2020-12-31,single,,,,
1799850,0001213900-21-013489,10-K,2021-03-04,2021-03-05,2020,FY,2020-12-31,quarterly,CHAQ,CHARDAN HEALTHCARE ACQUISITION 2 CORP.,86965161,5000003,,,,,,687313,,,,,,,,-209897,,,-208241,,,,,,,,,-80286,,,,,,5000003,,,,,6770,2667733,2020-12-31,single,,,,
1799850,0001213900-21-028910,10-Q,2021-05-25,2021-05-26,2021,Q1,2021-03-31,quarterly,CHAQ,CHARDAN HEALTHCARE ACQUISITION 2 CORP.,86854201,-5367247,,,,,,595821,,,,,,,,-885339,,,-1196256,,,3077233,,,,,,-91492,,,,,,-5367247,,,,,6770,2115661,2021-03-31,single,,,,
1799850,0001213900-21-043183,10-Q,2021-08-17,2021-08-18,2021,Q2,2021-06-30,quarterly,,CHARDAN HEALTHCARE ACQUISITION 2 CORP.,86559372,-5858335,,,,,,304575,,,,,,,,-1086088,,,-488005,,,2155661,,,,,,-291246,,,,,,-5858335,,,,,2836,2155661,2021-06-30,single,,,,
1799850,0000950170-21-004587,10-Q,2021-11-15,2021-11-16,2021,Q3,2021-09-30,quarterly,RCOR,"RENOVACOR, INC.",87976000,53413000,,,,,,85321000,,,,,,,,-5240000,,,-8169000,2925000,147000,9794348,,,,,,-8917262,,,,,,53413000,,,,,2836,16756042,2021-09-30,single,,,,
1799850,0000950170-22-004543,10-K,2022-03-24,2022-03-25,2021,FY,2021-12-31,annual,RCOR,"RENOVACOR, INC.",80999000,53544000,,,,,,78790000,,,,,,,,-18629000,,,-14101000,11757000,,9976240,,-146000,,,,-15560000,-20000,1373000,,,-15580000,53544000,,,,,2836,16756042,2021-12-31,single,,,2000,
1799850,0000950170-22-004543,10-K,2022-03-24,2022-03-25,2021,FY,2021-12-31,quarterly,RCOR,"RENOVACOR, INC.",80999000,53544000,,,,,,78790000,,,,,,,,-7989000,,,-532000,4344000,,,,,,,,-6260000,,663000,,,,53544000,,,,,2836,16756042,2021-12-31,single,,,1000,
1799850,0000950170-22-009663,10-Q,2022-05-12,2022-05-13,2022,Q1,2022-03-31,quarterly,RCOR,"RENOVACOR, INC.",72111000,60739000,,,,,,70084000,,,,,,,,-8855000,,,6594000,5930000,,17628835,,4000,,,,-8293000,-360000,601000,,,-8653000,60739000,,,,,2836,16756042,2022-03-31,single,,,17000,
1799850,0000950170-22-015543,10-Q,2022-08-08,2022-08-09,2022,Q2,2022-06-30,quarterly,RCOR,"RENOVACOR, INC.",64722000,57352000,,,,,,61993000,,565000,,,,,,-9127000,,,-4024000,6289000,,17478008,,45000,,,,-7737000,-359000,632000,,,-8096000,57352000,,,,,2836,16767690,2022-06-30,single,,,19000,
1799850,0000950170-22-024481,10-Q,2022-11-10,2022-11-11,2022,Q3,2022-09-30,quarterly,RCOR,"RENOVACOR, INC.",57742000,42708000,,,,,,53713000,,506000,,,,,,-12105000,,,-15227000,7423000,4000,17482933,298000,,,,,-7689000,-592000,582000,,,-8281000,42708000,,,,,2836,16769415,2022-09-30,single,,,19000,
