cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
812128,0000950123-11-017541,10-Q,2011-02-24,2011-02-25,2011,Q1,2011-01-31,quarterly,SAFM,SANDERSON FARMS INC,789552000,609412000,,,,61908000,1048000,622000,170370000,,,,,,,-51618000,-52024000,-18468000,-33556000,,456000,,21000,,,,11436000,-53451000,-18946000,1375000,,,-72397000,609412000,62956000,672368000,-51568000,-40182000
812128,0000950123-11-053360,10-Q,2011-05-24,2011-05-25,2011,Q2,2011-04-30,quarterly,SAFM,SANDERSON FARMS INC,869268000,590644000,,,,154441000,1048000,1171000,213844000,,,,,,,-22837000,-23851000,-7575000,-16276000,,1491000,,9000,,,,12722000,-69272000,-18818000,1435000,,,-88090000,590644000,155489000,746133000,-22360000,-10115000
812128,0001193125-11-232139,10-Q,2011-08-25,2011-08-26,2011,Q3,2011-07-31,quarterly,SAFM,SANDERSON FARMS INC,926676000,532465000,,,,234271000,11048000,11696000,203168000,,,,,,,-84436000,-86447000,-30764000,-55683000,,2023000,,8000,,,,13336000,-58244000,-17327000,1269000,-3874000,,-75571000,532465000,245319000,777784000,-84424000,-71100000
812128,0001193125-11-346606,10-K,2011-12-20,2011-12-21,2011,FY,2011-10-31,annual,SAFM,SANDERSON FARMS INC,948521000,506900000,,,,273670000,11106000,11075000,211753000,,,,,,,-188380000,-194242000,-67165000,-127077000,,6413000,,41000,,,,51661000,-203974000,-62958000,,-15478000,0,-266932000,506900000,284776000,791676000,-187829000,-136719000
812128,0001193125-11-346606,10-K,2011-12-20,2011-12-21,2011,FY,2011-10-31,quarterly,SAFM,SANDERSON FARMS INC,948521000,506900000,,,,273670000,11106000,11075000,211753000,,,,,,,-29489000,-31920000,-10358000,-21562000,,2443000,,3000,,,,14167000,-23007000,-7867000,,-7749000,,-30874000,506900000,284776000,791676000,-29477000,-15322000
812128,0001193125-12-083477,10-Q,2012-02-28,2012-02-29,2012,Q1,2012-01-31,quarterly,SAFM,SANDERSON FARMS INC,951864000,496585000,,,,288496000,11106000,3851000,214692000,,,,,,,-9081000,-12605000,-4616000,-7989000,,2962000,,2000,,,,14694000,-6552000,-15858000,1217000,,,-22410000,496585000,299602000,796187000,-9643000,5613000
812128,0001193125-12-250127,10-Q,2012-05-29,2012-05-30,2012,Q2,2012-04-30,quarterly,SAFM,SANDERSON FARMS INC,863916000,517440000,,,,178116000,11106000,7693000,213142000,,,,,,,40980000,38557000,14692000,23865000,,2426000,,4000,,,,15067000,130295000,-11846000,1220000,,,118449000,517440000,189222000,706662000,40983000,56047000
812128,0001193125-12-370684,10-Q,2012-08-28,2012-08-29,2012,Q3,2012-07-31,quarterly,SAFM,SANDERSON FARMS INC,884560000,543552000,,,,145437000,11106000,26621000,233355000,,,,,,,48910000,46919000,18198000,28721000,,1999000,,3000,,,,15010000,65719000,-10420000,1123000,-3905000,,55299000,543552000,156543000,700095000,48918000,63920000
812128,0001193125-12-505706,10-K,2012-12-18,2012-12-19,2012,FY,2012-10-31,annual,SAFM,SANDERSON FARMS INC,896453000,550075000,,,,150212000,10757000,27802000,235912000,,,,,,,96316000,86572000,32628000,53944000,,9201000,,17000,,,,59979000,205294000,-49249000,,-15621000,0,156045000,550075000,160969000,711044000,95773000,156295000
812128,0001193125-12-505706,10-K,2012-12-18,2012-12-19,2012,FY,2012-10-31,quarterly,SAFM,SANDERSON FARMS INC,896453000,550075000,,,,150212000,10757000,27802000,235912000,,,,,,,15507000,13701000,4354000,9347000,,1814000,,8000,,,,15208000,15832000,-11125000,,-7813000,,4707000,550075000,160969000,711044000,15515000,30715000
812128,0001193125-13-068318,10-Q,2013-02-21,2013-02-22,2013,Q1,2013-01-31,quarterly,SAFM,SANDERSON FARMS INC,893196000,539675000,,,,150027000,10757000,23816000,235122000,,,,,,,-9672000,-11303000,-4360000,-6943000,,1805000,,3000,,,,15174000,8226000,-11472000,1166000,,,-3246000,539675000,160784000,700459000,-9498000,5502000
812128,0001193125-13-240340,10-Q,2013-05-30,2013-05-31,2013,Q2,2013-04-30,quarterly,SAFM,SANDERSON FARMS INC,890229000,560936000,,,,139840000,10757000,24087000,226590000,,,,,,,39130000,37207000,12836000,24371000,,1807000,,4000,,,,15115000,32192000,-17446000,1193000,,,14746000,560936000,150597000,711533000,39014000,54245000
812128,0001193125-13-347241,10-Q,2013-08-27,2013-08-28,2013,Q3,2013-07-31,quarterly,SAFM,SANDERSON FARMS INC,947825000,628408000,,,,77149000,10757000,62878000,241343000,,,,,,,104441000,103064000,35145000,67919000,,1365000,,5000,,,,15898000,116090000,-10810000,3348000,-3913000,,105280000,628408000,87906000,716314000,104429000,120339000
812128,0001193125-13-475265,10-K,2013-12-17,2013-12-18,2013,FY,2013-10-31,annual,SAFM,SANDERSON FARMS INC,924645000,671599000,,,,29414000,10799000,85563000,205855000,,,,,,,205678000,200113000,69496000,130617000,,6136000,,27000,,,,62225000,252864000,-54529000,,-16339000,,198335000,671599000,40213000,711812000,206249000,267903000
812128,0001193125-13-475265,10-K,2013-12-17,2013-12-18,2013,FY,2013-10-31,quarterly,SAFM,SANDERSON FARMS INC,924645000,671599000,,,,29414000,10799000,85563000,205855000,,,,,,,71779000,71145000,25875000,45270000,,1159000,,15000,,,,16038000,96356000,-14801000,,-8515000,,81555000,671599000,40213000,711812000,72304000,87817000
812128,0001193125-14-066082,10-Q,2014-02-25,2014-02-26,2014,Q1,2014-01-31,quarterly,SAFM,SANDERSON FARMS INC,904541000,696825000,,,,29218000,10799000,58822000,209169000,,,,,,,45199000,44316000,15445000,28871000,,911000,,12000,,,,14737000,2798000,-28809000,1530000,,,-26011000,696825000,40017000,736842000,45227000,59936000
812128,0001193125-14-216067,10-Q,2014-05-29,2014-05-30,2014,Q2,2014-04-30,quarterly,SAFM,SANDERSON FARMS INC,973325000,748180000,,,,10000000,19819000,84412000,219017000,,,,,,,78491000,77792000,26804000,50988000,,741000,,10000,,,,15117000,77876000,-37210000,5586000,,,40666000,748180000,29819000,777999000,78533000,93608000
812128,0001193125-14-320628,10-Q,2014-08-26,2014-08-27,2014,Q3,2014-07-31,quarterly,SAFM,SANDERSON FARMS INC,1068455000,822554000,,,,10000000,10000000,139331000,217848000,,,,,,,115705000,115282000,39202000,76080000,,439000,,15000,,,,16781000,116617000,-47352000,2820000,-4614000,,69265000,822554000,20000000,842554000,115721000,132486000
812128,0001445305-14-005601,10-K,2014-12-18,2014-12-19,2014,FY,2014-10-31,annual,SAFM,SANDERSON FARMS INC,1111252000,897948000,,,,10000000,10000000,165610000,190823000,,,,,,,381922000,379466000,130418000,249048000,,2577000,,60000,,,,64309000,306467000,-171626000,12396000,-30453000,,134841000,897948000,20000000,917948000,382043000,446231000
812128,0001445305-14-005601,10-K,2014-12-18,2014-12-19,2014,FY,2014-10-31,quarterly,SAFM,SANDERSON FARMS INC,1111252000,897948000,,,,10000000,10000000,165610000,190823000,,,,,,,142527000,142076000,48967000,93109000,,486000,,23000,,,,17674000,109176000,-58255000,2459000,-21226000,,50921000,897948000,20000000,917948000,142562000,160201000
812128,0001628280-15-000964,10-Q,2015-02-24,2015-02-25,2015,Q1,2015-01-31,quarterly,SAFM,SANDERSON FARMS INC,1184122000,963092000,,,,10000000,10000000,173104000,213172000,,,,,,,103057000,102690000,36187000,66503000,,427000,,26000,,,,16256000,63793000,-56489000,5910000,,,7304000,963092000,20000000,983092000,103117000,119313000
812128,0000812128-15-000004,10-Q,2015-05-28,2015-05-29,2015,Q2,2015-04-30,quarterly,SAFM,SANDERSON FARMS INC,1186873000,972951000,,,,0,10000000,153625000,212306000,,,,,,,109522000,108878000,37632000,71246000,,686000,,13000,,,,18751000,93070000,-36574000,3999000,,,56496000,972951000,10000000,982951000,109564000,128273000
812128,0000812128-15-000008,10-Q,2015-08-25,2015-08-26,2015,Q3,2015-07-31,quarterly,SAFM,SANDERSON FARMS INC,1234286000,1021558000,,,,0,10000000,180840000,203152000,,,,,,,79833000,79292000,28411000,50881000,,556000,,0,,,,19478000,81084000,-47376000,3095000,-4931000,0,33708000,1021558000,10000000,1031558000,79848000,99311000
812128,0000812128-15-000014,10-K,2015-12-17,2015-12-18,2015,FY,2015-10-31,annual,SAFM,SANDERSON FARMS INC,1251461000,1029861000,,,,0,10000000,196659000,198753000,,,,,,,335998000,334091000,118090000,216001000,,2136000,,106000,,,,74661000,297806000,-158289000,16068000,-31092000,-55193000,139517000,1029861000,10000000,1039861000,336227000,410659000
812128,0000812128-15-000014,10-K,2015-12-17,2015-12-18,2015,FY,2015-10-31,quarterly,SAFM,SANDERSON FARMS INC,1251461000,1029861000,,,,0,10000000,196659000,198753000,,,,,,,43586000,43231000,15860000,27371000,,467000,,67000,,,,20176000,59859000,-17850000,3064000,-21067000,0,42009000,1029861000,10000000,1039861000,43698000,63762000
812128,0000812128-16-000018,10-Q,2016-02-25,2016-02-26,2016,Q1,2016-01-31,quarterly,SAFM,SANDERSON FARMS INC,1260418000,1039170000,,,,,10000000,155105000,209772000,,,,,,,19811000,19383000,8702000,10681000,,431000,,,,,,19871000,-20312000,-22953000,2722000,,,-43265000,1039170000,10000000,1049170000,19814000,39682000
812128,0001628280-16-016727,10-Q,2016-05-26,2016-05-27,2016,Q2,2016-04-30,quarterly,SAFM,SANDERSON FARMS INC,1324300000,1089444000,,,,,0,223122000,210922000,,,,,,,73774000,73361000,25759000,47602000,,420000,,,,,,20976000,128036000,-44373000,6406000,,,83663000,1089444000,0,1089444000,73781000,94750000
812128,0000812128-16-000020,10-Q,2016-08-25,2016-08-26,2016,Q3,2016-07-31,quarterly,SAFM,SANDERSON FARMS INC,1384818000,1142283000,,,,,0,242980000,227677000,,,,,,,84863000,84521000,29805000,54716000,,428000,,,,,,21487000,83369000,-58741000,3344000,-4967000,0,24628000,1142283000,0,1142283000,84949000,106350000
812128,0000812128-16-000024,10-K,2016-12-15,2016-12-16,2016,FY,2016-10-31,annual,SAFM,SANDERSON FARMS INC,1422700000,1190262000,,,,,0,234111000,220306000,,,,,,,294111000,292677000,103716000,188961000,,1708000,,244000,,,,84583000,292849000,-200882000,15813000,-42900000,0,91967000,1190262000,0,1190262000,294385000,378694000
812128,0000812128-16-000024,10-K,2016-12-15,2016-12-16,2016,FY,2016-10-31,quarterly,SAFM,SANDERSON FARMS INC,1422700000,1190262000,,,,,0,234111000,220306000,,,,,,,115663000,115412000,39450000,75962000,,429000,,,,,,22249000,101756000,-74815000,3341000,-32967000,0,26941000,1190262000,0,1190262000,115841000,137912000
812128,0000812128-17-000003,10-Q,2017-02-23,2017-02-24,2017,Q1,2017-01-31,quarterly,SAFM,SANDERSON FARMS INC,1451538000,1213635000,,,,,,225821000,236353000,,,,,,,35885000,35650000,12477000,23173000,,432000,,,,,,22641000,37269000,-46265000,5685000,,,-8996000,1213635000,,,36082000,58526000
