cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1031233,0001193125-11-220829,10-Q,2011-08-12,2011-08-13,2011,Q2,2011-06-30,quarterly,PPBN,PINNACLE BANKSHARES CORP,335502000,26923000,539000,539000,,,,25519000,,,,304915000,267398000,,,,142000,35000,107000,,1117000,,4122000,3005000,,,,,,,,,,26384000,,,1259000,,6021,1496589,2011-06-30,single,,,,
1031233,0001193125-11-306887,10-Q,2011-11-10,2011-11-11,2011,Q3,2011-09-30,quarterly,PPBN,PINNACLE BANKSHARES CORP,345246000,27596000,539000,539000,,,,43252000,,,,313900000,264843000,,,,905000,297000,608000,,1066000,,4172000,3106000,309000,,,1161000,-46000,18000,,,1115000,27057000,,,1971000,,6021,1496589,2011-09-30,single,,,,
1031233,0001193125-12-137086,10-K,2012-03-28,2012-03-29,2011,FY,2011-12-31,annual,PPBN,PINNACLE BANKSHARES CORP,342484000,26947000,539000,539000,,,,37547000,,,,310393000,267123000,,,,1573000,510000,1063000,,4426000,,16517000,12091000,2227000,,,4127000,-149000,,,,3978000,26408000,,,5999000,,6021,1496589,2011-12-31,single,,,,
1031233,0001193125-12-137086,10-K,2012-03-28,2012-03-29,2011,FY,2011-12-31,quarterly,PPBN,PINNACLE BANKSHARES CORP,342484000,26947000,539000,539000,,,,37547000,,,,310393000,267123000,,,,355000,133000,222000,,1026000,,4107000,3081000,536000,,,1030000,-13000,,,,1017000,26408000,,,1381000,,6021,1496589,2011-12-31,single,,,,
1031233,0001193125-12-228166,10-Q,2012-05-11,2012-05-12,2012,Q1,2012-03-31,quarterly,PPBN,PINNACLE BANKSHARES CORP,346595000,27418000,539000,539000,,,,37721000,,,,314433000,267827000,,,,712000,234000,478000,,1001000,,3943000,2942000,168000,,,663000,-89000,,,,574000,26879000,,,1713000,,6021,1496589,2012-03-31,single,,,,
1031233,0001193125-12-349414,10-Q,2012-08-10,2012-08-11,2012,Q2,2012-06-30,quarterly,PPBN,PINNACLE BANKSHARES CORP,343924000,27740000,539000,539000,,,,36411000,,,,311387000,267842000,,,,311000,99000,212000,,998000,,3904000,2906000,467000,,,1193000,-53000,,,,1140000,27201000,,,1309000,,6021,1507589,2012-06-30,single,,,,
1031233,0001193125-12-466212,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,PPBN,PINNACLE BANKSHARES CORP,346884000,28189000,539000,539000,,,,41770000,,,,313747000,265524000,,,,592000,193000,399000,,997000,,3877000,2880000,174000,,,639000,-162000,22000,,,477000,27650000,,,1589000,,6021,1507589,2012-09-30,single,,,,
1031233,0001193125-13-128394,10-K,2013-03-27,2013-03-28,2012,FY,2012-12-31,annual,PPBN,PINNACLE BANKSHARES CORP,348694000,28089000,539000,539000,,,,35790000,,,,315157000,273672000,,,,1957000,619000,1338000,,3972000,,15573000,11601000,1168000,,,3647000,-369000,,-75000,,3278000,27550000,,,5929000,,6021,1507589,2012-12-31,single,,,,
1031233,0001193125-13-128394,10-K,2013-03-27,2013-03-28,2012,FY,2012-12-31,quarterly,PPBN,PINNACLE BANKSHARES CORP,348694000,28089000,539000,539000,,,,35790000,,,,315157000,273672000,,,,342000,93000,249000,,976000,,3849000,2873000,359000,,,1152000,-65000,,,,1087000,27550000,,,1318000,,6021,1507589,2012-12-31,single,,,,
1031233,0001564590-20-054170,10-Q,2020-11-16,2020-11-17,2020,Q3,2020-09-30,quarterly,PPBN,PINNACLE BANKSHARES CORP,573746000,47401000,539000,539000,,,,78306000,,,,513457000,416485000,167000,,,573000,113000,460000,,594000,,4853000,4259000,31000,,,,,,,,,46862000,,,1167000,,6021,1563922,2020-09-30,single,,,,
1031233,0001564590-21-016418,10-K,2021-03-30,2021-03-31,2020,FY,2020-12-31,annual,PPBN,PINNACLE BANKSHARES CORP,860514000,58330000,539000,539000,,,,210814000,,,,781336000,560079000,654000,,,4176000,1114000,3062000,,2519000,,20788000,18269000,252000,,,2048000,-2264000,180000,,,-216000,57791000,,,6695000,,6021,2158379,2020-12-31,single,,,,27000
1031233,0001564590-21-016418,10-K,2021-03-30,2021-03-31,2020,FY,2020-12-31,quarterly,PPBN,PINNACLE BANKSHARES CORP,860514000,58330000,539000,539000,,,,210814000,,,,781336000,560079000,179000,,,2227000,740000,1487000,,602000,,6308000,5706000,-5000,,,205000,-28000,49000,,,177000,57791000,,,2829000,,6021,2158379,2020-12-31,single,,,,
