cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1295503,0001193125-11-222607,10-Q,2011-08-15,2011-08-16,2011,Q2,2011-06-30,quarterly,MIGL,"MISCOR GROUP, LTD.",26381000,10550000,577000,,577000,929000,106000,0,4574000,,0,,,9279000,1835000,277000,124000,,501000,,254000,,,,,,,,,,,,,9973000,1035000,11585000,378000,
1295503,0001193125-11-309766,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,MIGL,"MISCOR GROUP, LTD.",25773000,10902000,566000,,566000,919000,107000,0,4511000,,0,,,8498000,1898000,198000,122000,,351000,,225000,,,,,,411000,-27000,-83000,0,,,-110000,10336000,1026000,11928000,347000,609000
1295503,0001193125-12-090648,10-K,2012-03-01,2012-03-02,2011,FY,2011-12-31,annual,MIGL,"MISCOR GROUP, LTD.",24784000,10483000,555000,,555000,1611000,431000,0,6173000,,0,,,45887000,9444000,1197000,654000,,654000,,969000,,,,,,2024000,2643000,-279000,0,,,2364000,9928000,2042000,12525000,1623000,3221000
1295503,0001193125-12-090648,10-K,2012-03-01,2012-03-02,2011,FY,2011-12-31,quarterly,MIGL,"MISCOR GROUP, LTD.",24784000,10483000,555000,,555000,1611000,431000,0,6173000,,0,,,19854000,4019000,630000,567000,,-419000,,238000,,,,,,793000,1984000,-88000,0,,,1896000,9928000,2042000,12525000,805000,1423000
1295503,0001193125-12-202970,10-Q,2012-05-02,2012-05-03,2012,Q1,2012-03-31,quarterly,MIGL,"MISCOR GROUP, LTD.",24764000,11298000,548000,,548000,1513000,432000,0,6582000,,0,,,12478000,3028000,999000,,,815000,,193000,,,,,,410000,115000,-134000,,,,-19000,10750000,1945000,13243000,,1409000
1295503,0001193125-12-336662,10-Q,2012-08-06,2012-08-07,2012,Q2,2012-06-30,quarterly,MIGL,"MISCOR GROUP, LTD.",23961000,12052000,6497000,,6497000,1417000,429000,0,5958000,,0,,,13262000,3310000,948000,,,754000,,174000,12177023,,,,,403000,1518000,-137000,,,,1381000,5555000,1846000,13898000,,1351000
1295503,0001193125-12-459586,10-Q,2012-11-08,2012-11-09,2012,Q3,2012-09-30,quarterly,MIGL,"MISCOR GROUP, LTD.",25261000,12802000,6392000,,6392000,1332000,415000,0,5932000,,0,,,11822000,3178000,940000,,,750000,,189000,12025964,,,,,415000,-428000,-267000,,,,-695000,6410000,1747000,14549000,,1355000
1295503,0001193125-13-108924,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,annual,MIGL,"MISCOR GROUP, LTD.",26445000,14587000,6286000,,6286000,2029000,1478000,0,5767000,,0,,,49702000,11870000,3074000,2313000,,4176000,,737000,12050500,,,,,1665000,2051000,-749000,2000,,,1302000,8301000,3507000,18094000,3050000,4739000
1295503,0001193125-13-108924,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,quarterly,MIGL,"MISCOR GROUP, LTD.",26445000,14587000,6286000,,6286000,2029000,1478000,0,5767000,,0,,,12140000,2354000,187000,,,1857000,,181000,,,,,,437000,846000,-211000,,,,635000,8301000,3507000,18094000,,624000
1295503,0001193125-13-216190,10-Q,2013-05-13,2013-05-14,2013,Q1,2013-03-31,quarterly,MIGL,"MISCOR GROUP, LTD.",26298000,14463000,6181000,,6181000,1895000,550000,0,5902000,,0,,,11441000,2524000,-54000,-119000,,-124000,,71000,,,,,,397000,1085000,-188000,,,,897000,8282000,2445000,16908000,-48000,343000
1295503,0001193125-13-327726,10-Q,2013-08-09,2013-08-10,2013,Q2,2013-06-30,quarterly,MIGL,"MISCOR GROUP, LTD.",25394000,14855000,6076000,,6076000,1761000,538000,0,6193000,,0,,,11855000,2902000,466000,394000,,391000,,39000,11775065,,,,,410000,710000,-163000,,,,547000,8779000,2299000,17154000,433000,876000
