cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1691936,0001493152-19-007137,10-Q,2019-05-14,2019-05-15,2019,Q1,2019-03-31,quarterly,ANDAU,ANDINA ACQUISITION CORP. III,109080282,5000003,,,,,,526236,,,,,,,,-105138,,,308767,,,,,,,,,-225391,,,,,,5000003,,,,
1691936,0001493152-19-012245,10-Q,2019-08-13,2019-08-14,2019,Q2,2019-06-30,quarterly,ANDAU,ANDINA ACQUISITION CORP. III,109643487,5000007,,,,,,443572,,,,,,,,-102738,,,585796,,,,,,,,,-82664,,,,,,5000007,,,,
1691936,0001493152-19-017602,10-Q,2019-11-14,2019-11-15,2019,Q3,2019-09-30,quarterly,ANDAU,ANDINA ACQUISITION CORP. III,110131164,5000002,,,,,,396464,,,,,,,,-99898,,,477455,,,,,,,,,-47108,,,,,,5000002,,,,
1691936,0001493152-20-004071,10-K,2020-03-16,2020-03-17,2019,FY,2019-12-31,annual,ANDA,ANDINA ACQUISITION CORP. III,110509722,5000008,,,,,,352254,,,,,,,,-386675,,,1762447,,,,2136694,,,,,-399103,,,,,,5000008,,,,
1691936,0001493152-20-004071,10-K,2020-03-16,2020-03-17,2019,FY,2019-12-31,quarterly,ANDA,ANDINA ACQUISITION CORP. III,110509722,5000008,,,,,,352254,,,,,,,,-78901,,,390429,,,,,,,,,-43940,,,,,,5000008,,,,
1691936,0001493152-20-008095,10-Q,2020-05-08,2020-05-09,2020,Q1,2020-03-31,quarterly,ANDA,ANDINA ACQUISITION CORP. III,110855629,5000008,,,,,,158282,,,,,,,,-144337,,,333179,,,,418597,,,,,-194242,,,,,,5000008,,,,
1691936,0001493152-20-014992,10-Q,2020-08-10,2020-08-11,2020,Q2,2020-06-30,quarterly,,ANDINA ACQUISITION CORP. III,110783317,5000008,,,,,,168224,,,,,,,,-834124,,,-781003,,,,111658,,,,,-90058,,,,,,5000008,,,,
1691936,0001493152-20-020842,10-Q,2020-11-09,2020-11-10,2020,Q3,2020-09-30,quarterly,,ANDINA ACQUISITION CORP. III,66774431,5000008,,,,,,221504,,,,,,,,117432,,,140131,,,,23081,,,,,53280,,,,,,5000008,,,,
1691936,0001493152-21-004295,10-K,2021-02-18,2021-02-19,2020,FY,2020-12-31,annual,,ANDINA ACQUISITION CORP. III,13743695,5000006,,,,,,198192,,,,,,,,-1139861,,,-583689,,,,556030,,,,,-254332,,,,,,5000006,,,,
1691936,0001493152-21-004295,10-K,2021-02-18,2021-02-19,2020,FY,2020-12-31,quarterly,,ANDINA ACQUISITION CORP. III,13743695,5000006,,,,,,198192,,,,,,,,-278832,,,-275996,,,,2694,,,,,-23312,,,,,,5000006,,,,
1691936,0001493152-21-012503,10-Q,2021-05-21,2021-05-22,2021,Q1,2021-03-31,quarterly,,ANDINA ACQUISITION CORP. III,13663453,5000004,,,,,,77204,,,,,,,,-702476,,,-1472407,,,,319,,,,,-120988,,,,,,5000004,,,,
1691936,0001493152-21-012884,10-Q/A,2021-05-25,2021-05-26,2021,Q1,2021-03-31,quarterly,,ANDINA ACQUISITION CORP. III,13663453,-2157710,,,,,,77204,,,,,,,,-702476,,,-1472407,,,,319,,,,,-120988,,,,,,-2157710,,,,
1691936,0001493152-21-020203,10-Q,2021-08-16,2021-08-17,2021,Q2,2021-06-30,quarterly,,"STRYVE FOODS, INC.",13631249,-2948174,,,,,,59163,,,,,,,,-691715,,,-790127,,,,338,,,,,-18041,,,,,,-2948174,,,,
1691936,0000950170-21-004808,10-Q,2021-11-19,2021-11-20,2021,Q3,2021-09-30,quarterly,SNAX,"STRYVE FOODS, INC.",46925790,27987981,13114942,8450000,4664942,154335,3445495,13389570,5514530,7500000,,,,9061770,3253845,-8169149,-8711083,,-8711083,,757811,,,,,11422994,402290,-27484511,,,,,,14873039,3599830,31587811,-7953272,-7766859
1691936,0000950170-22-005238,10-K,2022-03-31,2022-04-01,2021,FY,2021-12-31,annual,SNAX,"STRYVE FOODS, INC.",36775368,16442099,13054359,8450000,4604359,119542,3447056,2217191,7215981,598900,,,,30081577,10267290,-31287806,-31959650,30272,-31989922,,3027707,,,,,41555096,1621733,-38240865,,,,,,3387740,3566598,20008697,-28931943,-29666073
1691936,0000950170-22-005238,10-K,2022-03-31,2022-04-01,2021,FY,2021-12-31,quarterly,SNAX,"STRYVE FOODS, INC.",36775368,16442099,13054359,8450000,4604359,119542,3447056,2217191,7215981,598900,,,,6834009,754567,-11514747,-11926700,,-11956972,,312639,,,,,12269314,427887,-10617325,,,,,,3387740,3566598,20008697,-11614061,-11086860
1691936,0000950170-22-010086,10-Q,2022-05-16,2022-05-17,2022,Q1,2022-03-31,quarterly,SNAX,"STRYVE FOODS, INC.",54044997,41238239,12993775,8450000,4543775,83661,139534,12626468,13246692,566589,,,,7420554,1123928,-7162776,-7305956,7786,-7313742,,188494,,,,,8286704,444366,-14127164,,327759,,,,28244464,223195,41461434,-7117462,-6718410
