cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1175505,0001193125-13-439209,10-Q,2013-11-13,2013-11-14,2013,Q3,2013-09-30,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,92046000,64706000,,,,,,77648000,,,,,,,,-7318000,,,-7234000,8193000,,2637,,,,10800000,,,,,,,,64706000,,,,,2834,,,,,,,
1175505,0001193125-14-114914,10-K,2014-03-26,2014-03-27,2013,FY,2013-12-31,annual,FPRX,FIVE PRIME THERAPEUTICS INC,81791000,58026000,,,,,,8161000,,,,,,,,-29421000,,,-28872000,32785000,,5523000,,,,43212000,1694000,-25330000,-807000,2146000,,,-26137000,58026000,,,,-27727000,2834,16842134,2013-12-31,single,,,,
1175505,0001193125-14-114914,10-K,2014-03-26,2014-03-27,2013,FY,2013-12-31,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,81791000,58026000,,,,,,8161000,,,,,,,,-7334000,,,-7317000,8077000,,,,,,11119000,406000,-9598000,-174000,592000,,,-9772000,58026000,,,,-6928000,2834,16842134,2013-12-31,single,,,,
1175505,0001193125-14-194806,10-Q,2014-05-12,2014-05-13,2014,Q1,2014-03-31,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,154306000,109324000,,,,,,11680000,,,,,,,,-8660000,,,-8644000,8926000,,18841,,,,12206000,391000,-5591000,-296000,636000,,,-5887000,109324000,,,,-8269000,2834,,,,,,,
1175505,0001193125-14-299774,10-Q,2014-08-07,2014-08-08,2014,Q2,2014-06-30,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,146414000,100906000,,,,,,13059000,,,,,,,,-9916000,,,-9866000,11873000,,21465000,,,,14897000,381000,12049000,-689000,740000,,,11360000,100906000,,,,-9535000,2834,,,,,,,
1175505,0001564590-14-005473,10-Q,2014-11-12,2014-11-13,2014,Q3,2014-09-30,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,136258000,94862000,,,,,,13128000,,,,,,,,-7104000,,,-7088000,9803000,,21521000,,,,13163000,382000,-9896000,-445000,854000,,,-10341000,94862000,,,,-6722000,2834,,,,,,,
1175505,0001564590-15-001804,10-K,2015-03-18,2015-03-19,2014,FY,2014-12-31,annual,FPRX,FIVE PRIME THERAPEUTICS INC,155631000,85205000,,,,,,15267000,,,,,,,,-37574000,,,-37424000,43173000,,20865000,,,,56805000,1552000,15265000,-1643000,3418000,,,13622000,85205000,,,,-36022000,2834,21680494,2014-12-31,single,,,,
1175505,0001564590-15-001804,10-K,2015-03-18,2015-03-19,2014,FY,2014-12-31,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,155631000,85205000,,,,,,15267000,,,,,,,,-11894000,,,-11826000,12571000,,,,,,16539000,398000,18703000,-213000,1188000,,,18490000,85205000,,,,-11496000,2834,21680494,2014-12-31,single,,,,
1175505,0001564590-15-004229,10-Q,2015-05-14,2015-05-15,2015,Q1,2015-03-31,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,224569000,154769000,,,,,,14482000,,,,,,,,-11144000,,,-11036000,11211000,,25072000,,,,15431000,400000,-10552000,-436000,991000,,,-10988000,154769000,,,,-10744000,2834,,,,,,,
1175505,0001564590-15-006573,10-Q,2015-08-07,2015-08-08,2015,Q2,2015-06-30,quarterly,FPRX,FIVE PRIME THERAPEUTICS INC,215521000,145919000,,,,,,19096000,,,,,,,,-11591000,,,-11474000,13310000,,25690000,,,,17906000,423000,-9659000,-980000,1212000,,,-10639000,145919000,,,,-11168000,2834,,,,,,,
