cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1292556,0001104659-11-044286,10-Q,2011-08-05,2011-08-06,2011,Q2,2011-06-30,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1454386000,452099000,469319000,469319000,,712845000,3736000,95816000,87866000,,,,,,87514000,53021000,,15945000,29507000,,8463000,47067552,,,,,,,,,,,,-17220000,716581000,1168680000,,
1292556,0001104659-11-061136,10-Q,2011-11-04,2011-11-05,2011,Q3,2011-09-30,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1459133000,463790000,469319000,469319000,,708607000,3702000,104192000,88557000,,,,,,76904000,43818000,,12066000,23605000,,8504000,47215037,,,,,,52274000,-40375000,2459000,,,11899000,-5529000,712309000,1176099000,,
1292556,0001047469-12-001615,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,annual,PPO,"POLYPORE INTERNATIONAL, INC.",1481879000,495398000,469319000,469319000,,705836000,3682000,92574000,90444000,,,,,,322061000,189465000,,51859000,105240000,,34384000,47119997,,,,,,144833000,-156330000,9298000,,,-11497000,26079000,709518000,1204916000,,
1292556,0001047469-12-001615,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1481879000,495398000,469319000,469319000,,705836000,3682000,92574000,90444000,,,,,,78177000,43710000,,11110000,26447000,,8518000,,,,,,,22657000,-45011000,4746000,,,-22354000,26079000,709518000,1204916000,,
1292556,0001104659-12-032611,10-Q,2012-05-03,2012-05-04,2012,Q1,2012-03-31,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1510680000,527294000,469319000,469319000,,706199000,3696000,78956000,107297000,,,,,,71024000,37138000,,9123000,18773000,,8791000,47215006,,,,,,30216000,-45350000,4270000,,,-15134000,57975000,709895000,1237189000,,
1292556,0001104659-12-053719,10-Q,2012-08-02,2012-08-03,2012,Q2,2012-06-30,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1518534000,537638000,469319000,469319000,,650000000,65000000,44393000,112959000,,,,,,70240000,38210000,,8947000,20481000,,8169000,47207680,,,,,,16589000,-49927000,4162000,,,-33338000,68319000,715000000,1252638000,,
1292556,0001104659-12-073186,10-Q,2012-11-01,2012-11-02,2012,Q3,2012-09-30,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1558060000,564189000,469319000,469319000,,646250000,65000000,52589000,118354000,,,,,,59242000,29673000,,5308000,14232000,,9478000,47211245,,,,,,39792000,-28405000,3914000,,,11387000,94870000,711250000,1275439000,,
1292556,0001047469-13-001703,10-K,2013-02-26,2013-02-27,2012,FY,2012-12-31,annual,PPO,"POLYPORE INTERNATIONAL, INC.",1586072000,579077000,469319000,469319000,,646250000,50000000,44873000,119909000,,,,,,263914000,140011000,,30561000,70951000,,36049000,47229595,,,,,,104786000,-137111000,16278000,,,-32325000,109758000,696250000,1275327000,,
1292556,0001047469-13-001703,10-K,2013-02-26,2013-02-27,2012,FY,2012-12-31,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1586072000,579077000,469319000,469319000,,646250000,50000000,44873000,119909000,,,,,,63408000,34990000,,7183000,17465000,,9611000,,,,,,,18189000,-13429000,3932000,,,4760000,109758000,696250000,1275327000,,
1292556,0001104659-13-039595,10-Q,2013-05-09,2013-05-10,2013,Q1,2013-03-31,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1560730000,589828000,469319000,469319000,,638750000,25000000,43199000,124679000,,,,,,54775000,23379000,,3948000,9021000,,9791000,47295430,,,,,,36186000,-6228000,4467000,,-476000,29958000,120509000,663750000,1253578000,,
1292556,0001104659-13-061715,10-Q,2013-08-08,2013-08-09,2013,Q2,2013-06-30,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1546019000,529218000,444512000,444512000,,635000000,69200000,32262000,115855000,,,,,,60426000,28032000,,5731000,15440000,,9921000,46917077,,,,,,33145000,-7346000,4830000,,-79459000,25799000,84706000,704200000,1233418000,,
1292556,0001104659-13-081150,10-Q,2013-11-05,2013-11-06,2013,Q3,2013-09-30,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1514821000,548902000,444512000,444512000,,629375000,16875000,26913000,113272000,,,,,,47631000,14371000,,-894000,7019000,,9919000,45386263,,,,,,57681000,-6204000,4897000,,-733000,51477000,104390000,646250000,1195152000,,
1292556,0001047469-14-001312,10-K,2014-02-25,2014-02-26,2013,FY,2013-12-31,annual,PPO,"POLYPORE INTERNATIONAL, INC.",1550213000,613677000,444512000,444512000,,629375000,16875000,163423000,113860000,,,,,,220729000,87937000,,14289000,81611000,,39473000,46239796,,,,,,154460000,-28235000,20687000,,-80668000,126225000,169165000,646250000,1259927000,,
1292556,0001047469-14-001312,10-K,2014-02-25,2014-02-26,2013,FY,2013-12-31,quarterly,PPO,"POLYPORE INTERNATIONAL, INC.",1550213000,613677000,444512000,444512000,,629375000,16875000,163423000,113860000,,,,,,63477000,27075000,,7259000,50131000,,9842000,,,,,,,27448000,-8457000,6493000,,0,18991000,169165000,646250000,1259927000,,
