cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1157817,0001127855-11-000412,10-Q,2011-08-15,2011-08-16,2011,Q3,2011-06-30,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,3962141,3199170,,,,,,1022845,,,0,,,,,,,,-1294627,7779,-16580,,,,,2432757,165366,,,699129,,,,3199170,,,,,7389,,,,,,,,instance,2011-08-15
1157817,0001127855-11-000735,10-K,2011-12-30,2011-12-31,2011,FY,2011-09-30,annual,SITO,SINGLE TOUCH SYSTEMS INC,3736694,2182315,,,,,,523801,,,0,,,,,,,,-7985163,78860,-26236,,,,,11886674,633535,-1505289,196067,5468643,,,-1309222,2182315,,,,,7389,,,,,,,124959,instance,2011-12-30
1157817,0001127855-11-000735,10-K,2011-12-30,2011-12-31,2011,FY,2011-09-30,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,3736694,2182315,,,,,,523801,,,0,,,,,,,,-1359425,38209,7836,,,,,2746980,173589,-29700,87507,875560,,,57807,2182315,,,,,7389,,,,,,,31121,instance,2011-12-30
1157817,0001127855-12-000047,10-Q,2012-02-13,2012-02-14,2012,Q1,2011-12-31,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,5007520,1994463,,,,,,1606548,,,0,,,,,,,,-629196,37200,-37609,,25,,,2180485,155471,-580909,5282,693823,,,-575627,1994463,,,,,7389,,,,,,,32076,instance,2012-02-13
1157817,0001127855-12-000271,10-Q,2012-05-18,2012-05-19,2012,Q2,2012-03-31,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,4488397,1504660,,,,,,1053158,,,,,,,,,,,-665337,16050,-128468,,11,,,2091703,163604,-534984,-34652,679961,,,-569636,1504660,,,,,7389,130882392,2012-03-31,single,,,,-96382,instance,2012-05-18
1157817,0001127855-12-000400,10-Q,2012-08-07,2012-08-08,2012,Q3,2012-06-30,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,4001107,1068653,,,,,,554025,,,,,,,,,,,-970738,17236,-144380,,,,,2411553,179534,-589766,0,959195,,,-589766,1068653,,,,,7389,132232392,2012-06-30,single,,,,32231,instance,2012-08-07
1157817,0001127855-13-000004,10-K,2013-01-02,2013-01-03,2012,FY,2012-09-30,annual,SITO,SINGLE TOUCH SYSTEMS INC,5569755,908638,,,,,,2157707,,,,,,,,,,,-3255186,84658,-488120,,,,,9113185,690293,-2084247,-33195,3044430,,,-2117442,908638,3237792,4146430,,,7389,132472392,2012-09-30,single,3237792,,,-135508,instance,2013-01-02
1157817,0001127855-13-000004,10-K,2013-01-02,2013-01-03,2012,FY,2012-09-30,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,5569755,908638,,,,,,2157707,,,,,,,,,,,-989914,14172,-177663,,,,,2429479,191684,-378588,-3825,711451,,,-382413,908638,3237792,4146430,,,7389,132472392,2012-09-30,single,3237792,,,-38971,instance,2013-01-02
1157817,0001127855-13-000093,10-Q,2013-02-14,2013-02-15,2013,Q1,2012-12-31,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,6486510,1067689,,,,,,1378363,,,,,,,,,,,-2232155,8706,-308507,,21,,,3870147,154786,-361632,,1755338,,,,1067689,3966308,5033997,,,7389,132472392,2012-12-31,single,3966308,,,-33554,instance,2013-02-14
1157817,0001127855-13-000336,10-Q,2013-05-15,2013-05-16,2013,Q2,2013-03-31,quarterly,SITO,SINGLE TOUCH SYSTEMS INC,5695475,229337,,,,,,924350,,,,,,,,,,,-1072289,24050,279046,,20,,,2602099,160148,-388099,,635203,,,,229337,4101212,4330549,,,7389,132945480,2013-03-31,single,4101212,,,-33555,instance,2013-05-15
