cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
104777,0001144204-11-049528,10-Q/A,2011-08-24,2011-08-25,2011,Q2,2011-06-30,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,49245000,34684000,199000,,199000,380000,1519000,7831000,976000,,500000,,,5811000,,-2577000,-368000,-128000,-240000,,,5406894,,2000,,8388000,1341000,,,,,,,34485000,1899000,36583000,,-1236000,4813,,,,,,,
104777,0001144204-11-062618,10-Q,2011-11-09,2011-11-10,2011,Q3,2011-09-30,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,63555000,31883000,16614000,8299000,8315000,0,1519000,4909000,1205000,,500000,,,6829000,,-3443000,-2139000,-450000,-1689000,,,5424927,,-55000,,10272000,1365000,2087000,-138000,195000,-1431000,,1949000,15269000,1519000,33402000,,-2078000,4813,,,,,9000000,,
104777,0001144204-12-015267,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,annual,WWVY,WARWICK VALLEY TELEPHONE CO,57916000,26153000,17726000,9121000,8605000,,1139000,4575000,832000,,500000,,,25936000,,-11589000,-3806000,-885000,-2921000,,,5413144,,-64000,,37525000,5266000,7582000,-2397000,960000,-5794000,,5185000,8427000,1139000,27292000,,-6323000,4813,,,,,5600000,,
104777,0001144204-12-015267,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,57916000,26153000,17726000,9121000,8605000,,1139000,4575000,832000,,500000,,,7118000,,-3618000,-2629000,-765000,-1864000,,,,,-68000,,10736000,1163000,2971000,-458000,139000,-1503000,,2513000,8427000,1139000,27292000,,-2455000,4813,,,,,5600000,,
104777,0001144204-12-027550,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,54169000,23617000,17594000,9121000,8473000,,759000,2275000,855000,,500000,,,7081000,,-3154000,-1791000,-557000,-1234000,,,5716020,,-57000,,10235000,1279000,349000,-329000,192000,-1573000,,20000,6023000,759000,24376000,,-1875000,4813,,,,,5600000,,
104777,0001144204-12-043991,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,53773000,22093000,17567000,9121000,8446000,,380000,1430000,794000,,500000,,,6886000,,-3447000,-327000,-99000,-228000,,,5730702,,-112000,,10333000,1296000,817000,-1170000,206000,-1571000,,-353000,4526000,380000,22473000,,-2151000,4813,,,,,7325000,,
104777,0001144204-12-060924,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,54665000,23781000,17408000,9121000,8287000,,,2559000,763000,,500000,,,7050000,,-4019000,-1360000,-438000,-922000,,,5744020,,-123000,,11069000,1411000,2593000,-2010000,290000,-1571000,,583000,6373000,,,,-2608000,4813,,,,,12095000,,
104777,0001104659-13-021774,10-K,2013-03-18,2013-03-19,2012,FY,2012-12-31,annual,WWVY,WARWICK VALLEY TELEPHONE CO,43445000,14535000,17252000,9121000,8131000,14095000,,1799000,512000,,500000,,,27942000,,-24253000,-13933000,-4481000,-9452000,,,5711815,,-415000,,52195000,5476000,4127000,-4031000,867000,-6284000,,96000,-2717000,14095000,28630000,,-18777000,4813,,,,,,,
104777,0001104659-13-021774,10-K,2013-03-18,2013-03-19,2012,FY,2012-12-31,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,43445000,14535000,17252000,9121000,8131000,14095000,,1799000,512000,,500000,,,6925000,,-13633000,-10455000,-3387000,-7068000,,,5702738,,-123000,,20558000,1490000,368000,-522000,179000,-1569000,,-154000,-2717000,14095000,28630000,,-12143000,4813,,,,,,,
104777,0001104659-13-040268,10-Q,2013-05-10,2013-05-11,2013,Q1,2013-03-31,quarterly,WWVY,WARWICK VALLEY TELEPHONE CO,43054000,12281000,15586000,9121000,6465000,14523000,,1932000,408000,,500000,,,7740000,,-4403000,-1281000,-448000,-833000,,,5751338,,-236000,,12143000,1002000,560000,-176000,218000,-1670000,,384000,-3305000,14523000,26804000,,-3401000,4813,,,,,,,
