cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1023860,0000914317-11-001177,10-Q/A,2011-08-24,2011-08-25,2011,Q2,2011-06-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,700389000,53647000,,,,,,25866000,,,9827000,588418000,457329000,,,,713000,128000,585000,,1812000,,8033000,6221000,1915000,,,,,,,,,53647000,,,2525000,,6022,5850558,2011-06-30,single,,,,
1023860,0000914317-11-001510,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,706244000,59552000,,,,,,23736000,,,14958000,587864000,448055000,,,,691000,113000,578000,,1732000,,8018000,6286000,2330000,,,980000,-109000,,-293000,,871000,59552000,,,2423000,,6022,5872176,2011-09-30,single,,,,
1023860,0000914317-12-000435,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,SSFN,STEWARDSHIP FINANCIAL CORP,708818000,57792000,,,,,,13698000,,,14955000,593552000,444803000,,,,269000,-415000,684000,,6964000,,31574000,24610000,10845000,,,16069000,-300000,,-1171000,,15769000,57792000,,,7233000,,6022,5882504,2011-12-31,single,,,,
1023860,0000914317-12-000435,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,708818000,57792000,,,,,,13698000,,,14955000,593552000,444803000,,,,-1809000,-847000,-962000,,1594000,,7748000,6154000,4925000,,,133000,-77000,,-293000,,56000,57792000,,,-215000,,6022,5882504,2011-12-31,single,,,,
1023860,0000914317-12-000641,10-Q,2012-05-11,2012-05-12,2012,Q1,2012-03-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,712045000,58055000,,,,,,24181000,,,14957000,602083000,440636000,,,,1082000,306000,776000,,1465000,,7516000,6051000,1765000,,,5391000,-22000,,-295000,,5369000,58055000,,,2547000,,6022,5895707,2012-03-31,single,,,,
1023860,0000914317-12-001242,10-Q,2012-08-14,2012-08-15,2012,Q2,2012-06-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,700128000,57891000,,,,,,25340000,,,14960000,593495000,433378000,,,,-483000,-159000,-324000,,1357000,,7317000,5960000,2900000,,,400000,-26000,,-236000,,374000,57891000,,,874000,,6022,5905358,2012-06-30,single,,,,
1023860,0000914317-12-001493,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,683812000,57874000,,,,,,17387000,,,14963000,583426000,425494000,,,,374000,46000,328000,,1259000,,7120000,5861000,2000000,,,5048000,-18000,,-235000,,5030000,57874000,,,1633000,,6022,5919578,2012-09-30,single,,,,
1023860,0000914317-13-000390,10-K,2013-03-28,2013-03-29,2012,FY,2012-12-31,annual,SSFN,STEWARDSHIP FINANCIAL CORP,688388000,56346000,,,,,,21016000,,,14964000,590254000,429832000,,,,273000,-247000,520000,,5175000,,28707000,23532000,9995000,,,12783000,-76000,,-886000,,12707000,56346000,,,5448000,,6022,5924865,2012-12-31,single,,,,
1023860,0000914317-13-000390,10-K,2013-03-28,2013-03-29,2012,FY,2012-12-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,688388000,56346000,,,,,,21016000,,,14964000,590254000,429832000,,,,-700000,-440000,-260000,,1094000,,6754000,5660000,3330000,,,1944000,-10000,,-120000,,1934000,56346000,,,394000,,6022,5924865,2012-12-31,single,,,,
1023860,0000914317-13-000658,10-Q,2013-05-14,2013-05-15,2013,Q1,2013-03-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,693926000,56675000,,,,,,26144000,,,14967000,595538000,430083000,,,,808000,-14000,822000,,1004000,,6870000,5866000,1600000,,,1099000,-45000,,-59000,,1054000,56675000,,,1812000,,6022,5933028,2013-03-31,single,,,,
1023860,0000914317-13-001063,10-Q,2013-08-12,2013-08-13,2013,Q2,2013-06-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,688832000,54292000,,,,,,14322000,,,14969000,592699000,431353000,,,,692000,231000,461000,,958000,,6636000,5678000,850000,,,4072000,-65000,,-60000,,4007000,54292000,,,1650000,,6022,5936054,2013-06-30,single,,,,
1023860,0000914317-13-001430,10-Q,2013-11-13,2013-11-14,2013,Q3,2013-09-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,689228000,54278000,,,,,,15400000,,,14972000,577156000,428799000,,,,793000,271000,522000,,940000,,6536000,5596000,900000,,,3157000,-136000,,-59000,,3021000,54278000,,,1733000,,6022,5941398,2013-09-30,single,,,,
1023860,0000914317-14-000403,10-K,2014-03-26,2014-03-27,2013,FY,2013-12-31,annual,SSFN,STEWARDSHIP FINANCIAL CORP,673508000,53779000,,,,,,17405000,,,14974000,577591000,424262000,,,,3110000,640000,2470000,,3813000,5937058,26571000,22758000,3775000,,,14162000,-522000,,-238000,,13640000,53779000,,,6923000,,6022,5943767,2013-12-31,single,,,,
1023860,0000914317-14-000403,10-K,2014-03-26,2014-03-27,2013,FY,2013-12-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,673508000,53779000,,,,,,17405000,,,14974000,577591000,424262000,,,,817000,152000,665000,,911000,,6529000,5618000,425000,,,5834000,-276000,,-60000,,5558000,53779000,,,1728000,,6022,5943767,2013-12-31,single,,,,
1023860,0000914317-14-000600,10-Q,2014-05-12,2014-05-13,2014,Q1,2014-03-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,672603000,55160000,,,,,,27176000,,,14977000,575416000,413784000,,,,611000,105000,506000,,839000,5956887,6145000,5306000,,,,3600000,-330000,,-59000,,3270000,55160000,,,1450000,,6022,5998857,2014-03-31,single,,,,
1023860,0000914317-14-001083,10-Q,2014-08-11,2014-08-12,2014,Q2,2014-06-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,671522000,56995000,,,,,,14630000,,,14979000,566380000,423413000,,,,1077000,351000,726000,,810000,5999897,6186000,5376000,,,,1214000,-642000,,-60000,,572000,56995000,,,1887000,,6022,6022794,2014-06-30,single,,,,
1023860,0001174947-14-000448,10-Q,2014-11-12,2014-11-13,2014,Q3,2014-09-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,672552000,57258000,,,,,,10850000,,,14981000,557011000,432895000,,,,803000,251000,552000,,791000,6026848,6069000,5278000,250000,,,3055000,-137000,,-60000,,2918000,57258000,,,1594000,,6022,6029301,2014-09-30,single,,,,
1023860,0001174947-15-000527,10-K,2015-03-27,2015-03-28,2014,FY,2014-12-31,annual,SSFN,STEWARDSHIP FINANCIAL CORP,693551000,58969000,,,,,,10086000,,,14984000,556476000,467699000,,,,4504000,1419000,3085000,,3207000,6003814,24934000,21727000,-50000,,,9389000,-1258000,,-300000,,8131000,58969000,,,7711000,,6022,6034933,2014-12-31,single,,,,
1023860,0001174947-15-000527,10-K,2015-03-27,2015-03-28,2014,FY,2014-12-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,693551000,58969000,,,,,,10086000,,,14984000,556476000,467699000,,,,2013000,712000,1301000,,767000,,6534000,5767000,-300000,,,1520000,-149000,,-121000,,1371000,58969000,,,2780000,,6022,6034933,2014-12-31,single,,,,
1023860,0001174947-15-000849,10-Q,2015-05-13,2015-05-14,2015,Q1,2015-03-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,685817000,60112000,,,,,,21035000,,,14986000,566322000,480480000,,,,1370000,453000,917000,,793000,6045683,6194000,5401000,-100000,,,-841000,-557000,,-121000,,-1398000,60112000,,,2163000,,6022,6084874,2015-03-31,single,,,,
1023860,0001174947-15-001322,10-Q,2015-08-06,2015-08-07,2015,Q2,2015-06-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,701191000,60852000,,,,,,19782000,,,14989000,585999000,497674000,,,,1895000,673000,1222000,,842000,6086474,6360000,5518000,-600000,,,169000,-27000,,-121000,,142000,60852000,,,2737000,,6022,6088699,2015-06-30,single,,,,
1023860,0001174947-15-001660,10-Q,2015-11-13,2015-11-14,2015,Q3,2015-09-30,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,707649000,47018000,,,,,,16025000,,,,585868000,509270000,,,,1532000,532000,1000000,,993000,6091627,6412000,5419000,-400000,,,781000,-12000,,-122000,,769000,47018000,,,2525000,,6022,6093282,2015-09-30,single,,,,
1023860,0001174947-16-002333,10-K,2016-03-24,2016-03-25,2015,FY,2015-12-31,annual,SSFN,STEWARDSHIP FINANCIAL CORP,717888000,47573000,,,,,,10910000,,,,604753000,517556000,,,,6472000,2272000,4200000,,3826000,6077657,25609000,21783000,,,,1201000,-614000,,-486000,,587000,47573000,,,10298000,,6022,6085528,2015-12-31,single,,,,
1023860,0001174947-16-002333,10-K,2016-03-24,2016-03-25,2015,FY,2015-12-31,quarterly,SSFN,STEWARDSHIP FINANCIAL CORP,717888000,47573000,,,,,,10910000,,,,604753000,517556000,,,,1675000,614000,1061000,,1198000,,6643000,5445000,,,,1092000,-18000,,-122000,,1074000,47573000,,,2873000,,6022,6085528,2015-12-31,single,,,,
