cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
858470,0001193125-09-159490,10-Q,2009-07-30,2009-07-31,2009,Q2,2009-06-30,quarterly,COG,CABOT OIL & GAS CORP,3623684000,1836472000,,,,795000000,20000000,29848000,29514000,,,,,204824000,,54239000,39193000,13691000,25502000,,15046000,104815000,,,,134023000,55108000,,,,,,,1836472000,815000000,2651472000,54239000,109347000,1311,,,,,,,
858470,0001193125-09-217450,10-Q,2009-10-29,2009-10-30,2009,Q3,2009-09-30,quarterly,COG,CABOT OIL & GAS CORP,3589054000,1823814000,,,,790000000,20000000,,36769000,,,,,207021000,,74723000,59866000,20969000,38897000,,14857000,104917000,,,,132870000,54886000,116745000,,6381000,-3110000,,,1823814000,810000000,2633814000,74723000,129609000,1311,,,,,,,
858470,0001193125-10-042257,10-K,2010-02-26,2010-02-27,2009,FY,2009-12-31,annual,COG,CABOT OIL & GAS CORP,3683401000,1812514000,,,,805000000,0,,27990000,,,,,879276000,,282269000,223290000,74947000,148343000,,58979000,104683000,,,,593704000,221270000,614052000,,29559000,-12432000,,,1812514000,805000000,2617514000,282269000,503539000,1311,,,,,,,
858470,0001193125-10-042257,10-K,2010-02-26,2010-02-27,2009,FY,2009-12-31,quarterly,COG,CABOT OIL & GAS CORP,3683401000,1812514000,,,,805000000,0,,27990000,,,,,233492000,,63410000,48560000,12196000,36364000,,14850000,,,,,170062000,55491000,196922000,,9665000,-3109000,,,1812514000,805000000,2617514000,63410000,118901000,1311,,,,,,,
858470,0001193125-10-100927,10-Q,2010-04-30,2010-05-01,2010,Q1,2010-03-31,quarterly,COG,CABOT OIL & GAS CORP,3811917000,1854130000,,,,915000000,,,17671000,,,,,212556000,,60589000,45677000,16981000,28696000,,14912000,104978000,,,,152726000,58275000,116097000,,5278000,-3112000,,,1854130000,915000000,2769130000,60589000,118864000,1311,,,,,,,
858470,0001193125-10-171983,10-Q,2010-07-30,2010-07-31,2010,Q2,2010-06-30,quarterly,COG,CABOT OIL & GAS CORP,3870200000,1845904000,,,,1015000000,,47685000,23534000,,,,,195474000,,52068000,36299000,14617000,21682000,,,104964000,,-15769000,,147793000,67687000,127081000,,,-3116000,,,1845904000,1015000000,2860904000,,119755000,1311,,,,,,,
858470,0001193125-10-240960,10-Q,2010-10-29,2010-10-30,2010,Q3,2010-09-30,quarterly,COG,CABOT OIL & GAS CORP,3946710000,1843338000,,,,1020000000,75000000,37588000,32342000,,,,,219130000,,22273000,5515000,1617000,3898000,,,105225000,,-16758000,,197122000,85355000,124314000,,,-3120000,,,1843338000,1095000000,2938338000,,107628000,1311,,,,,,,
858470,0001193125-11-049690,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,annual,COG,CABOT OIL & GAS CORP,4005031000,1872700000,,,,975000000,,55949000,29667000,,,,,844035000,,266439000,198498000,95112000,103386000,,,105195000,,-67941000,,683890000,327083000,484911000,,,-12467000,,,1872700000,975000000,2847700000,,593522000,1311,,,,,,,
858470,0001193125-11-049690,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,quarterly,COG,CABOT OIL & GAS CORP,4005031000,1872700000,,,,975000000,,55949000,29667000,,,,,216875000,,131508000,111006000,61897000,49109000,,,,,-20502000,,186250000,91504000,117419000,,,-3119000,,,1872700000,975000000,2847700000,,223012000,1311,,,,,,,
858470,0001193125-11-117544,10-Q,2011-04-29,2011-04-30,2011,Q1,2011-03-31,quarterly,COG,CABOT OIL & GAS CORP,4048407000,1886020000,,,,1055000000,,24896000,20806000,,,,,209026000,,36390000,19023000,6137000,12886000,,,105320000,,-17367000,,171119000,77124000,91213000,,,-3122000,,,1886020000,1055000000,2941020000,,113514000,1311,,,,,,,
858470,0001193125-11-202290,10-Q,2011-07-29,2011-07-30,2011,Q2,2011-06-30,quarterly,COG,CABOT OIL & GAS CORP,4250160000,1966199000,,,,1095000000,,39314000,24044000,,,,,240696000,,106618000,88574000,33897000,54677000,,,105337000,,-18044000,,168149000,83225000,129488000,,,-3128000,,,1966199000,1095000000,3061199000,,189843000,1311,,,,,,,
858470,0001104659-11-058807,10-Q,2011-10-28,2011-10-29,2011,Q3,2011-09-30,quarterly,COG,CABOT OIL & GAS CORP,4472397000,2043170000,,,,1205000000,,62928000,28296000,,,,,262117000,,65233000,46716000,18234000,,,,105460000,,-18517000,,200738000,90293000,154665000,,,-3129000,,,2043170000,1205000000,3248170000,,155526000,1311,,,,,,,
858470,0001047469-12-001751,10-K,2012-02-28,2012-02-29,2011,FY,2011-12-31,annual,COG,CABOT OIL & GAS CORP,4331493000,2104768000,,,,950000000,,29911000,21278000,,,,,979864000,,306850000,235187000,112779000,,,,210760879,,-71663000,,736396000,343141000,501839000,,,-12508000,,,2104768000,950000000,3054768000,,649991000,1311,,,,,,,
858470,0001047469-12-001751,10-K,2012-02-28,2012-02-29,2011,FY,2011-12-31,quarterly,COG,CABOT OIL & GAS CORP,4331493000,2104768000,,,,950000000,,29911000,21278000,,,,,268025000,,98609000,80874000,54511000,,,,,,-17735000,,196390000,92499000,126473000,,,-3129000,,,2104768000,950000000,3054768000,,191108000,1311,,,,,,,
858470,0001104659-12-029890,10-Q,2012-04-27,2012-04-28,2012,Q1,2012-03-31,quarterly,COG,CABOT OIL & GAS CORP,4402794000,2124956000,,,,1012000000,,32328000,12230000,,,,,272136000,,46661000,29744000,11426000,,,,210813000,,-16917000,,224940000,110357000,131780000,,,-4177000,,,2124956000,1012000000,3136956000,,157018000,1311,,,,,,,
858470,0001104659-12-051649,10-Q,2012-07-27,2012-07-28,2012,Q2,2012-06-30,quarterly,COG,CABOT OIL & GAS CORP,4410192000,2131330000,,,,972000000,,48641000,11985000,,,,,265657000,,78079000,59584000,23647000,,,,211158000,,-18495000,,255281000,114616000,159362000,,,-4191000,,,2131330000,972000000,3103330000,,192695000,1311,,,,,,,
858470,0001104659-12-071549,10-Q,2012-10-26,2012-10-27,2012,Q3,2012-09-30,quarterly,COG,CABOT OIL & GAS CORP,4482937000,2100287000,,,,987000000,75000000,37501000,17696000,,,,,296874000,,75775000,59556000,22948000,,,,211226000,,-16219000,,220973000,110448000,163970000,,,-4193000,,,2100287000,1062000000,3162287000,,186223000,1311,,,,,,,
858470,0001047469-13-001948,10-K,2013-02-28,2013-03-01,2012,FY,2012-12-31,annual,COG,CABOT OIL & GAS CORP,4616313000,2131447000,,,,1012000000,75000000,30736000,14173000,,,,,1204546000,,306133000,237840000,106110000,,,,210993000,,-68293000,,949048000,451405000,652093000,,,-16757000,,,2131447000,1087000000,3218447000,,757538000,1311,,,,,,,
858470,0001047469-13-001948,10-K,2013-02-28,2013-03-01,2012,FY,2012-12-31,quarterly,COG,CABOT OIL & GAS CORP,4616313000,2131447000,,,,1012000000,75000000,30736000,14173000,,,,,369879000,,105617000,88955000,48089000,,,,,,-16662000,,247855000,115984000,196981000,,,-4196000,,,2131447000,1087000000,3218447000,,221601000,1311,,,,,,,
