cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1576044,0001576044-13-000003,10-Q,2013-09-19,2013-09-20,2013,Q2,2013-06-30,quarterly,QEPM,"QEP MIDSTREAM PARTNERS, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4922,,,,,,,,instance,2013-09-19
1576044,0001576044-13-000011,10-Q,2013-11-08,2013-11-09,2013,Q3,2013-09-30,quarterly,QEPM,"QEP MIDSTREAM PARTNERS, LP",,,,,,,,,,,,,,,,,,,6500000,,,,,,,,,,,,,,,,,,,,4922,,,,,,,,instance,2013-11-08
1576044,0001576044-14-000008,10-K,2014-03-20,2014-03-21,2013,FY,2013-07-31,annual,QEPM,"QEP MIDSTREAM PARTNERS, LP",,577400000,,,,,,1100000,,,,,,,,,,,,,,,,,,,,,,,,,,577400000,,,,,4922,,,,,,,,instance,2014-03-20
1576044,0001576044-14-000008,10-K,2014-03-20,2014-03-21,2013,FY,2013-07-31,quarterly,QEPM,"QEP MIDSTREAM PARTNERS, LP",,577400000,,,,,,1100000,,,,,,,,,,,,,,,,,,,,,,,,,,577400000,,,,,4922,,,,,,,,instance,2014-03-20
1576044,0001576044-14-000014,10-Q,2014-05-08,2014-05-09,2014,Q1,2014-03-31,quarterly,QEPM,"QEP MIDSTREAM PARTNERS, LP",576700000,525600000,,,,,,20300000,,,,,,,,,,,11700000,,,,,,,,,,,,,,,525600000,,,,,4922,,,,,,,,instance,2014-05-08
1576044,0001576044-14-000023,10-Q,2014-08-07,2014-08-08,2014,Q2,2014-06-30,quarterly,QEPM,"QEP MIDSTREAM PARTNERS, LP",589300000,520400000,,,,,,16500000,,,,,,,,,,,9900000,,,,,,,,,,,,,,,520400000,,,,,4922,,,,,,,,instance,2014-08-07
1576044,0001576044-14-000036,10-Q,2014-11-06,2014-11-07,2014,Q3,2014-09-30,quarterly,QEP,"QEP MIDSTREAM PARTNERS, LP",696300000,395400000,,,,,,15400000,,,,,,,,,,,13700000,,,,,,,,,,,,,,,395400000,,,,,4922,,,,,,,,instance,2014-11-06
1576044,0001576044-15-000017,10-K,2015-03-10,2015-03-11,2014,FY,2014-12-31,annual,QEPM,"QEP MIDSTREAM PARTNERS, LP",,,,,,,,,,,,,,,,,,,50000000,,,,,,,,,,,,,,,,,,,,4922,,,,,,,,instance,2015-03-10
1576044,0001576044-15-000017,10-K,2015-03-10,2015-03-11,2014,FY,2014-12-31,quarterly,QEPM,"QEP MIDSTREAM PARTNERS, LP",,,,,,,,,,,,,,,,,,,14700000,,,,,,,,,,,,,,,,,,,,4922,,,,,,,,instance,2015-03-10
1576044,0001576044-15-000031,10-Q,2015-05-08,2015-05-09,2015,Q1,2015-03-31,quarterly,QEPM,"QEP MIDSTREAM PARTNERS, LP",634000000,360000000,,,,,,8000000,,,,,,35000000,,17000000,,,21000000,,1000000,26735601,,,,18000000,8000000,29000000,-2000000,,,,27000000,360000000,,,,25000000,4922,,,,,,,,instance,2015-05-08
