cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1820190,0001213900-21-019230,10-K,2021-03-31,2021-04-01,2020,FY,2020-12-31,annual,VCKA,VICKERS VANTAGE CORP. I,199484,18724,,,,,,30511,,,,,,,,,,,,,,,,,,,,,,,,,,18724,,,,
1820190,0001213900-21-019230,10-K,2021-03-31,2021-04-01,2020,FY,2020-12-31,quarterly,VCKA,VICKERS VANTAGE CORP. I,199484,18724,,,,,,30511,,,,,,,,,,,,,,,,,,,,,,,,,,18724,,,,
1820190,0001213900-21-038379,10-Q,2021-07-23,2021-07-24,2021,Q1,2021-03-31,quarterly,VCKA,VICKERS VANTAGE CORP. I,140060726,5000007,,,,,,314919,,,,,,,,-165156,,,1328853,,,3395000,,,,,,-494332,,,,,,5000007,,,,
1820190,0001213900-21-043702,10-Q,2021-08-19,2021-08-20,2021,Q2,2021-06-30,quarterly,,VICKERS VANTAGE CORP. I,139898192,5000010,,,,,,257621,,,,,,,,-172140,,,-233749,,,3450000,,,,,,-551630,,,,,,5000010,,,,
1820190,0001213900-21-044577,10-Q/A,2021-08-24,2021-08-25,2021,Q2,2021-06-30,quarterly,,VICKERS VANTAGE CORP. I,139898192,5000010,,,,,,257621,,,,,,,,-172140,,,-233749,,,3450000,,,,,,-551630,,,,,,5000010,,,,
1820190,0001213900-21-058098,10-Q,2021-11-10,2021-11-11,2021,Q3,2021-09-30,quarterly,,VICKERS VANTAGE CORP. I,139640184,-9829785,,,,,,115642,,,,,,,,-283346,,,-1444352,,,,,,,,,,,,,,,-9829785,,,,
1820190,0001213900-21-064034,10-Q/A,2021-12-08,2021-12-09,2021,Q3,2021-09-30,quarterly,,VICKERS VANTAGE CORP. I,139640184,-9829785,,,,,,115642,,,,,,,,-283346,,,-1444352,,,,,,,,,,,,,,,-9829785,,,,
1820190,0001213900-22-009229,10-K,2022-02-24,2022-02-25,2021,FY,2021-12-31,annual,,VICKERS VANTAGE CORP. I,139923196,-8697099,,,,,,507921,,,,,,,,-1005498,,,783438,,1826,,,,,,,-801330,,,,,,-8697099,,,,
1820190,0001213900-22-009229,10-K,2022-02-24,2022-02-25,2021,FY,2021-12-31,quarterly,,VICKERS VANTAGE CORP. I,139923196,-8697099,,,,,,507921,,,,,,,,-384856,,,1132686,,,,,,,,,-107721,,,,,,-8697099,,,,
1820190,0001213900-22-027064,10-Q,2022-05-16,2022-05-17,2022,Q1,2022-03-31,quarterly,,VICKERS VANTAGE CORP. I,140972035,-10538321,,,,,,127440,,,,,,,,-320415,,,-806222,,7466,,,,,,,-880481,,,,,,-10538321,,,,
1820190,0001213900-22-047404,10-Q,2022-08-12,2022-08-13,2022,Q2,2022-06-30,quarterly,,VICKERS VANTAGE CORP. I,142299446,-10764731,,,,,,351272,,,,,,,,-1434136,,,1561125,,8280,17205235,,,,,,-741168,,,,,,-10764731,,,,
1820190,0001213900-22-069366,10-Q,2022-11-04,2022-11-05,2022,Q3,2022-09-30,quarterly,,VICKERS VANTAGE CORP. I,101458835,-12003010,,,,,,34961,,,,,,,,-657746,,,-131387,,1155,13176395,,,,,,-316312,,,,,,-12003010,,,,
1820190,0000950170-23-006493,10-K,2023-03-07,2023-03-08,2022,FY,2022-12-31,annual,SCLX,SCILEX HOLDING CO,86527000,36239000,54072000,13481000,40591000,,,2184000,1378000,665000,3000,,,38034000,,-50634000,-23360000,4000,-23364000,9054000,9604000,134226,,,,,3961000,-21258000,-7000,5280000,,,-21265000,-17833000,,,-13756000,-46673000
1820190,0000950170-23-006493,10-K,2023-03-07,2023-03-08,2022,FY,2022-12-31,quarterly,SCLX,SCILEX HOLDING CO,86527000,36239000,54072000,13481000,40591000,,,2184000,1378000,665000,3000,,,,,-48221703,,,-23987516,,9587099,,,,,,,-19320039,,,,,,-17833000,,,,
1820190,0000950170-23-021743,10-Q,2023-05-12,2023-05-13,2023,Q1,2023-03-31,quarterly,SCLX,SCILEX HOLDING CO,86051000,11076000,53045000,13481000,39564000,,,5069000,2275000,461000,3000,,,10582000,,-25473000,-30745000,8000,-30753000,2736000,,141660000,,,,,1037000,-7744000,,3720000,,,,-41969000,,,,-24436000
1820190,0000950170-23-041842,10-Q,2023-08-11,2023-08-12,2023,Q2,2023-06-30,quarterly,SCLX,SCILEX HOLDING CO,126464000,10417000,52019000,13481000,38538000,,,34122000,3110000,2594000,3000,,,12582000,,-22814000,-26652000,-3000,-26649000,3204000,,142626000,,,,,1036000,-13473000,,3587000,,,,-41602000,,,,-21778000
1820190,0000950170-23-063810,10-Q,2023-11-14,2023-11-15,2023,Q3,2023-09-30,quarterly,SCLX,SCILEX HOLDING CO,80528000,-162669000,50992000,13481000,37511000,,115222000,1954000,3942000,2402000,0,,,10117000,,-38805000,-35529000,0,-35529000,4072000,513000,139808000,,,,,1039000,5900000,-21000,3506000,,,5879000,-213661000,115222000,-47447000,-35016000,-37766000
1820190,0000950170-24-029473,10-K,2024-03-12,2024-03-13,2023,FY,2023-12-31,annual,SCLX,SCILEX HOLDING CO,101309000,-172938000,49966000,13481000,36485000,,108429000,3921000,4214000,2237000,0,,,46743000,,-105431000,-114318000,13000,-114331000,12746000,1068000,130298000,,,,,4146000,-20707000,-30000,14596000,,,-20737000,-222904000,108429000,-64509000,-113250000,-101285000
1820190,0000950170-24-029473,10-K,2024-03-12,2024-03-13,2023,FY,2023-12-31,quarterly,SCLX,SCILEX HOLDING CO,101309000,-172938000,49966000,13481000,36485000,,108429000,3921000,4214000,2237000,0,,,13462000,,-18339000,-21392000,8000,-21400000,2734000,551000,,,,,,1034000,-5390000,-1000,3783000,,,-5391000,-222904000,108429000,-64509000,-20841000,-17305000
1820190,0000950170-24-058630,10-Q,2024-05-13,2024-05-14,2024,Q1,2024-03-31,quarterly,SCLX,SCILEX HOLDING CO,91240000,-189786000,48939000,13481000,35458000,,92923000,1818000,3486000,2068000,0,,,10884000,,-19478000,-24377000,0,-24377000,3108000,531000,102407,,,,,1031000,9391000,,3558000,,,,-238725000,92923000,-96863000,-23846000,-18447000
1820190,0000950170-24-096199,10-Q,2024-08-13,2024-08-14,2024,Q2,2024-06-30,quarterly,SCLX,SCILEX HOLDING CO,104544000,-214692000,47937000,13481000,34456000,,75370000,6888000,3073000,1893000,0,,,16370000,,-15623000,-37582000,0,-37582000,2004000,571000,120188,,,,,1006000,2311000,,3613000,,,,-262629000,75370000,-139322000,-37011000,-14617000
1820190,0000950170-25-006755,10-Q,2025-01-17,2025-01-18,2024,Q3,2024-09-30,quarterly,SCLX,SCILEX HOLDING CO,100430000,-211317000,46935000,13481000,33454000,,84636000,77000,2404000,1714000,0,,,14436000,,-19917000,-4388000,0,-4388000,2349000,576000,126964,,,,,1005000,5113000,0,3713000,,,5113000,-258252000,84636000,-126681000,-3812000,-18912000
1820190,0000950170-25-047800,10-K,2025-03-31,2025-04-01,2024,FY,2024-12-31,annual,SCLX,SCILEX HOLDING CO,92953000,-192641000,45934000,13481000,32453000,,34876000,3272000,2436000,1523000,,,,56590000,,-83396000,-72808000,-1000,-72807000,9641000,1963000,134075000,,,,,4046000,19349000,0,15689000,,,19349000,-238575000,34876000,-157765000,-70845000,-79350000
1820190,0000950170-25-047800,10-K,2025-03-31,2025-04-01,2024,FY,2024-12-31,quarterly,SCLX,SCILEX HOLDING CO,92953000,-192641000,45934000,13481000,32453000,,34876000,3272000,2436000,1523000,,,,14900000,,-28378000,-6461000,-1000,-6460000,2180000,285000,,,,,,1004000,2534000,0,4805000,,,2534000,-238575000,34876000,-157765000,-6176000,-27374000
1820190,0000950170-25-071517,10-Q,2025-05-14,2025-05-15,2025,Q1,2025-03-31,quarterly,SCLX,SCILEX HOLDING CO,78976000,-211484000,44932000,13481000,31451000,,39442000,5800000,3017000,1327000,,,,5004000,,-27898000,,,-26080000,2456000,2481000,11565,,,,,1003000,6007000,,3314000,,,,-256416000,39442000,-172042000,,-26895000
1820190,0000950170-25-108029,10-Q,2025-08-13,2025-08-14,2025,Q2,2025-06-30,quarterly,SCLX,SCILEX HOLDING CO,83755000,-248987000,44924000,13481000,31443000,,39871000,4099000,2519000,1126000,,,,9896000,,-20507000,-44029000,19000,-44048000,6187000,2682000,11595,,,,,1010000,7050000,,3279000,,,,-293911000,39871000,-209116000,-41347000,-19497000
1820190,0001193125-25-283153,10-Q,2025-11-14,2025-11-15,2025,Q3,2025-09-30,quarterly,SCLX,SCILEX HOLDING CO,275879000,-176936000,43903000,13481000,30422000,,45673000,878000,1082000,918000,,,,10560000,,-186512000,-257819000,1000,-257820000,3899000,2798000,11604,,,,,1023000,8230000,,3256000,,,,-220839000,45673000,-131263000,-255021000,-185489000
1820190,0001193125-26-151455,10-K,2026-04-10,2026-04-11,2025,FY,2025-12-31,annual,SCLX,SCILEX HOLDING CO,364981000,-207781000,72569000,13481000,59088000,,83262000,4955000,4789000,13151000,,,,30253000,,-346007000,-374027000,26000,-374053000,20710000,11459000,11034,,,,,4623000,3816000,-133000,15492000,,,3683000,-280350000,83262000,-124519000,-362568000,-341384000
1820190,0001193125-26-151455,10-K,2026-04-10,2026-04-11,2025,FY,2025-12-31,quarterly,SCLX,SCILEX HOLDING CO,364981000,-207781000,72569000,13481000,59088000,,83262000,4955000,4789000,13151000,,,,4793000,,-111090000,-46099000,6000,-46105000,8168000,3498000,,,,,,1587000,-17471000,,5643000,,,,-280350000,83262000,-124519000,-42601000,-109503000
1820190,0001193125-26-232857,10-Q,2026-05-20,2026-05-21,2026,Q1,2026-03-31,quarterly,SCLX,SCILEX HOLDING CO,293635000,-249219000,73288000,13481000,59807000,,80783000,3351000,4532000,12686000,,,,8613000,,-32169000,-45650000,,-45650000,3210000,3779000,6891000,,,800000,,2869000,-1107000,,3629000,,,,-322507000,80783000,-168436000,-41871000,-29300000
