cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1713909,0001010549-17-000440,10-Q,2017-11-14,2017-11-15,2017,Q3,2017-09-30,quarterly,NONE,"WATER NOW, INC.",519798,386736,,,,,,301955,204294,,,,,4400,2000,-896172,-897172,,-897172,571557,-1000,29372413,,,,898172,,,,,,,,386736,,,-898172,,3580,30000000,2017-09-30,single,,,,
1713909,0001010549-18-000100,10-K,2018-04-02,2018-04-03,2017,FY,2017-12-31,annual,NONE,"WATER NOW, INC.",489309,222084,,,,,,2049,346101,,,,,35570,19242,-1716717,-1725957,,-1725957,956844,9240,29385675,,,,1735959,,-1423495,,615175,,,,222084,,,-1716717,,3580,30325808,2017-12-31,single,,,6024,
1713909,0001010549-18-000100,10-K,2018-04-02,2018-04-03,2017,FY,2017-12-31,quarterly,NONE,"WATER NOW, INC.",489309,222084,,,,,,2049,346101,,,,,31170,17242,-423412,-425652,,-425652,102220,16240,,,,,440654,,-438969,,75000,,,,222084,,,-409412,,3580,30325808,2017-12-31,single,,,,
1713909,0001010549-18-000162,10-Q,2018-05-15,2018-05-16,2018,Q1,2018-03-31,quarterly,NONE,"WATER NOW, INC.",694313,487372,,,,,,71313,354028,,0,,,128130,67798,-814352,-817712,0,-817712,264212,3360,31386597,,,,882150,,-655139,,305000,,,,487372,,,-814352,,3580,32591808,2018-03-31,single,,,6902,
1713909,0001010549-18-000313,10-Q,2018-08-20,2018-08-21,2018,Q2,2018-06-30,quarterly,NONE,"WATER NOW, INC.",615471,-363791,,,,,,63996,397174,,0,,,-68935,-45281,-969687,-973663,0,-973663,228183,3976,32728308,,,,924406,,-440203,,385000,,,,-363791,,,-969687,,3580,32566808,2018-06-30,single,,,6901,
1713909,0001010549-18-000417,10-Q,2018-11-15,2018-11-16,2018,Q3,2018-09-30,quarterly,WTNW,"WATER NOW, INC.",581451,-255491,,,,,,18909,435138,,,,,-19995,-9253,-896209,-985481,,-985481,506340,89272,33572678,,,,886956,,-430687,,315000,,-375000,,-255491,,,-896209,,3580,34236808,2018-09-30,single,,,6902,
1713909,0001010549-19-000059,10-K,2019-04-01,2019-04-02,2018,FY,2018-12-31,annual,WTNW,"WATER NOW, INC.",1921268,-878041,,,,,,53106,506845,,,,,168730,63904,-4034015,-4370056,,-4370056,1370313,336041,33089217,,,,4097919,,-2463680,,1433600,,,,-878041,,,-4034015,,3580,35816808,2018-12-31,single,,,60940,
1713909,0001010549-19-000059,10-K,2019-04-01,2019-04-02,2018,FY,2018-12-31,quarterly,WTNW,"WATER NOW, INC.",1921268,-878041,,,,,,53106,506845,,,,,129530,50639,-1353767,-1593200,,-1593200,371579,239433,,,,,1404406,,-937651,,428600,,,,-878041,,,-1353767,,3580,35816808,2018-12-31,single,,,40235,
1713909,0001010549-19-000117,10-Q,2019-05-15,2019-05-16,2019,Q1,2019-03-31,quarterly,WTNW,"WATER NOW, INC.",3354723,-1002884,,,,,,65941,515393,52994,,,,78552,9672,-968411,-1595569,,-1595569,,605595,35962919,,,,978083,,-1713382,-720783,,,,-2434165,-1002884,,,-989974,,3580,36482192,2019-03-31,single,,,63403,
1713909,0001010549-19-000203,10-Q,2019-08-19,2019-08-20,2019,Q2,2019-06-30,quarterly,WTNW,"WATER NOW, INC.",4550374,-3033308,,,,,,12335,478969,639827,,,,235749,40102,-1131871,-2116573,,-2116573,,980341,38001547,,,,1171973,,-128870,-930000,,,,-1058870,-3033308,,,-1136232,,3580,38596243,2019-06-30,single,,,,
