cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1211524,0001211524-11-000193,10-Q/A,2011-08-26,2011-08-27,2011,Q2,2011-06-30,quarterly,ALOD,ALLIED RESOURCES INC,3870137,3635022,,,,,,,,,,704701,,,,,,,-29926,,,,2180,,,167236,23970,,,,,,,3635022,,,,,1311,,,,,,,,instance,2011-08-26
1211524,0001211524-11-000322,10-Q,2011-11-17,2011-11-18,2011,Q3,2011-09-30,quarterly,ALOD,ALLIED RESOURCES INC,3861504,3636882,,,,,,,,,,704701,,,,,,,-7798,,,,1571,,,,24871,-35155,,,,,,3636882,,,,,1311,,,,,,,24871,instance,2011-11-17
1211524,0001211524-12-000096,10-K/A,2012-04-18,2012-04-19,2011,FY,2011-12-31,annual,ALOD,ALLIED RESOURCES INC,2874002,2659394,,,,,,1295901,,,,,,562285,,-147857,141533,,-1047533,,,,,,,710142,105403,-15101,,,,,,2659394,,,,-42454,1311,,,,,,,,instance,2012-04-18
1211524,0001211524-12-000096,10-K/A,2012-04-18,2012-04-19,2011,FY,2011-12-31,quarterly,ALOD,ALLIED RESOURCES INC,2874002,2659394,,,,,,1295901,,,,,,,,,,,-987146,,,,,,,,33670,-5699,,,,,,2659394,,,,,1311,,,,,,,,instance,2012-04-18
1211524,0001211524-12-000131,10-Q,2012-05-17,2012-05-18,2012,Q1,2012-03-31,quarterly,ALOD,ALLIED RESOURCES INC,2858691,2618009,,,,,,1316597,,,,,,120708,,-51881,-51043,,-51043,,,,,,,172589,24490,20696,,,,,,2618009,,,,-27391,1311,5653011,2012-03-31,single,,,,,instance,2012-05-17
1211524,0001211524-12-000165,10-Q,2012-08-14,2012-08-15,2012,Q2,2012-06-30,quarterly,ALOD,ALLIED RESOURCES INC,2867620,2629719,,,,,,1353351,,,,,,,,325,2052,,2052,,,,,,,,24601,36754,,,,,,2629719,,,,24926,1311,5653011,2012-06-30,single,,,,,instance,2012-08-14
1211524,0001211524-12-000233,10-Q,2012-11-14,2012-11-15,2012,Q3,2012-09-30,quarterly,ALOD,ALLIED RESOURCES INC,2840463,2617329,,,,,,1345668,,,,,,,,-23061,-22047,,-22047,,,,,,,,27226,-7683,,,,,,2617329,,,,4165,1311,5653011,2012-09-30,single,,,,,instance,2012-11-14
1211524,0001211524-13-000098,10-K,2013-04-15,2013-04-16,2012,FY,2012-12-31,annual,ALOD,ALLIED RESOURCES INC,2808456,2570351,,,,,,1323032,,,,,,521271,,-136980,-127674,,-127674,,,,,,,658251,82117,27131,,,,,,2570351,,,,-54863,1311,5653011,2012-12-31,single,,,,,instance,2013-04-15
1211524,0001211524-13-000098,10-K,2013-04-15,2013-04-16,2012,FY,2012-12-31,quarterly,ALOD,ALLIED RESOURCES INC,2808456,2570351,,,,,,1323032,,,,,,,,-62363,-56636,,-56636,,,,,,,,5800,-22636,,,,,,2570351,,,,-56563,1311,5653011,2012-12-31,single,,,,,instance,2013-04-15
1211524,0001211524-13-000163,10-Q,2013-05-20,2013-05-21,2013,Q1,2013-03-31,quarterly,ALOD,ALLIED RESOURCES INC,2804406,2566162,,,,,,1292097,,,,,,137980,,-14632,-13847,,-13847,,,,,,,152612,12329,-30935,,,,,,2566162,,,,-2303,1311,5653011,2013-03-31,single,,,,,instance,2013-05-20
1211524,0001211524-13-000231,10-Q,2013-08-16,2013-08-17,2013,Q2,2013-06-30,quarterly,ALOD,ALLIED RESOURCES INC,2776395,2534008,,,,,,1265380,,,,,,112799,,-43148,-41811,,-41811,,,,,,,155947,10931,-26717,,,,,,2534008,,,,-32217,1311,5653011,2013-06-30,single,,,,,instance,2013-08-16
1211524,0001211524-13-000268,10-Q,2013-11-14,2013-11-15,2013,Q3,2013-09-30,quarterly,ALOD,ALLIED RESOURCES INC,2820989,2591014,,,,,,1360823,,,,,,231715,,56386,57006,,57006,,,5664000,,,,175329,26681,95443,,,,,,2591014,,,,83067,1311,5653011,2013-09-30,single,,,,,instance,2013-11-14
1211524,0001211524-14-000016,10-K,2014-03-31,2014-04-01,2013,FY,2013-12-31,annual,ALOD,ALLIED RESOURCES INC,2802102,2576244,,,,,,1390041,,,,,,612759,,-16733,-13422,,-13422,,,,,,,629492,53067,67009,,,,,,2576244,,,,36334,1311,5653011,2013-12-31,single,,,,,instance,2014-03-31
1211524,0001211524-14-000016,10-K,2014-03-31,2014-04-01,2013,FY,2013-12-31,quarterly,ALOD,ALLIED RESOURCES INC,2802102,2576244,,,,,,1390041,,,,,,130265,,-15339,-14770,,-14770,,,,,,,145604,3126,29218,,,,,,2576244,,,,-12213,1311,5653011,2013-12-31,single,,,,,instance,2014-03-31
1211524,0001211524-14-000066,10-Q,2014-05-20,2014-05-21,2014,Q1,2014-03-31,quarterly,ALOD,ALLIED RESOURCES INC,2797025,2542951,,,,,,1386364,,,,,,131224,,-33811,-33293,,-33293,,,,,,,165035,6667,-3677,,,,,,2542951,,,,-27144,1311,5653011,2014-03-31,single,,,,,instance,2014-05-20
1211524,0001211524-14-000075,10-Q,2014-08-11,2014-08-12,2014,Q2,2014-06-30,quarterly,ALOD,ALLIED RESOURCES INC,2752912,2523639,,,,,,1375506,,,,,,,,-19876,-19312,,-19312,,,,,,,155097,17804,-10858,,,,,,2523639,,,,-2072,1311,5653011,2014-06-30,single,,,,,instance,2014-08-11
1211524,0001211524-14-000126,10-Q,2014-11-14,2014-11-15,2014,Q3,2014-09-30,quarterly,ALOD,ALLIED RESOURCES INC,2776784,2531083,,,,,,1357913,,,,,,158417,,6873,7444,,7444,,,5675000,,,,151544,12514,-17593,,,,,,2531083,,,,19387,1311,5653011,2014-09-30,single,,,,,instance,2014-11-14
1211524,0001211524-15-000045,10-K,2015-04-15,2015-04-16,2014,FY,2014-12-31,annual,ALOD,ALLIED RESOURCES INC,2793024,2554745,,,,,,1412161,,,,,,585599,,-23732,-21499,,-21499,,,,,,,609331,50524,22120,,,,,,2554745,,,,26792,1311,5653011,2014-12-31,single,,,,,instance,2015-04-15
1211524,0001211524-15-000045,10-K,2015-04-15,2015-04-16,2014,FY,2014-12-31,quarterly,ALOD,ALLIED RESOURCES INC,2793024,2554745,,,,,,1412161,,,,,,160737,,23082,23662,,23662,,,,,,,137655,13539,54248,,,,,,2554745,,,,36621,1311,5653011,2014-12-31,single,,,,,instance,2015-04-15
1211524,0001211524-15-000063,10-Q,2015-05-15,2015-05-16,2015,Q1,2015-03-31,quarterly,ALOD,ALLIED RESOURCES INC,2769818,2531810,,,,,,1378858,,,,,,111101,,-24152,-22935,,-22935,,,,,,,135253,11313,-33303,,,,,,2531810,,,,-12839,1311,5653011,2015-03-31,single,,,,,instance,2015-05-15
1211524,0001211524-15-000100,10-Q,2015-08-14,2015-08-15,2015,Q2,2015-06-30,quarterly,ALOD,ALLIED RESOURCES INC,2669724,2420184,,,,,,1355084,,,,,,,,-112386,-111626,,-111626,,,5653000,,,,165576,11173,-23774,,,,,,2420184,,,,-101213,1311,5653011,2015-06-30,single,,,,,instance,2015-08-14
1211524,0001211524-15-000156,10-Q,2015-11-16,2015-11-17,2015,Q3,2015-09-30,quarterly,ALOD,ALLIED RESOURCES INC,2622887,2377334,,,,,,1305951,,,,,,89892,,-43580,-42850,,-42850,,,5653000,,,,133472,11333,-49133,,,,,,2377334,,,,-32247,1311,5653011,2015-09-30,single,,,,,instance,2015-11-16
1211524,0001211524-16-000208,10-K,2016-04-29,2016-04-30,2015,FY,2015-12-31,annual,ALOD,ALLIED RESOURCES INC,2553805,2306148,,,,,,1265126,,,,,,325800,,-251891,-248597,,-248597,,,5653000,,,,577691,56781,-147035,,,,,,2306148,,,,-195110,1311,5653011,2015-12-31,single,,,,,instance,2016-04-29
1211524,0001211524-16-000208,10-K,2016-04-29,2016-04-30,2015,FY,2015-12-31,quarterly,ALOD,ALLIED RESOURCES INC,2553805,2306148,,,,,,1265126,,,,,,71617,,-71773,-71186,,-71186,,,,,,,143390,22962,-40825,,,,,,2306148,,,,-48811,1311,5653011,2015-12-31,single,,,,,instance,2016-04-29
1211524,0001211524-16-000235,10-Q,2016-05-23,2016-05-24,2016,Q1,2016-03-31,quarterly,ALOD,ALLIED RESOURCES INC,2507501,2255642,,,,,,1233571,,,,,,79991,,-51887,,,-50506,,,,,,,131878,14952,-31555,,,,,,2255642,,,,-36935,1311,5653011,2016-03-31,single,,,,,instance,2016-05-23
1211524,0001211524-16-000302,10-Q,2016-08-22,2016-08-23,2016,Q2,2016-06-30,quarterly,ALOD,ALLIED RESOURCES INC,2467990,2178103,,,,,,1205851,,,,,,85344,85344,-78029,-77539,,-77539,,,5653000,,,,163373,14846,-27720,,,,,,2178103,,,,-63183,1311,5653011,2016-06-30,single,,,,,instance,2016-08-22
