cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1280784,0000950170-22-021225,10-Q,2022-11-02,2022-11-03,2022,Q3,2022-09-30,quarterly,HTGC,"HERCULES CAPITAL, INC.",2924522000,,,,,,,57065000,,6092000,,,,,,,,,,,14499000,129334000,,,,36090000,,,,,,,,,,,,,,130191000,2022-09-30,single,,,,,instance,2022-11-02
1280784,0000950170-23-003044,10-K,2023-02-16,2023-02-17,2022,FY,2022-12-31,annual,HTGC,"HERCULES CAPITAL, INC.",3028855000,,,,,,,15797000,,5506000,,,,,,,,,102081000,,54749000,126659000,,,,141941000,204000,-424799000,-114000,10828000,-245124000,-4532000,-424913000,,,,,,,133045000,2022-12-31,single,,,,,instance,2023-02-16
1280784,0000950170-23-003044,10-K,2023-02-16,2023-02-17,2022,FY,2022-12-31,quarterly,HTGC,"HERCULES CAPITAL, INC.",3028855000,,,,,,,15797000,,5506000,,,,,,,,,62533000,,15905000,,,,,40025000,44000,-64918000,-28000,2495000,-66194000,206000,-64946000,,,,,,,133045000,2022-12-31,single,,,,,instance,2023-02-16
1280784,0000950170-23-017892,10-Q,2023-05-04,2023-05-05,2023,Q1,2023-03-31,quarterly,HTGC,"HERCULES CAPITAL, INC.",3251819000,,,,,,,71129000,,4966000,,,,,,,,,94564000,,16625000,137056000,,,,42270000,44000,-80874000,-94000,2853000,-63834000,-1378000,-80968000,,,,,,,138596000,2023-03-31,single,,,,,instance,2023-05-04
1280784,0000950170-23-038010,10-Q,2023-08-03,2023-08-04,2023,Q2,2023-06-30,quarterly,HTGC,"HERCULES CAPITAL, INC.",3224504000,,,,,,,61695000,,3886000,,,,,,,,,94775000,,17184000,142084000,,,,42945000,64000,133640000,-285000,2998000,-66440000,-10235000,133355000,,,,,,,144641000,2023-06-30,single,,,,,instance,2023-08-03
1280784,0001280784-23-000008,10-Q,2023-11-02,2023-11-03,2023,Q3,2023-09-30,quarterly,HTGC,"HERCULES CAPITAL, INC.",3336402000,1652057000,,,,,,31979000,,5348000,,,,,,,,,27967000,,16428000,147110000,110339000,,,42366000,59000,-115365000,-11000,3007000,-71477000,-512000,-115376000,1652057000,,,,,,151179000,2023-09-30,single,,,,,instance,2023-11-02
1280784,0001280784-24-000007,10-K,2024-02-15,2024-02-16,2023,FY,2023-12-31,annual,HTGC,"HERCULES CAPITAL, INC.",3416926000,1802706000,,,,,,98899000,,5195000,,,,,,,,,337484000,,67620000,144826000,434425000,,,165732000,190000,68278000,-887000,11927000,-273677000,-12702000,67391000,1802706000,,,,,,157758000,2023-12-31,single,,,,,instance,2024-02-15
1280784,0001280784-24-000007,10-K,2024-02-15,2024-02-16,2023,FY,2023-12-31,quarterly,HTGC,"HERCULES CAPITAL, INC.",3416926000,1802706000,,,,,,98899000,,5195000,,,,,,,,,120178000,,17383000,,115203000,,,38151000,23000,130877000,-497000,3069000,-71926000,-577000,130380000,1802706000,,,,,,157758000,2023-12-31,single,,,,,instance,2024-02-15
1280784,0001280784-24-000014,10-Q,2024-05-02,2024-05-03,2024,Q1,2024-03-31,quarterly,HTGC,"HERCULES CAPITAL, INC.",3696033000,1885938000,,,,,,50176000,,19399000,,,,,,,,,90964000,,17624000,157920000,115779000,,,45268000,186000,-240891000,-292000,2812000,-74251000,-2701000,-241183000,1885938000,,,,,,162230000,2024-03-31,single,,,,,instance,2024-05-02
1280784,0001280784-24-000020,10-Q,2024-08-01,2024-08-02,2024,Q2,2024-06-30,quarterly,HTGC,"HERCULES CAPITAL, INC.",3672136000,1856545000,,,,,,27676000,,18945000,,,,,,,,,41852000,,19162000,161309000,117529000,,,45500000,96000,59492000,-378000,3238000,-75842000,1396000,59114000,1856545000,,,,,,162428000,2024-06-30,single,,,,,instance,2024-08-01
1280784,0001280784-24-000026,10-Q,2024-10-30,2024-10-31,2024,Q3,2024-09-30,quarterly,HTGC,"HERCULES CAPITAL, INC.",3656359000,1851810000,,,,,,38904000,,18480000,,,,,,,,,68711000,,20370000,161515000,119050000,,,44298000,91000,92555000,-30000,3228000,-75498000,-1090000,92525000,1851810000,1739209000,3591019000,,,,162505000,2024-09-30,single,1739209000,,,,instance,2024-10-30
1280784,0001280784-25-000007,10-K,2025-02-13,2025-02-14,2024,FY,2024-12-31,annual,HTGC,"HERCULES CAPITAL, INC.",3831591000,1989581000,,,,,,42679000,,18194000,,,,,,,,,262966000,,77151000,161599000,467195000,,,178539000,466000,-118088000,-705000,12485000,-303475000,-3430000,-118793000,1989581000,1768955000,3758536000,,,,170575000,2024-12-31,single,1768955000,,,,instance,2025-02-13
1280784,0001280784-25-000007,10-K,2025-02-13,2025-02-14,2024,FY,2024-12-31,quarterly,HTGC,"HERCULES CAPITAL, INC.",3831591000,1989581000,,,,,,42679000,,18194000,,,,,,,,,61439000,,19995000,,114837000,,,43473000,93000,-29244000,-5000,3207000,-77884000,-1035000,-29249000,1989581000,1768955000,3758536000,,,,170575000,2024-12-31,single,1768955000,,,,instance,2025-02-13
1280784,0001280784-25-000022,10-Q,2025-05-01,2025-05-02,2025,Q1,2025-03-31,quarterly,HTGC,"HERCULES CAPITAL, INC.",4031211000,2000630000,,,,,,49379000,,17211000,,,,,,,,,50337000,,19698000,175383000,115572000,,,45336000,89000,-222197000,-8000,3637000,-78873000,-3469000,-222205000,2000630000,1976623000,3977253000,,,,173285000,2025-03-31,single,1976623000,,,,instance,2025-05-01
1280784,0001280784-25-000032,10-Q,2025-07-31,2025-08-01,2025,Q2,2025-06-30,quarterly,HTGC,"HERCULES CAPITAL, INC.",4284479000,2151075000,,,,,,52150000,,16897000,,,,,,,,,78887000,,22930000,190777000,129571000,,,52174000,81000,-144823000,-19000,3698000,-80548000,-1026000,-144842000,2151075000,2064166000,4215241000,,,,181729000,2025-06-30,single,2064166000,,,,instance,2025-07-31
1280784,0001280784-25-000041,10-Q,2025-10-30,2025-10-31,2025,Q3,2025-09-30,quarterly,HTGC,"HERCULES CAPITAL, INC.",4410167000,2189865000,,,,,,29274000,,16587000,,,,,,,,,119685000,,24189000,194358000,131157000,,,53604000,84000,-3173000,-29000,3726000,-83635000,-974000,-3202000,2189865000,2151138000,4341003000,,,,181776000,2025-09-30,single,2151138000,,,,instance,2025-10-30
1280784,0001280784-26-000009,10-K,2026-02-12,2026-02-13,2025,FY,2025-12-31,annual,HTGC,"HERCULES CAPITAL, INC.",4584026000,2216053000,,,,,,56874000,,16267000,,,,,,,,,339737000,,92176000,188861000,507887000,,,206017000,337000,-425801000,-89000,14791000,-325992000,-6490000,-425890000,2216053000,2286444000,4502497000,,,,182695000,2025-12-31,single,2286444000,,,,instance,2026-02-12
1280784,0001280784-26-000009,10-K,2026-02-12,2026-02-13,2025,FY,2025-12-31,quarterly,HTGC,"HERCULES CAPITAL, INC.",4584026000,2216053000,,,,,,56874000,,16267000,,,,,,,,,90828000,,25359000,,131587000,,,54903000,83000,-55608000,-33000,3730000,-82936000,-1021000,-55641000,2216053000,2286444000,4502497000,,,,182695000,2025-12-31,single,2286444000,,,,instance,2026-02-12
