cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1835022,0000950170-23-010599,10-K,2023-03-29,2023-03-30,2022,FY,2022-12-31,annual,COYA,"COYA THERAPEUTICS, INC.",8395566,-8393545,,,,,,5933702,,,8793637,,,,,-9811939,,,-12244776,4412498,,2590173,,,,9811939,,-7239354,,207346,,,,-8393545,,,,,2834,2590157,2022-12-31,single,,,27361,,instance,2023-03-29
1835022,0000950170-23-010599,10-K,2023-03-29,2023-03-30,2022,FY,2022-12-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",8395566,-8393545,,,,,,5933702,,,8793637,,,,,,,,,,,,,,,,,,,,,,,-8393545,,,,,2834,2590157,2022-12-31,single,,,,,instance,2023-03-29
1835022,0000950170-23-020076,10-Q,2023-05-10,2023-05-11,2023,Q1,2023-03-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",17418727,16152288,,,,,,16320288,,,,,,,,-2900096,,,-2736462,1231712,,9721847,,,,2900096,,-3863725,,180387,,,,16152288,,,,,2834,9947915,2023-03-31,single,,,6840,,instance,2023-05-10
1835022,0000950170-23-039354,10-Q,2023-08-08,2023-08-09,2023,Q2,2023-06-30,quarterly,COYA,"COYA THERAPEUTICS, INC.",14469235,13248023,,,,,,13102392,,,,,,,,-3254345,,,-3095375,1067952,,9947915,,,,3254345,,-2867896,,191110,,,,13248023,,,,,2834,9947915,2023-06-30,single,,,6840,,instance,2023-08-08
1835022,0000950170-23-060718,10-Q,2023-11-08,2023-11-09,2023,Q3,2023-09-30,quarterly,COYA,"COYA THERAPEUTICS, INC.",11895426,10088801,,,,,,10886282,,,,,,,,-3564063,,,-3421974,1592232,,9947915,,,,3564063,,-2216110,,262752,,,,10088801,,,,,2834,9947915,2023-09-30,single,,,6841,,instance,2023-11-08
1835022,0000950170-24-033161,10-K,2024-03-19,2024-03-20,2023,FY,2023-12-31,annual,COYA,"COYA THERAPEUTICS, INC.",41262274,35635609,,,,,,32626768,,,,,,6002206,,-7903349,-7263984,723852,-7987836,5501527,,10163850,,,,13905555,,-11188811,,872248,,,,35635609,,,,,2834,14405325,2023-12-31,single,,,27361,,instance,2024-03-19
1835022,0000950170-24-033161,10-K,2024-03-19,2024-03-20,2023,FY,2023-12-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",41262274,35635609,,,,,,32626768,,,,,,,,1815155,,,1265975,1609631,,,,,,4187051,,-2241080,,237999,,,,35635609,,,,,2834,14405325,2023-12-31,single,,,6840,,instance,2024-03-19
1835022,0000950170-24-057056,10-Q,2024-05-09,2024-05-10,2024,Q1,2024-03-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",37393470,32393041,,,,,,35989406,,,,,,126838,,-5483002,,,-5051913,3138159,,14457839,,,,5609840,,2145874,,435663,,,,32393041,,,,,2834,14613172,2024-03-31,single,,,6840,,instance,2024-05-09
1835022,0000950170-24-095075,10-Q,2024-08-12,2024-08-13,2024,Q2,2024-06-30,quarterly,COYA,"COYA THERAPEUTICS, INC.",39938615,35256600,,,,,,36575089,,,,,,3425271,,-3236125,,,-2891680,4566152,,14915217,,,,6661396,,-4563567,,662321,,,,35256600,,,,,2834,15221308,2024-06-30,single,,,6840,,instance,2024-08-12
1835022,0000950170-24-121837,10-Q,2024-11-06,2024-11-07,2024,Q3,2024-09-30,quarterly,COYA,"COYA THERAPEUTICS, INC.",35551830,32010188,,,,,,31057395,,,,,,0,,-4450289,,,-4021418,2223903,,15221308,,,,4450289,,-5461362,,775006,,,,32010188,,,,,2834,15221308,2024-09-30,single,,,6841,,instance,2024-11-06
1835022,0000950170-25-040782,10-K,2025-03-18,2025-03-19,2024,FY,2024-12-31,annual,COYA,"COYA THERAPEUTICS, INC.",44347016,39577095,,,,,,38339762,,,,,,3554061,,-17249711,-15601074,-720287,-14880787,11865654,,15238919,,,,20803772,,-10288822,,2663539,,,,39577095,,,,,2834,16707441,2024-12-31,single,,,27361,,instance,2025-03-18
1835022,0000950170-25-040782,10-K,2025-03-18,2025-03-19,2024,FY,2024-12-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",44347016,39577095,,,,,,38339762,,,,,,1952,,-4080295,,,-2915776,1937440,,,,,,4082247,,-2409767,,790549,,,,39577095,,,,,2834,16707441,2024-12-31,single,,,6840,,instance,2025-03-18
1835022,0000950170-25-069824,10-Q,2025-05-13,2025-05-14,2025,Q1,2025-03-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",38404996,33369557,,,,,,35530624,,,,,,257884,,-7676922,-7306757,,-7306757,5214076,,16720511,,,,7934806,,-2828275,,1080082,,,,33369557,,,,,2834,16724998,2025-03-31,single,,,6840,,instance,2025-05-13
1835022,0000950170-25-106934,10-Q,2025-08-12,2025-08-13,2025,Q2,2025-06-30,quarterly,COYA,"COYA THERAPEUTICS, INC.",33452555,28310293,,,,,,29757328,,,,,,163616,,-6414518,-6094977,0,-6094977,3663103,,16724998,,,,6578134,,-5773296,,1035713,,,,28310293,,,,,2834,16724998,2025-06-30,single,,,6840,,instance,2025-08-12
1835022,0001193125-25-276058,10-Q,2025-11-12,2025-11-13,2025,Q3,2025-09-30,quarterly,COYA,"COYA THERAPEUTICS, INC.",32042878,27284491,,,,,,28129866,,,,,,3564254,,-2432897,,,-2115831,2916875,,16732766,,,,5997151,,-1130603,,1070892,,,,27284491,,,,,2834,16742638,2025-09-30,single,,,6840,,instance,2025-11-12
1835022,0001193125-26-107281,10-K,2026-03-16,2026-03-17,2025,FY,2025-12-31,annual,COYA,"COYA THERAPEUTICS, INC.",49950245,43028230,,,,,,46822786,,,,,,7945753,,-22555225,-21223018,3089,-21226107,16734549,,16730274,,,,30500978,,-10739301,,4290315,,,,43028230,,,,,2834,20934456,2025-12-31,single,,,27361,,instance,2026-03-16
1835022,0001193125-26-107281,10-K,2026-03-16,2026-03-17,2025,FY,2025-12-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",49950245,43028230,,,,,,46822786,,,,,,3959999,,-6030888,,,-5708542,4940495,,,,,,9990887,,-1007127,,1103628,,,,43028230,,,,,2834,20934456,2025-12-31,single,,,6841,,instance,2026-03-16
1835022,0001193125-26-218201,10-Q,2026-05-12,2026-05-13,2026,Q1,2026-03-31,quarterly,COYA,"COYA THERAPEUTICS, INC.",53271099,48970360,,,,,,50724643,,,,,,251147,,-7640217,-7206990,,-7206990,4096580,,22644304,,,,7891364,,-6208530,,2195516,,,,48970360,,,,,2834,23457183,2026-03-31,single,,,2807,,instance,2026-05-12
