cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
847464,0001144204-11-052391,10-Q/A,2011-09-12,2011-09-13,2011,Q1,2011-06-30,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",95531808,71061452,62137004,,62137004,,,16316460,1635250,,22500,,,7944264,4361919,2405626,2473800,618450,1855350,193518,,,,,,1956293,,,,,,,,8924448,,,,,2834,73780610,2011-06-30,single,,,,
847464,0001144204-11-063253,10-Q,2011-11-14,2011-11-15,2011,Q2,2011-09-30,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",97997668,73339863,60825029,,60825029,,,19697004,1804397,,22500,,,8421007,4821783,2407016,2482977,620744,1862233,200303,,,,,,2414767,,,,,,,,12514834,,,,,2834,,,,,,,
847464,0001144204-12-009589,10-Q,2012-02-16,2012-02-17,2011,Q3,2011-12-31,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",101561714,75081580,70561663,,70561663,,,18443850,2483981,,22500,,,10112489,5399758,2451951,2517769,992840,1524929,183693,,,,,,2947808,1915587,4583083,,,,,,4519917,,,,4367538,2834,,,,,,,
847464,0001144204-12-033955,10-K/A,2012-06-08,2012-06-09,2010,FY,2011-03-31,annual,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",72109007,70195502,40560015,,40560015,,,6046804,59183,,22500,,,33465334,17284151,13602263,13625032,3410265,10214768,280385,,,,,,3681888,848531,9491029,-5217486,19760,,,4273543,29635487,,,,14450794,2834,73731361,2011-03-31,single,,,,
847464,0001144204-12-033955,10-K/A,2012-06-08,2012-06-09,2010,FY,2011-03-31,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",72109007,70195502,40560015,,40560015,,,6046804,59183,,22500,,,,,,,,,,,,,,,,,,,,,,,29635487,,,,,2834,73731361,2011-03-31,single,,,,
847464,0001144204-12-034389,10-Q/A,2012-06-12,2012-06-13,2011,Q1,2011-06-30,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",72770128,71848929,39375323,,39375323,,,16316460,1635250,,22500,,,7944264,4361919,1580029,1648203,412051,1236152,193518,,,,,,2781890,2050602,1158537,-77596,,,,1080941,32473606,,,,3630631,2834,73780610,2011-06-30,single,,,,
847464,0001144204-12-034391,10-Q/A,2012-06-12,2012-06-13,2011,Q2,2011-09-30,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",78582344,74569440,41409705,,41409705,,,19697004,1804397,,22500,,,8421007,4821783,2960074,3036036,759009,2277026,200303,,,,,,1861709,-286547,2099325,,,,,,33159735,,,,2673527,2834,,,,,,,
847464,0001144204-12-034574,10-Q/A,2012-06-13,2012-06-14,2011,Q3,2011-12-31,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",82407625,73133321,51407574,,51407574,,,18443850,2483981,,22500,,,10112489,5399758,2931698,-321619,1112777,-1434396,183693,,,,,,2468061,1928963,7461050,,,,,,21725747,,,,4860661,2834,,,,,,,
847464,0001144204-12-038407,10-Q/A,2012-07-06,2012-07-07,2011,Q1,2011-06-30,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",72770128,71848929,39375325,,39375325,,,16316460,1635250,,22500,,,7944264,4361919,1580029,1648203,412051,1236152,193518,,,,,,2781890,2050602,1158537,-77596,,,,1080941,32473604,,,,3630631,2834,73780610,2011-06-30,single,,,,
847464,0001144204-12-038465,10-K/A,2012-07-06,2012-07-07,2010,FY,2011-03-31,annual,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",72109007,70195502,40560015,,40560015,,,6046804,59183,,22500,,,33465334,17284151,13602263,13625032,3410265,10214768,280385,,,,,,3681888,848531,9491029,-5217486,19760,,,4273543,29635487,,,,14450794,2834,73758388,2011-03-31,single,,,,
847464,0001144204-12-038465,10-K/A,2012-07-06,2012-07-07,2010,FY,2011-03-31,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",72109007,70195502,40560015,,40560015,,,6046804,59183,,22500,,,,,,,,,,,,,,,,,,,,,,,29635487,,,,,2834,73758388,2011-03-31,single,,,,
847464,0001144204-12-038468,10-Q/A,2012-07-06,2012-07-07,2011,Q3,2011-12-31,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",82407625,73133321,51407574,,51407574,,,18443850,2483981,,22500,,,10112489,5399758,2931698,-321619,1112777,-1434396,183693,,,,,,2468061,1928963,7461050,,,,,,21725747,,,,4860661,2834,,,,,,,
847464,0001144204-12-038485,10-Q/A,2012-07-06,2012-07-07,2011,Q2,2011-09-30,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",78582344,74569440,41409705,,41409705,,,19697004,1804397,,22500,,,8421007,4821783,2960074,3036036,759009,2277026,200303,,,,,,1861709,206574,2054055,,,,,,33159735,,,,3166648,2834,,,,,,,
847464,0001144204-12-038963,10-K,2012-07-11,2012-07-12,2011,FY,2012-03-31,annual,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",53008384,41690997,18863510,,18863510,,,22146240,1978488,,22500,,,37588937,20178278,10058506,-26848944,2955424,-29804368,848753,,,,,,10119772,5058010,14281881,-77174,,,,14204707,22827487,,,,15116516,2834,73780610,2012-03-31,single,,,,
847464,0001144204-12-038963,10-K,2012-07-11,2012-07-12,2011,FY,2012-03-31,quarterly,CYIG,"CHINA YCT INTERNATIONAL GROUP, INC.",53008384,41690997,18863510,,18863510,,,22146240,1978488,,22500,,,11111177,5594817,2586705,-31211563,671587,-31883150,271239,,,,,,3008112,1364992,3562969,14627249,,,,18190218,22827487,,,,3951697,2834,73780610,2012-03-31,single,,,,
