cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1179500,0000950123-11-077482,10-Q,2011-08-15,2011-08-16,2011,Q2,2011-06-30,quarterly,CMFT,COMMUNITY FIRST INC,641435000,19032000,,,,,,58685000,,,18189000,571581000,466806000,,,,-4396000,,-4396000,,2322000,3273159,7306000,4984000,,,,,,,,,,19032000,,,-2074000,,6022,,,,,,,,instance,2011-08-15
1179500,0001193125-11-311526,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,CMFT,COMMUNITY FIRST INC,636231000,16200000,,,,,,75551000,,,18233000,568860000,441762000,,,,-5353000,-1596000,-3757000,,2237000,3273541,6875000,4638000,,,,1798000,-7000,7000,,,1791000,16200000,,,-3116000,,6022,,,,,,,,instance,2011-11-14
1179500,0001193125-12-142449,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,CMFT,COMMUNITY FIRST INC,616773000,9575000,,,,,,76742000,,,18277000,555037000,361650000,,,,-16607000,-1555000,-15052000,,9088000,3273301,28686000,19598000,,,,8775000,-331000,69000,,,8444000,9575000,,,-7519000,,6022,3273759,2011-12-31,single,,,,239000,instance,2012-03-30
1179500,0001193125-12-142449,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,CMFT,COMMUNITY FIRST INC,616773000,9575000,,,,,,76742000,,,18277000,555037000,361650000,,,,-6389000,41000,-6430000,,1989000,,6759000,4770000,,,,1388000,-77000,8000,,,1311000,9575000,,,-4400000,,6022,3273759,2011-12-31,single,,,,,instance,2012-03-30
1179500,0001193125-12-233400,10-Q,2012-05-15,2012-05-16,2012,Q1,2012-03-31,quarterly,CMFT,COMMUNITY FIRST INC,583775000,10994000,,,,,,74972000,,,18322000,517775000,350814000,,,,1769000,,1769000,,1917000,3273908,6283000,4366000,,,,7200000,-175000,1000,,,7025000,10994000,,,3686000,,6022,,,,,,,,instance,2012-05-15
1179500,0001193125-12-354208,10-Q,2012-08-14,2012-08-15,2012,Q2,2012-06-30,quarterly,CMFT,COMMUNITY FIRST INC,573695000,10656000,,,,,,100241000,,,18369000,512451000,330560000,,,,351000,,351000,,1766000,3274056,5930000,4164000,,,,15531000,-66000,2000,,,15465000,10656000,,,2117000,,6022,,,,,,,,instance,2012-08-14
1179500,0001193125-12-467162,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,CMFT,COMMUNITY FIRST INC,560151000,8642000,,,,,,102595000,,,18417000,498403000,315415000,,,,-1393000,,-1393000,,1751000,3274183,5497000,3746000,,,,2773000,-60000,2000,,,2713000,8642000,,,358000,,6022,,,,,,,,instance,2012-11-13
1179500,0001193125-13-109569,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,annual,CMFT,COMMUNITY FIRST INC,510715000,10336000,,,,,,94877000,,,18464000,448946000,297114000,,,,3043000,,3043000,,7020000,3274113,22728000,15708000,,,,23200000,-312000,5000,,,22888000,10336000,,,10063000,,6022,3274305,2012-12-31,single,,,,199000,instance,2013-03-15
1179500,0001193125-13-109569,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,quarterly,CMFT,COMMUNITY FIRST INC,510715000,10336000,,,,,,94877000,,,18464000,448946000,297114000,,,,2318000,,2316000,,1586000,,5018000,3432000,,,,-2304000,-11000,0,,,-2315000,10336000,,,3904000,,6022,3274305,2012-12-31,single,,,,,instance,2013-03-15
1179500,0001193125-13-212990,10-Q,2013-05-10,2013-05-11,2013,Q1,2013-03-31,quarterly,CMFT,COMMUNITY FIRST INC,501330000,10112000,,,,,,99230000,,,18512000,439333000,282954000,,,,203000,,203000,,1240000,3274394,4608000,3368000,,,,1722000,-73000,,,,1649000,10112000,,,1443000,,6022,3274405,2013-03-31,single,,,,,instance,2013-05-10
1179500,0001193125-13-328460,10-Q,2013-08-09,2013-08-10,2013,Q2,2013-06-30,quarterly,CMFT,COMMUNITY FIRST INC,467457000,8678000,,,,,,66646000,,,18562000,425478000,285847000,,,,390000,,390000,,1103000,3274545,4341000,3238000,,,,2081000,-1895000,,,,186000,8678000,,,1493000,,6022,3274585,2013-06-30,single,,,,,instance,2013-08-09
1179500,0001193125-13-441444,10-Q,2013-11-14,2013-11-15,2013,Q3,2013-09-30,quarterly,CMFT,COMMUNITY FIRST INC,450518000,8256000,,,,,,,,,18612000,409251000,276360000,,,,290000,,290000,,955000,3274716,4326000,3371000,,,,1247000,-22000,,,,1225000,8256000,,,1245000,,6022,3274724,2013-09-30,single,,,,,instance,2013-11-14
