cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1009672,0000950123-10-072357,10-Q,2010-08-04,2010-08-05,2010,Q2,2010-06-30,quarterly,CRR,CARBO CERAMICS INC,549388000,485650000,13523000,13523000,,,,72646000,77386000,,,,,111532000,41241000,28799000,28724000,9990000,18734000,,,,41000,,,,,,,,,,,472127000,,,,,3290,23109692,2010-06-30,single,,,,
1009672,0000950123-10-098916,10-Q,2010-11-02,2010-11-03,2010,Q3,2010-09-30,quarterly,CRR,CARBO CERAMICS INC,583513000,499474000,13523000,13523000,,,,52800000,86356000,,,,,118517000,44499000,31157000,31059000,10884000,20175000,,,,57000,,,,6978000,16741000,-32412000,923000,-4622000,-2000,-15671000,485951000,,,,38135000,3290,23110162,2010-09-30,single,,,,
1009672,0000950123-11-018736,10-K,2011-02-25,2011-02-26,2010,FY,2010-12-31,annual,CRR,CARBO CERAMICS INC,599571000,521979000,13053000,13053000,,,,46656000,91055000,,0,,,473082000,174671000,119610000,119349000,40633000,78716000,,,,178000,,,,27728000,91785000,-96566000,3812000,-17570000,-1904000,-4781000,508926000,,,,147338000,3290,23108082,2010-12-31,single,,,,
1009672,0000950123-11-018736,10-K,2011-02-25,2011-02-26,2010,FY,2010-12-31,quarterly,CRR,CARBO CERAMICS INC,599571000,521979000,13053000,13053000,,,,46656000,91055000,,0,,,119584000,46366000,30862000,30828000,10013000,20815000,,,,47000,,,,7420000,21188000,-27860000,993000,-4622000,-44000,-6672000,508926000,,,,38282000,3290,23108082,2010-12-31,single,,,,
1009672,0000950123-11-045623,10-Q,2011-05-05,2011-05-06,2011,Q1,2011-03-31,quarterly,,CARBO CERAMICS INC,640499000,548119000,12164000,12164000,,,,54359000,91744000,,0,,,150830000,62056000,46090000,45869000,15705000,30164000,,,,44000,,,,8180000,32931000,-21568000,1359000,-4632000,-776000,11363000,535955000,,,,54270000,3290,23162193,2011-03-31,single,,,,
1009672,0001193125-11-204747,10-Q,2011-08-01,2011-08-02,2011,Q2,2011-06-30,quarterly,CRR,CARBO CERAMICS INC,662578000,580108000,12164000,12164000,,,,53250000,105443000,,,,,149669000,62118000,46303000,46180000,16236000,29944000,,,,56000,,,,8307000,19208000,-15900000,1436000,-4632000,-38000,3308000,567944000,,,,54610000,3290,23162332,2011-06-30,single,,,,
1009672,0001193125-11-289052,10-Q,2011-11-01,2011-11-02,2011,Q3,2011-09-30,quarterly,CRR,CARBO CERAMICS INC,694317000,596028000,12164000,12164000,,,,39677000,126233000,,,,,167083000,72693000,56056000,56213000,19302000,36911000,,,,60000,,,,9174000,25043000,-25680000,947000,-5559000,-6650000,-637000,583864000,,,,65230000,3290,23107332,2011-09-30,single,,,,
1009672,0001193125-12-088873,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,annual,CRR,CARBO CERAMICS INC,740865000,630158000,12164000,12164000,,,,41270000,132016000,,,,,625705000,261715000,197602000,197450000,67314000,130136000,,,,197000,,,,36015000,111413000,-90395000,4719000,-20369000,-7550000,21018000,617994000,,,,233617000,3290,23106358,2011-12-31,single,,,,
1009672,0001193125-12-088873,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,quarterly,CRR,CARBO CERAMICS INC,740865000,630158000,12164000,12164000,,,,41270000,132016000,,,,,158123000,64848000,49153000,49188000,16071000,33117000,,,,37000,,,,10354000,34231000,-27247000,977000,-5546000,-86000,6984000,617994000,,,,59507000,3290,23106358,2011-12-31,single,,,,
1009672,0001193125-12-201061,10-Q,2012-05-01,2012-05-02,2012,Q1,2012-03-31,quarterly,CRR,CARBO CERAMICS INC,751384000,647691000,12164000,12164000,,,,32033000,,,,,,163166000,63464000,46745000,46007000,15716000,30291000,,,,,,,,10604000,29269000,-26978000,1682000,-5555000,-7655000,2291000,635527000,,,,57349000,3290,23085313,2012-03-31,single,,,,
1009672,0001193125-12-328965,10-Q,2012-08-01,2012-08-02,2012,Q2,2012-06-30,quarterly,CRR,CARBO CERAMICS INC,763276000,677074000,12164000,12164000,,,,34866000,,,,,,177614000,64253000,47250000,47885000,15968000,31917000,,,,,,,,11197000,32551000,-23310000,1405000,-5540000,0,9241000,664910000,,,,58447000,3290,23084828,2012-06-30,single,,,,
1009672,0001193125-12-441851,10-Q,2012-10-31,2012-11-01,2012,Q3,2012-09-30,quarterly,CRR,CARBO CERAMICS INC,786731000,691387000,12164000,12164000,,,,52021000,,,,,,151134000,50150000,35015000,34855000,10957000,23898000,,,,,,,,11532000,36694000,-13836000,964000,-6233000,0,22858000,679223000,,,,46547000,3290,23078445,2012-09-30,single,,,,
1009672,0001193125-13-074252,10-K,2013-02-25,2013-02-26,2012,FY,2012-12-31,annual,CRR,CARBO CERAMICS INC,808878000,713078000,12164000,12164000,,,,90635000,,,,,,645536000,223505000,158886000,158590000,52657000,105933000,,,,,,,,44893000,156381000,-77189000,5335000,-23563000,-7927000,79192000,700914000,,,,203779000,3290,23092906,2012-12-31,single,,,,
1009672,0001193125-13-074252,10-K,2013-02-25,2013-02-26,2012,FY,2012-12-31,quarterly,CRR,CARBO CERAMICS INC,808878000,713078000,12164000,12164000,,,,90635000,,,,,,153622000,45638000,29876000,29843000,10016000,19827000,,,,,,,,11560000,57867000,-13065000,1284000,-6235000,-272000,44802000,700914000,,,,41436000,3290,23092906,2012-12-31,single,,,,
1009672,0001193125-13-185323,10-Q,2013-04-30,2013-05-01,2013,Q1,2013-03-31,quarterly,CRR,CARBO CERAMICS INC,815918000,715435000,12164000,12164000,,,,83797000,,,,,,147657000,42384000,25391000,25503000,7926000,17577000,,,,,,,16993000,11908000,17027000,-13752000,1757000,-6256000,-3671000,3275000,703271000,,,,37299000,3290,23137052,2013-03-31,single,,,,
1009672,0001193125-13-307437,10-Q,2013-07-29,2013-07-30,2013,Q2,2013-06-30,quarterly,CRR,CARBO CERAMICS INC,813972000,728663000,12164000,12164000,,,,76023000,,,,,,153744000,39333000,23876000,24088000,7781000,16307000,,,,,,,15457000,11486000,19686000,-17417000,1432000,-6247000,-3150000,2269000,716499000,,,,35362000,3290,23083033,2013-06-30,single,,,,
1009672,0001193125-13-422998,10-Q,2013-11-01,2013-11-02,2013,Q3,2013-09-30,quarterly,CRR,CARBO CERAMICS INC,860554000,746826000,12164000,12164000,,,,73757000,,,,,,201477000,62759000,44197000,44399000,14251000,30148000,,,,,,,18562000,11752000,34524000,-30017000,1330000,-6924000,0,4507000,734662000,,,,55949000,3290,23080505,2013-09-30,single,,,,
