cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1633931,0001558370-15-001603,10-Q,2015-08-11,2015-08-12,2015,Q2,2015-06-30,quarterly,BLD,TOPBUILD CORP,1550430000,836640000,1046510000,1044040000,2470000,190000000,10000000,63270000,98890000,,,,,403760000,85690000,11500000,8330000,1700000,6400000,,,,,,,,,,,,,,,-209870000,200000000,1036640000,,,1700,37667947,2015-06-30,single,,,,
1633931,0001558370-15-002171,10-Q,2015-11-03,2015-11-04,2015,Q3,2015-09-30,quarterly,BLD,TOPBUILD CORP,1613310000,851980000,1046290000,1044040000,2250000,185000000,12500000,108340000,103400000,,,,,427890000,94000000,30190000,28630000,12000000,16630000,,,,,,,,3020000,52110000,-3470000,1480000,,,48640000,-194310000,197500000,1049480000,,33210000,1700,37681765,2015-09-30,single,,,,
1633931,0001558370-16-003817,10-K,2016-03-03,2016-03-04,2015,FY,2015-12-31,annual,BLD,TOPBUILD CORP,1642249000,915729000,1046028000,1044041000,1987000,178457000,15000000,112848000,118701000,,,,,1616580000,358029000,83531000,74115000,-5008000,78971000,,9465000,,,,,,12108000,56011000,-13644000,4651000,,,42367000,-130299000,193457000,1109186000,83580000,95639000,1700,37681765,2015-12-31,single,,,,
1633931,0001558370-16-003817,10-K,2016-03-03,2016-03-04,2015,FY,2015-12-31,quarterly,BLD,TOPBUILD CORP,1642249000,915729000,1046028000,1044041000,1987000,178457000,15000000,112848000,118701000,,,,,426471000,104521000,42997000,41455000,35500000,59751000,,,,,,,,2948000,12861000,-3054000,1501000,,,9807000,-130299000,193457000,1109186000,,45945000,1700,37681765,2015-12-31,single,,,,
1633931,0001558370-16-005873,10-Q,2016-05-11,2016-05-12,2016,Q1,2016-03-31,quarterly,BLD,TOPBUILD CORP,1625855000,925650000,1045819000,1044041000,1778000,173543000,17500000,108150000,108016000,,,,,414024000,89455000,19767000,18169000,7053000,11116000,,1673000,,,,,,2895000,3353000,-2900000,1600000,,-1539000,453000,-120169000,191043000,1116693000,19842000,22662000,1700,38480200,2016-03-31,single,,,,
1633931,0001558370-16-007382,10-Q,2016-08-04,2016-08-05,2016,Q2,2016-06-30,quarterly,BLD,TOPBUILD CORP,1635417000,939918000,1045625000,1044041000,1584000,168628000,20000000,102090000,102216000,,,,,431589000,97688000,26790000,25480000,9865000,15615000,,1371000,,,,,,3013000,2793000,-3123000,2105000,,-3423000,-330000,-105707000,188628000,1128546000,26851000,29803000,1700,38366521,2016-06-30,single,,,,
1633931,0001558370-16-009817,10-Q,2016-11-09,2016-11-10,2016,Q3,2016-09-30,quarterly,BLD,TOPBUILD CORP,1656463000,959573000,1047896000,1045058000,2838000,163714000,20000000,104497000,105829000,,,,,453102000,108139000,39101000,37895000,13329000,24566000,,1271000,,,,,,3015000,21788000,-4060000,2038000,,-6415000,17728000,-88323000,183714000,1143287000,39166000,42116000,1700,38174109,2016-09-30,single,,,,
1633931,0001558370-17-001142,10-K,2017-02-28,2017-03-01,2016,FY,2016-12-31,annual,BLD,TOPBUILD CORP,1690119000,972547000,1047714000,1045058000,2656000,158800000,20000000,134375000,116190000,,,,,1742850000,400344000,121604000,116273000,43667000,72606000,,5608000,,,,,,12011000,76785000,-14156000,7669000,,-22296000,62629000,-75167000,178800000,1151347000,121881000,133615000,1700,37815199,2016-12-31,single,,,,
1633931,0001558370-17-001142,10-K,2017-02-28,2017-03-01,2016,FY,2016-12-31,quarterly,BLD,TOPBUILD CORP,1690119000,972547000,1047714000,1045058000,2656000,158800000,20000000,134375000,116190000,,,,,444135000,105062000,35944000,34728000,-800000,21307000,,1293000,,,,,,3088000,48851000,-4073000,1926000,,-10919000,44778000,-75167000,178800000,1151347000,36021000,39032000,1700,37815199,2016-12-31,single,,,,
1633931,0001558370-17-003976,10-Q,2017-05-09,2017-05-10,2017,Q1,2017-03-31,quarterly,BLD,TOPBUILD CORP,1687939000,953959000,1079470000,1063518000,15952000,153885000,20000000,80370000,112633000,,,,,441363000,101628000,-3463000,-4726000,-3016000,-1710000,,1370000,,,,,,3231000,14834000,-3800000,2084000,,-17379000,11034000,-125511000,173885000,1127844000,-3356000,-232000,1700,37505038,2017-03-31,single,,,,
1633931,0001558370-17-006273,10-Q,2017-08-08,2017-08-09,2017,Q2,2017-06-30,quarterly,BLD,TOPBUILD CORP,1761059000,957964000,1113619000,1084833000,28786000,235422000,12500000,94233000,111640000,,,,,474458000,116609000,40796000,37897000,14437000,23460000,,1918000,,,,,,3604000,10837000,-4771000,3017000,,-21907000,6066000,-155655000,247922000,1205886000,39815000,44400000,1700,37046499,2017-06-30,single,,,,
1633931,0001558370-17-008380,10-Q,2017-11-07,2017-11-08,2017,Q3,2017-09-30,quarterly,BLD,TOPBUILD CORP,1697694000,889401000,1111382000,1077102000,34280000,232405000,12500000,18460000,116781000,,,,,489044000,120839000,49562000,47110000,15717000,31393000,,2479000,,,,,,4918000,28947000,-4517000,2372000,,-100000000,24430000,-221981000,244905000,1134306000,49589000,54480000,1700,35579540,2017-09-30,single,,,,
1633931,0001558370-18-001168,10-K,2018-02-27,2018-02-28,2017,FY,2017-12-31,annual,BLD,TOPBUILD CORP,1749549000,996519000,1110429000,1077186000,33243000,229387000,12500000,56521000,131342000,,,,,1906266000,461109000,136864000,128040000,-30093000,158133000,,8019000,,,,,,16453000,113192000,-25308000,9889000,,-139286000,87884000,-113910000,241887000,1238406000,136059000,153317000,1700,35586916,2017-12-31,single,,,,
1633931,0001558370-18-001168,10-K,2018-02-27,2018-02-28,2017,FY,2017-12-31,quarterly,BLD,TOPBUILD CORP,1749549000,996519000,1110429000,1077186000,33243000,229387000,12500000,56521000,131342000,,,,,501401000,122033000,49970000,47759000,-57232000,104991000,,2252000,,,,,,4700000,58574000,-12220000,2416000,,0,46354000,-113910000,241887000,1238406000,50011000,54670000,1700,35586916,2017-12-31,single,,,,
1633931,0001558370-18-004296,10-Q,2018-05-08,2018-05-09,2018,Q1,2018-03-31,quarterly,BLD,TOPBUILD CORP,1767938000,1020795000,1131252000,1082815000,48437000,,,37334000,138447000,,,,,491444000,111018000,33893000,31603000,5215000,26388000,,2324000,35819242,,,,,5442000,17565000,-11266000,2402000,,,6299000,-110457000,,,33927000,39335000,1700,35645843,2018-03-31,single,,,,
1633931,0001558370-18-006582,10-Q,2018-08-07,2018-08-08,2018,Q2,2018-06-30,quarterly,BLD,TOPBUILD CORP,2400616000,1050925000,1573206000,1362861000,210345000,,,65737000,158495000,,,,,605969000,145041000,43681000,36441000,9288000,27153000,,7322000,35837102,,,,,9743000,23828000,-16255000,2995000,,,7573000,-522281000,,,43763000,53424000,1700,35645992,2018-06-30,single,,,,
1633931,0001558370-18-008625,10-Q,2018-11-06,2018-11-07,2018,Q3,2018-09-30,quarterly,BLD,TOPBUILD CORP,2456826000,1086035000,1567850000,1362747000,205103000,,,93463000,161875000,,,,,647289000,161865000,66217000,57014000,14356000,42658000,,9381000,35789383,,,,,11948000,54640000,-14858000,2847000,,,39782000,-481815000,,,66395000,78165000,1700,35493406,2018-09-30,single,,,,
1633931,0001558370-19-001088,10-K,2019-02-26,2019-02-27,2018,FY,2018-12-31,annual,BLD,TOPBUILD CORP,2454531000,1072098000,1563403000,1364016000,199387000,716622000,26852000,100929000,168977000,,,,,2384249000,576152000,208953000,180824000,46072000,134752000,,28687000,35613319,,,,,39419000,167172000,-52504000,11317000,,-65025000,114668000,-491305000,743474000,1815572000,209511000,248372000,1700,34573596,2018-12-31,single,,,,
1633931,0001558370-19-001088,10-K,2019-02-26,2019-02-27,2018,FY,2018-12-31,quarterly,BLD,TOPBUILD CORP,2454531000,1072098000,1563403000,1364016000,199387000,716622000,26852000,100929000,168977000,,,,,639547000,158226000,65161000,55767000,17213000,38553000,,9661000,,,,,,12286000,71139000,-10125000,3073000,,-55532000,61014000,-491305000,743474000,1815572000,65428000,77447000,1700,34573596,2018-12-31,single,,,,
1633931,0001558370-19-004246,10-Q,2019-05-07,2019-05-08,2019,Q1,2019-03-31,quarterly,BLD,TOPBUILD CORP,2542827000,1102853000,1557506000,1363292000,194214000,709172000,29091000,98278000,160689000,97251000,,,,619330000,155695000,56618000,47349000,9366000,37983000,,9602000,34703289,,,,,12475000,23522000,-10213000,2972000,,-4622000,13309000,-454653000,738263000,1841116000,56951000,69093000,1700,34414049,2019-03-31,single,,,,
1633931,0001558370-19-006808,10-Q,2019-08-01,2019-08-02,2019,Q2,2019-06-30,quarterly,BLD,TOPBUILD CORP,2581123000,1141646000,1552779000,1363738000,189041000,705626000,32261000,141767000,150282000,93839000,,,,660112000,174922000,76039000,66934000,14883000,52051000,,9631000,34557664,,,,,13063000,72742000,-11769000,4513000,,-14877000,60973000,-411133000,737887000,1879533000,76565000,89102000,1700,34294285,2019-06-30,single,,,,
