cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1103837,0001104659-11-043489,10-Q,2011-08-04,2011-08-05,2011,Q2,2011-06-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,727885000,-89590000,314033000,314033000,,,,7074000,,,,,,76150000,,23499000,21964000,419000,21734000,,1535000,359676000,,,,,367000,,,,,,,-403623000,,,23499000,23866000,4841,359675936,2011-06-30,single,,,,,instance,2011-08-04
1103837,0001104659-11-060452,10-Q,2011-11-03,2011-11-04,2011,Q3,2011-09-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,935634000,217741000,314033000,314033000,,505329000,2100000,21002000,,,,,,74048000,,22152000,11596000,-191685000,203280000,,10556000,359676000,,,,,345000,11877000,-123000,-18000,,,11754000,-96292000,507429000,725170000,22152000,22497000,4841,359675936,2011-09-30,single,,,,,instance,2011-11-03
1103837,0001047469-12-001970,10-K,2012-03-01,2012-03-02,2011,FY,2011-12-31,annual,CRWN,CROWN MEDIA HOLDINGS INC,958469000,243496000,314033000,314033000,,487368000,19600000,35181000,,,,,,323361000,,110064000,84207000,-234589000,318985000,,25857000,359676000,,,,,1455000,41482000,-957000,67000,,,40525000,-70537000,506968000,750464000,110064000,111519000,4841,359675936,2011-12-31,single,,,,,instance,2012-03-01
1103837,0001047469-12-001970,10-K,2012-03-01,2012-03-02,2011,FY,2011-12-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,958469000,243496000,314033000,314033000,,487368000,19600000,35181000,,,,,,99568000,,42348000,30377000,504000,29874000,,11971000,,,,,,358000,15475000,-227000,39000,,,15248000,-70537000,506968000,750464000,42348000,42706000,4841,359675936,2011-12-31,single,,,,,instance,2012-03-01
1103837,0001104659-12-032524,10-Q,2012-05-03,2012-05-04,2012,Q1,2012-03-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,939055000,250766000,314033000,314033000,,486917000,2100000,11959000,,,,,,83774000,,31367000,19594000,7324000,12270000,,11773000,359676000,,,,,348000,-4820000,-92000,71000,,,-4912000,-63267000,489017000,739783000,31367000,31715000,4841,359675936,2012-03-31,single,,,,,instance,2012-05-03
1103837,0001104659-12-051701,10-Q,2012-07-27,2012-07-28,2012,Q2,2012-06-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,938618000,258415000,314033000,314033000,,486456000,2100000,23678000,,,,,,86740000,,33178000,21747000,8274000,13473000,,11431000,359676000,,,,,348000,12771000,-236000,84000,,,12535000,-55618000,488556000,746971000,33178000,33526000,4841,359675936,2012-06-30,single,,,,,instance,2012-07-27
1103837,0001104659-12-073017,10-Q,2012-11-01,2012-11-02,2012,Q3,2012-09-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,930571000,262741000,314033000,314033000,,480798000,7300000,34436000,,,,,,77055000,,29515000,18064000,6566000,11498000,,11451000,359676000,,,,,373000,12234000,-653000,43000,,,11581000,-51292000,488098000,750839000,29515000,29888000,4841,359675936,2012-09-30,single,,,,,instance,2012-11-01
1103837,0001047469-13-001454,10-K,2013-02-22,2013-02-23,2012,FY,2012-12-31,annual,CRWN,CROWN MEDIA HOLDINGS INC,1024662000,331359000,314033000,314033000,,468040000,19600000,43705000,,,,,,349870000,,130805000,84749000,-22604000,107353000,,46056000,359676000,,,,,1477000,30680000,-1376000,237000,,,29304000,17326000,487640000,818999000,130805000,132282000,4841,359675936,2012-12-31,single,,,,,instance,2013-02-22
1103837,0001047469-13-001454,10-K,2013-02-22,2013-02-23,2012,FY,2012-12-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1024662000,331359000,314033000,314033000,,468040000,19600000,43705000,,,,,,102301000,,36745000,25344000,-44768000,70112000,,11401000,,,,,,408000,10495000,-395000,39000,,,10100000,17326000,487640000,818999000,36745000,37153000,4841,359675936,2012-12-31,single,,,,,instance,2013-02-22
1103837,0001104659-13-036341,10-Q,2013-05-02,2013-05-03,2013,Q1,2013-03-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,995281000,345892000,314033000,314033000,,468205000,1720000,18269000,,,,,,85560000,,34487000,23139000,8606000,14533000,,11348000,359676000,,,,,413000,-5976000,-251000,46000,,,-6227000,31859000,469925000,815817000,34487000,34900000,4841,359675936,2013-03-31,single,,,,,instance,2013-05-02
1103837,0001104659-13-058209,10-Q,2013-07-31,2013-08-01,2013,Q2,2013-06-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1004946000,362408000,314033000,314033000,,467858000,1720000,44432000,,,,,,89475000,,36680000,26230000,9714000,16516000,,10450000,359676000,,,,,431000,27518000,-605000,78000,,,26913000,48375000,469578000,831986000,36680000,37111000,4841,359675936,2013-06-30,single,,,,,instance,2013-07-31
1103837,0001104659-13-079919,10-Q,2013-11-01,2013-11-02,2013,Q3,2013-09-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1010597000,372479000,314033000,314033000,,454243000,,40965000,,,,,,84377000,,26601000,16115000,6111000,10004000,,10486000,359676000,,,,,525000,12830000,-549000,86000,,,12281000,58446000,454243000,826722000,26601000,27126000,4841,359675936,2013-09-30,single,,,,,instance,2013-11-01
1103837,0001047469-14-001136,10-K,2014-02-21,2014-02-22,2013,FY,2013-12-31,annual,CRWN,CROWN MEDIA HOLDINGS INC,1038230000,399141000,314033000,314033000,,429330000,25000000,63750000,,,,,,377801000,,151941000,109364000,41649000,67715000,,42577000,359676000,,,,,1850000,57578000,-1530000,242000,,,56048000,85108000,454330000,853471000,151941000,153791000,4841,359675936,2013-12-31,single,,,,,instance,2014-02-21
1103837,0001047469-14-001136,10-K,2014-02-21,2014-02-22,2013,FY,2013-12-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1038230000,399141000,314033000,314033000,,429330000,25000000,63750000,,,,,,118389000,,54173000,43880000,17218000,26662000,,10293000,,,,,,481000,23206000,-125000,32000,,,23081000,85108000,454330000,853471000,54173000,54654000,4841,359675936,2013-12-31,single,,,,,instance,2014-02-21
1103837,0001104659-14-033903,10-Q,2014-05-02,2014-05-03,2014,Q1,2014-03-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1036171000,411179000,314033000,314033000,,429427000,,42834000,,,,,,90675000,,29288000,18977000,6939000,12038000,,10311000,359676000,,,,,508000,4569000,-165000,30000,,,4404000,97146000,429427000,840606000,29288000,29796000,4841,359675936,2014-03-31,single,,,,,instance,2014-05-02
1103837,0001104659-14-055730,10-Q,2014-08-01,2014-08-02,2014,Q2,2014-06-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1052386000,427141000,314033000,314033000,,429514000,,73778000,,,,,,97353000,,35268000,25477000,9515000,15562000,,9995000,359676000,,,,,595000,32381000,-1115000,7000,,,31266000,113108000,429514000,856655000,35472000,35863000,4841,359675936,2014-06-30,single,,,,,instance,2014-08-01
1103837,0001104659-14-078088,10-Q,2014-11-07,2014-11-08,2014,Q3,2014-09-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1030450000,442038000,314033000,314033000,,409610000,,65704000,,,,,,93327000,,34782000,23663000,8766000,14897000,,10030000,359676000,,,,,650000,14409000,-1132000,-1000,,,13277000,128005000,409610000,851648000,33693000,35432000,4841,359675936,2014-09-30,single,,,,,instance,2014-11-07
1103837,0001047469-15-000983,10-K,2015-02-20,2015-02-21,2014,FY,2014-12-31,annual,CRWN,CROWN MEDIA HOLDINGS INC,1062113000,493638000,314033000,314033000,,369701000,20000000,60888000,,,,,,415596000,,166993000,124062000,28936000,94497000,,39566000,359676000,,,,,2468000,69310000,-2729000,36000,,,66581000,179605000,389701000,883339000,163628000,169461000,4841,359675936,2014-12-31,single,,,,,instance,2015-02-20
1103837,0001047469-15-000983,10-K,2015-02-20,2015-02-21,2014,FY,2014-12-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1062113000,493638000,314033000,314033000,,369701000,20000000,60888000,,,,,,134241000,,67655000,55945000,3716000,51600000,,9230000,,,,,,715000,17951000,-317000,0,,,17634000,179605000,389701000,883339000,65175000,68370000,4841,359675936,2014-12-31,single,,,,,instance,2015-02-20
1103837,0001104659-15-032934,10-Q,2015-05-01,2015-05-02,2015,Q1,2015-03-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1053579000,512144000,314033000,314033000,,369802000,,64254000,,,,,,100512000,,38440000,29351000,10845000,18506000,,9137000,359676000,,,,,679000,23909000,-201000,,,,23708000,198111000,369802000,881946000,38488000,39119000,4841,359675936,2015-03-31,single,,,,,instance,2015-05-01
1103837,0001104659-15-055335,10-Q,2015-08-03,2015-08-04,2015,Q2,2015-06-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1046457000,532206000,314033000,314033000,,342336000,4063000,72710000,,,,,,113248000,,44485000,31839000,11777000,20062000,,8947000,359676000,,,,,641000,33653000,-1391000,,,,32262000,218173000,346399000,878605000,40786000,45126000,4841,359675936,2015-06-30,single,,,,,instance,2015-08-03
1103837,0001104659-15-074725,10-Q,2015-11-02,2015-11-03,2015,Q3,2015-09-30,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1039013000,538988000,314033000,314033000,,314108000,33125000,70542000,,,,,,106214000,,36949000,14172000,5471000,8657000,,4276000,359676000,,,,,702000,14059000,-124000,,,,13935000,224955000,347233000,886221000,18448000,37651000,4841,359675936,2015-09-30,single,,,,,instance,2015-11-02
1103837,0001558370-16-003295,10-K,2016-02-19,2016-02-20,2015,FY,2015-12-31,annual,CRWN,CROWN MEDIA HOLDINGS INC,1088137000,579563000,314033000,314033000,,310222000,12188000,50604000,,,,,,478734000,,185251000,137745000,51662000,86083000,,25391000,359676000,,,,,183030000,77470000,-2133000,,,,75337000,265530000,322410000,901973000,163136000,368281000,4841,359675936,2015-12-31,single,,,,,instance,2016-02-19
1103837,0001558370-16-003295,10-K,2016-02-19,2016-02-20,2015,FY,2015-12-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1088137000,579563000,314033000,314033000,,310222000,12188000,50604000,,,,,,158760000,,65377000,62383000,23569000,38858000,,3031000,,,,,,181008000,5849000,-417000,,,,5432000,265530000,322410000,901973000,65414000,246385000,4841,359675936,2015-12-31,single,,,,,instance,2016-02-19
1103837,0001558370-16-005146,10-Q,2016-05-03,2016-05-04,2016,Q1,2016-03-31,quarterly,CRWN,CROWN MEDIA HOLDINGS INC,1124158000,607875000,314033000,314033000,,306372000,16250000,117345000,,,,,,124223000,,52291000,49285000,18119000,31166000,,3024000,359676,,,,,43362000,67536000,-416000,,,,67120000,293842000,322622000,930497000,52309000,95653000,4841,359675936,2016-03-31,single,,,,,instance,2016-05-03
