cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1042783,0001193125-11-214162,10-Q,2011-08-08,2011-08-09,2011,Q2,2011-06-30,quarterly,HILL,DOT HILL SYSTEMS CORP,102361000,63530000,10681000,4140000,6541000,,,46508000,5290000,,,,,53179000,13195000,-1874000,-1880000,65000,-1945000,8946000,,,,-5000,,15069000,,,,,,,,52849000,,,,,3572,57192000,2011-06-30,single,,210000,,
1042783,0001193125-11-310883,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,HILL,DOT HILL SYSTEMS CORP,88707000,53158000,3093000,,3093000,,,45672000,5192000,,,,,48071000,8042000,-12091000,-12107000,75000,-12182000,9506000,,,,-18000,,20133000,1746000,-1030000,-501000,1458000,,,-1531000,50065000,,,,-10345000,3572,57827000,2011-09-30,single,,,,
1042783,0001193125-12-117255,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,annual,HILL,DOT HILL SYSTEMS CORP,98879000,48702000,2601000,,2601000,,,46168000,5251000,,,,,197461000,41633000,-21870000,-21895000,129000,-22024000,35551000,,,,16000,,63503000,4755000,2200000,-2548000,5385000,,,-348000,46101000,,,,-17115000,3572,57699000,2011-12-31,single,,,,
1042783,0001193125-12-117255,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,quarterly,HILL,DOT HILL SYSTEMS CORP,98879000,48702000,2601000,,2601000,,,46168000,5251000,,,,,47037000,8294000,-6688000,-6687000,-61000,-6626000,9113000,,,,45000,,14982000,845000,1111000,-469000,1390000,,,642000,46101000,,,,-5843000,3572,57699000,2011-12-31,single,,,,
1042783,0001193125-12-225544,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,HILL,DOT HILL SYSTEMS CORP,102304000,48098000,2160000,,2160000,,,41447000,4753000,,,,,54744000,15174000,-1970000,-1959000,-91000,-1868000,9942000,,,,8000,,17144000,1085000,-4287000,-327000,1142000,,,-4614000,45938000,,,,-885000,3572,58368000,2012-03-31,single,,,,
1042783,0001042783-12-000012,10-Q/A,2012-09-06,2012-09-07,2012,Q2,2012-06-30,quarterly,HILL,DOT HILL SYSTEMS CORP,83170000,43816000,245000,,245000,,,40499000,4656000,,0,,,47768000,10955000,-4648000,-4648000,400000,-5048000,9677000,,56934000,,-7000,,15603000,874000,204000,-1098000,934000,,,-894000,43571000,,,,-3774000,3572,58245000,2012-06-30,single,,,,
1042783,0001042783-12-000021,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,HILL,DOT HILL SYSTEMS CORP,87588000,42952000,0,,0,,,40542000,5407000,,0,,,48223000,12268000,-2576000,-2581000,153000,-3014000,9368000,,57327000,,-4000,,14844000,869000,-589000,-1489000,897000,,,-2078000,42952000,,,,-1707000,3572,58366166,2012-09-30,single,,,,
1042783,0001042783-13-000013,10-K,2013-03-18,2013-03-19,2012,FY,2012-12-31,annual,HILL,DOT HILL SYSTEMS CORP,83937000,38775000,0,,0,,,40315000,5037000,,0,,,194548000,48371000,-9656000,-9653000,749000,-14950000,34199000,,56954000,,-8000,,58027000,3527000,-2446000,-6152000,3723000,,,-8598000,38775000,,,,-6129000,3572,58265000,2012-12-31,single,,,,
1042783,0001042783-13-000013,10-K,2013-03-18,2013-03-19,2012,FY,2012-12-31,quarterly,HILL,DOT HILL SYSTEMS CORP,83937000,38775000,0,,0,,,40315000,5037000,,0,,,44019000,7877000,-4591000,-4596000,287000,-4883000,5973000,,,,-4000,,12468000,699000,2226000,-3238000,750000,,,-1012000,38775000,,,,-3892000,3572,58265000,2012-12-31,single,,,,
1042783,0001042783-13-000025,10-Q,2013-05-09,2013-05-10,2013,Q1,2013-03-31,quarterly,HILL,DOT HILL SYSTEMS CORP,82009000,38879000,,,,,,40297000,4944000,,0,,,44480000,14440000,-518000,-526000,34000,-981000,8713000,,58001000,,-7000,,14958000,709000,948000,-1195000,668000,,,-247000,38879000,,,,191000,3572,58616668,2013-03-31,single,,,,
1042783,0001042783-13-000039,10-Q,2013-08-08,2013-08-09,2013,Q2,2013-06-30,quarterly,HILL,DOT HILL SYSTEMS CORP,88115000,41645000,,,,,,40402000,4193000,,0,,,50683000,17007000,2145000,2138000,49000,2077000,8908000,,58797000,,-8000,,14862000,754000,2054000,-1132000,689000,,,922000,41645000,,,,2899000,3572,58613000,2013-06-30,single,,,,
