cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1530950,0001530950-12-000071,10-Q,2012-03-08,2012-03-09,2012,Q1,2011-12-31,quarterly,POST,"POST HOLDINGS, INC.",2798700000,1497400000,1429400000,1429400000,,,,12900000,79300000,,,,,,98000000,31300000,18900000,6100000,12800000,,,,,,,,14900000,26200000,-9100000,800000,,,17100000,68000000,,,,46200000,2040,,,,,,,3200000,instance,2012-03-08
1530950,0001530950-12-000181,10-Q/A,2012-09-14,2012-09-15,2012,Q1,2011-12-31,quarterly,POST,"POST HOLDINGS, INC.",2735700000,1434400000,1366400000,1366400000,,,,12900000,79300000,,,,,,98000000,31300000,18900000,6100000,12800000,,,,,,,,14900000,26200000,-9100000,800000,,,17100000,68000000,,,,46200000,2040,,,,,,,3200000,instance,2012-09-14
1530950,0001530950-12-000183,10-Q,2012-09-14,2012-09-15,2012,Q2,2012-03-31,quarterly,POST,"POST HOLDINGS, INC.",2752700000,1268600000,1366500000,1366500000,,939100000,10900000,64100000,71100000,,,,,,111000000,33200000,19100000,8600000,10500000,,15100000,34500000,,,,,16000000,40900000,-6700000,400000,,,34200000,-97900000,950000000,2218600000,34200000,49200000,2040,34500000,2012-03-31,single,,,,3100000,instance,2012-09-14
1530950,0001530950-12-000185,10-Q,2012-09-14,2012-09-15,2012,Q3,2012-06-30,quarterly,POST,"POST HOLDINGS, INC.",2763500000,1284000000,1366400000,1366400000,,934700000,13100000,83500000,77700000,,,,,,109800000,41500000,25400000,9600000,15800000,,16100000,34500000,,,,,16000000,28200000,-6500000,1000000,,,21700000,-82400000,947800000,2231800000,41500000,57500000,2040,34400000,2012-06-30,single,,,,3100000,instance,2012-09-14
1530950,0001530950-12-000254,10-K,2012-12-13,2012-12-14,2012,FY,2012-09-30,annual,POST,"POST HOLDINGS, INC.",2732300000,1231500000,1366600000,1366600000,,930300000,15300000,58200000,78600000,,,,,,428900000,139100000,80400000,30500000,49900000,,60300000,34500000,,,,,63200000,144000000,-30900000,4500000,,-53400000,113100000,-135100000,945600000,2177100000,140700000,202300000,2040,32650000,2012-09-30,single,,,,12600000,instance,2012-12-13
1530950,0001530950-12-000254,10-K,2012-12-13,2012-12-14,2012,FY,2012-09-30,quarterly,POST,"POST HOLDINGS, INC.",2732300000,1231500000,1366600000,1366600000,,930300000,15300000,58200000,78600000,,,,,,110100000,33100000,17000000,6200000,10800000,,16100000,,,,,,16300000,48700000,-8600000,2300000,,,40100000,-135100000,945600000,2177100000,33100000,49400000,2040,32650000,2012-09-30,single,,,,3200000,instance,2012-12-13
1530950,0001530950-13-000039,10-Q,2013-02-07,2013-02-08,2013,Q1,2012-12-31,quarterly,POST,"POST HOLDINGS, INC.",3014800000,1241200000,1370100000,1370100000,,1190700000,17500000,310900000,100100000,,,,,,105700000,30300000,11100000,3500000,7600000,,19200000,32700000,,,,,16200000,23600000,-5000000,2500000,,,18600000,-128900000,1208200000,2449400000,30300000,46500000,2040,,,,,,,3200000,instance,2013-02-07
1530950,0001530950-13-000082,10-Q,2013-05-13,2013-05-14,2013,Q2,2013-03-31,quarterly,POST,"POST HOLDINGS, INC.",3074600000,1482300000,1370000000,1370000000,,1039500000,0,365400000,97300000,,0,,,,102500000,28900000,7300000,2200000,5100000,,21600000,32900000,,,,,16200000,-5000000,-6000000,2900000,,,-11000000,112300000,1039500000,2521800000,28900000,45100000,2040,,,,,,,3200000,instance,2013-05-13
1530950,0001530950-13-000130,10-Q,2013-08-08,2013-08-09,2013,Q3,2013-06-30,quarterly,POST,"POST HOLDINGS, INC.",3081200000,1484500000,1441300000,1441300000,,1039200000,0,243600000,99800000,,0,,,,104200000,24200000,5000000,1600000,3400000,,19200000,33200000,,,,,21800000,47600000,-6800000,2500000,,,40800000,43200000,1039200000,2523700000,24200000,46000000,2040,,,,,,,3500000,instance,2013-08-08
1530950,0001530950-13-000190,10-K,2013-11-27,2013-11-28,2013,FY,2013-09-30,annual,POST,"POST HOLDINGS, INC.",3473800000,1498600000,1489700000,1489700000,,1408600000,0,402000000,121900000,,0,,,,424900000,107800000,22300000,7100000,15200000,,85500000,33000000,,,,,76800000,119200000,-32800000,10500000,,0,86400000,8900000,1408600000,2907200000,107800000,184600000,2040,,,,,,,14600000,instance,2013-11-27
1530950,0001530950-13-000190,10-K,2013-11-27,2013-11-28,2013,FY,2013-09-30,quarterly,POST,"POST HOLDINGS, INC.",3473800000,1498600000,1489700000,1489700000,,1408600000,0,402000000,121900000,,0,,,,112500000,24400000,-1100000,-200000,-900000,,25500000,,,,,,22600000,53000000,-15000000,2600000,,,38000000,8900000,1408600000,2907200000,24400000,47000000,2040,,,,,,,4700000,instance,2013-11-27
1530950,0001530950-14-000059,10-Q,2014-02-07,2014-02-08,2014,Q1,2013-12-31,quarterly,POST,"POST HOLDINGS, INC.",4289100000,1785700000,1489600000,1489600000,,1932900000,,884900000,120800000,,100000,,,,114500000,25200000,-3800000,-1400000,-2400000,,29000000,32700000,,,,,21100000,24900000,-16500000,3400000,,,8400000,296100000,1932900000,3718600000,25200000,46300000,2040,,,,,,,5700000,instance,2014-02-07
1530950,0001530950-14-000140,10-Q,2014-05-09,2014-05-10,2014,Q2,2014-03-31,quarterly,POST,"POST HOLDINGS, INC.",5184100000,2091400000,1910800000,1910800000,,2302100000,,825900000,,,100000,,,,129400000,-300000,-37600000,-19300000,-18300000,,37300000,33600000,,,,,30100000,-6400000,-10200000,4000000,,,-16600000,180600000,2302100000,4393500000,-300000,29800000,2040,,,,,,,12700000,instance,2014-05-09
1530950,0001530950-14-000241,10-Q,2014-08-08,2014-08-09,2014,Q3,2014-06-30,quarterly,POST,"POST HOLDINGS, INC.",8018200000,2596200000,3097300000,3097300000,,3838600000,25700000,377300000,391200000,,100000,,,,148600000,8000000,-55800000,-20700000,-35100000,,57000000,42600000,,,,,42700000,56000000,-52000000,3600000,,,4000000,-501100000,3864300000,6460500000,1200000,50700000,2040,,,,,,,20400000,instance,2014-08-08
1530950,0001530950-14-000330,10-K,2014-11-28,2014-11-29,2014,FY,2014-09-30,annual,POST,"POST HOLDINGS, INC.",7731100000,2283200000,2886700000,2886700000,,3830500000,25600000,268400000,380700000,,100000,,,,621200000,-207700000,-426900000,-83700000,-343200000,,183700000,39700000,,,,,155800000,183100000,-115500000,14500000,,0,67600000,-603500000,3856100000,6139300000,-243200000,-51900000,2040,,,,,,,70800000,instance,2014-11-28
1530950,0001530950-14-000330,10-K,2014-11-28,2014-11-29,2014,FY,2014-09-30,quarterly,POST,"POST HOLDINGS, INC.",7731100000,2283200000,2886700000,2886700000,,3830500000,25600000,268400000,380700000,,100000,,,,228700000,-240600000,-329700000,-42300000,-287400000,,60400000,,,,,,61900000,108600000,-36800000,3500000,,,71800000,-603500000,3856100000,6139300000,-269300000,-178700000,2040,,,,,,,32000000,instance,2014-11-28
1530950,0001530950-15-000035,10-Q,2015-02-06,2015-02-07,2015,Q1,2014-12-31,quarterly,POST,"POST HOLDINGS, INC.",7716700000,2173300000,2948400000,2948400000,,3823400000,24700000,176700000,436500000,,100000,,,,249100000,40900000,-73800000,23500000,-97300000,,60100000,49800000,,,,,63100000,57200000,-23700000,6300000,,,33500000,-775100000,3848100000,6021400000,-13700000,104000000,2040,,,,,,,33500000,instance,2015-02-06
1530950,0001530950-15-000110,10-Q,2015-05-08,2015-05-09,2015,Q2,2015-03-31,quarterly,POST,"POST HOLDINGS, INC.",8015200000,2523900000,2943100000,2943100000,,3815100000,24900000,579000000,461900000,,100000,,,,275500000,49700000,-38900000,-69400000,30500000,,59800000,67600000,,,,,63200000,101200000,-21900000,10400000,,,79300000,-419200000,3840000000,6363900000,20900000,112900000,2040,,,,,,,33700000,instance,2015-05-08
1530950,0001530950-15-000177,10-Q,2015-08-07,2015-08-08,2015,Q3,2015-06-30,quarterly,POST,"POST HOLDINGS, INC.",8859700000,2669000000,3142100000,3142100000,,4495900000,32100000,274300000,491300000,,100000,,,,316500000,81300000,58200000,34200000,24000000,,65000000,60800000,,,,,70400000,103300000,-28700000,3500000,,,74600000,-473100000,4528000000,7197000000,123200000,151700000,2040,,,,,,,36700000,instance,2015-08-07
1530950,0001530950-15-000278,10-K,2015-11-25,2015-11-26,2015,FY,2015-09-30,annual,POST,"POST HOLDINGS, INC.",9220400000,2976000000,3072800000,3072800000,,4511400000,16000000,841400000,465300000,,100000,,,,1174400000,212700000,-167300000,-52000000,-115300000,,287500000,56700000,,,,,272800000,451600000,-107900000,22700000,,,343700000,-96800000,4527400000,7503400000,120200000,485500000,2040,62100000,2015-09-30,class_sum,,,,141700000,instance,2015-11-25
1530950,0001530950-15-000278,10-K,2015-11-25,2015-11-26,2015,FY,2015-09-30,quarterly,POST,"POST HOLDINGS, INC.",9220400000,2976000000,3072800000,3072800000,,4511400000,16000000,841400000,465300000,,100000,,,,333300000,40800000,-112800000,-40300000,-72500000,,102600000,,,,,,76100000,189900000,-33600000,2500000,,,156300000,-96800000,4527400000,7503400000,-10200000,116900000,2040,62100000,2015-09-30,class_sum,,,,37800000,instance,2015-11-25
1530950,0001530950-16-000341,10-Q,2016-02-05,2016-02-06,2016,Q1,2015-12-31,quarterly,POST,"POST HOLDINGS, INC.",9163400000,2979600000,3072800000,3072800000,,4506200000,16200000,802400000,487200000,,0,,,,362500000,132900000,39200000,13700000,25500000,,77800000,68800000,,,,,74800000,88700000,-18500000,3500000,-4300000,,70200000,-93200000,4522400000,7502000000,117000000,207700000,2040,,,,,,,38100000,instance,2016-02-05
