cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
867840,0001019687-11-003524,10-Q,2011-11-14,2011-11-15,2012,Q1,2011-09-30,quarterly,PEYE,PRECISION OPTICS CORP INC,2822876,815809,,,,,,1788473,661701,,,,,504749,139294,-263202,,,1998441,151190,15000,1749339,357,,,402496,7937,-694580,,12000,,,,815809,,,,-255265,3845,971013,2011-09-30,single,,,,
867840,0001019687-12-000533,10-Q,2012-02-14,2012-02-15,2012,Q2,2011-12-31,quarterly,PEYE,PRECISION OPTICS CORP INC,1672502,1171479,,,,,,786726,622397,,,,,493774,111320,-312343,,,-324875,149044,12708,1191138,176,,,423663,5144,-260874,,5900,,,,1171479,,,,-307199,3845,1245339,2011-12-31,single,,,,
867840,0001019687-12-001822,10-Q,2012-05-15,2012-05-16,2012,Q3,2012-03-31,quarterly,PEYE,PRECISION OPTICS CORP INC,1339568,713601,,,,,,436219,698350,,,,,382264,10323,-490890,,,-492139,198608,1250,1245339,1,,,501213,5144,-357815,,34260,,,,713601,,,,-485746,3845,1245339,2012-03-31,single,,,,
867840,0001019687-12-003778,10-K/A,2012-10-26,2012-10-27,2012,FY,2012-06-30,annual,PEYE,PRECISION OPTICS CORP INC,1246399,519329,,,,,,145923,682900,,,,,2152396,557406,-1284729,,912,960972,664696,30208,1275938,535,,,1842135,23368,-1585515,,78344,,,,519329,,,,-1261361,3845,1251339,2012-06-30,single,,,,
867840,0001019687-12-003778,10-K/A,2012-10-26,2012-10-27,2012,FY,2012-06-30,quarterly,PEYE,PRECISION OPTICS CORP INC,1246399,519329,,,,,,145923,682900,,,,,771609,296469,-218294,,,-220455,165854,1250,,1,,,514763,5143,-272246,,26184,,,,519329,,,,-213151,3845,1251339,2012-06-30,single,,,,
867840,0001019687-12-004072,10-Q,2012-11-14,2012-11-15,2013,Q1,2012-09-30,quarterly,PEYE,PRECISION OPTICS CORP INC,3384292,2400065,,,,,,2337694,659603,,,,,563398,129473,-356844,,,-358094,207291,1250,1341919,0,,,486317,5084,-228126,,10508,,,,2400065,,,,-351760,3845,4029134,2012-09-30,single,,,,
867840,0001019687-13-000517,10-Q/A,2013-02-15,2013-02-16,2013,Q2,2012-12-31,quarterly,PEYE,PRECISION OPTICS CORP INC,2677167,1516886,,,,,,1635422,692139,,,,,498667,80338,-353475,,,-906484,166661,158,4035656,76149,,,433813,5351,-485542,,10508,,,,1516886,,,,-348124,3845,4079134,2012-12-31,single,,,,
867840,0001019687-13-001918,10-Q,2013-05-15,2013-05-16,2013,Q3,2013-03-31,quarterly,PEYE,PRECISION OPTICS CORP INC,2506710,1848789,,,,,,1278384,843275,,,,,655341,158761,-349994,,,-349994,159472,0,4279467,0,,,508755,5350,-343539,0,52898,,,-343539,1848789,,,,-344644,3845,4455134,2013-03-31,single,,,,
867840,0001019687-13-003747,10-K,2013-09-30,2013-10-01,2013,FY,2013-06-30,annual,PEYE,PRECISION OPTICS CORP INC,2303075,1710189,,,,,,1034587,896173,,,,,2519743,654428,-1232509,-1786768,912,-1787680,630294,1408,3521387,76149,,,1886937,20970,-1293392,-11061,108422,,,-1304453,1710189,,,-1785360,-1211539,3845,4455134,2013-06-30,single,,,,
867840,0001019687-13-003747,10-K,2013-09-30,2013-10-01,2013,FY,2013-06-30,quarterly,PEYE,PRECISION OPTICS CORP INC,2303075,1710189,,,,,,1034587,896173,,,,,802337,285856,-172196,,,-173108,96870,0,,0,,,458052,5185,-236185,-7511,34509,,,-243696,1710189,,,,-167011,3845,4455134,2013-06-30,single,,,,
867840,0001019687-13-004355,10-Q,2013-11-14,2013-11-15,2014,Q1,2013-09-30,quarterly,PEYE,PRECISION OPTICS CORP INC,2175734,1533077,,,,,,879030,805382,,,,,907426,260234,-210721,,,-210721,134913,0,4455134,,,,470955,8865,-147033,,33609,,,,1533077,,,,-201856,3845,4455134,2013-09-30,single,,,,
