cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1493174,0001144204-11-050312,10-K,2011-08-29,2011-08-30,2011,FY,2011-05-31,annual,ONAIR,"ON-AIR IMPACT, INC.",2882,-5054,,,,,,2882,,,0,,,,,,,,-15034,,,,,,,,,-11314,,,,,,-5054,,,,
1493174,0001144204-11-050312,10-K,2011-08-29,2011-08-30,2011,FY,2011-05-31,quarterly,ONAIR,"ON-AIR IMPACT, INC.",2882,-5054,,,,,,2882,,,0,,,,,,,,,,,,,,,,,,,,,,,-5054,,,,
1493174,0001144204-11-058827,10-Q,2011-10-21,2011-10-22,2012,Q1,2011-08-31,quarterly,ONAIR,"ON-AIR IMPACT, INC.",16117,122,,,,,,16117,,,,,,,,,,,-8574,,,,,,,,,-2545,,,,,,122,,,,
1493174,0001144204-12-002564,10-Q,2012-01-17,2012-01-18,2012,Q2,2011-11-30,quarterly,ONAIR,"ON-AIR IMPACT, INC.",6317,-4584,,,,,,6057,,,0,,,0,0,,,,-4705,,,,,,,,,-10060,,,,,,-4584,,,,
1493174,0001493152-12-000286,10-Q,2012-04-12,2012-04-13,2012,Q3,2012-02-29,quarterly,OAIR,"ON-AIR IMPACT, INC.",3891,-8085,,,,,,3631,,,,,,,,,,,-3487,,,,,,,,,-2426,,,,,,-8085,,,,
1493174,0001493152-12-001207,10-K,2012-09-04,2012-09-05,2012,FY,2012-05-31,annual,OAIR,"ON-AIR IMPACT, INC.",1589,-13137,,,,,,1589,,,,,,,,,,,-21833,,,,,,,,,-17073,,,,,,-13137,,,,
1493174,0001493152-12-001207,10-K,2012-09-04,2012-09-05,2012,FY,2012-05-31,quarterly,OAIR,"ON-AIR IMPACT, INC.",1589,-13137,,,,,,1589,,,,,,,,,,,-5052,,,,,,,,,-2042,,,,,,-13137,,,,
1493174,0001493152-12-001388,10-Q/A,2012-10-10,2012-10-11,2013,Q1,2012-08-31,quarterly,OAIR,"ON-AIR IMPACT, INC.",1827,-16354,,,,,,1827,,,,,,,,,,,-3217,,,,,,,,,2762,,,,,,-16354,,,,
1493174,0001493152-13-000044,10-Q,2013-01-11,2013-01-12,2013,Q2,2012-11-30,quarterly,OAIR,"ON-AIR IMPACT, INC.",185,-19091,,,,,,185,,,,,,,,,,,-2737,,,,,,,,,2142,,,,,,-19091,,,,
1493174,0001493152-13-000645,10-Q,2013-04-15,2013-04-16,2013,Q3,2013-02-28,quarterly,OAIR,"ON-AIR IMPACT, INC.",261,-26160,,,,,,261,,,,,,,,,,,-3269,,,,,,,,,3624,,,,,,-26160,,,,
1493174,0001493152-13-001698,10-K,2013-08-23,2013-08-24,2013,FY,2013-05-31,annual,OAIR,"ON-AIR IMPACT, INC.",892,-28209,,,,,,892,,,,,,,,,,,-11272,,,,,,,,,10397,,,,3800,,-28209,,,,
1493174,0001493152-13-001698,10-K,2013-08-23,2013-08-24,2013,FY,2013-05-31,quarterly,OAIR,"ON-AIR IMPACT, INC.",892,-28209,,,,,,892,,,,,,,,,,,-2049,,,,,,,,,1869,,,,,,-28209,,,,
1493174,0001493152-13-001978,10-Q,2013-10-10,2013-10-11,2014,Q1,2013-08-31,quarterly,OAIR,"ON-AIR IMPACT, INC.",892,-31459,,,,,,892,,,,,,,,,,,-3250,,,,,,,,,5000,,,,,,-31459,,,,
1493174,0001493152-14-000064,10-Q,2014-01-09,2014-01-10,2014,Q2,2013-11-30,quarterly,OAIR,"ON-AIR IMPACT, INC.",677,-33799,,,,,,677,,,,,,,,,,,-2340,,,,,,,,,4215,,,,,,-33799,,,,
1493174,0001493152-14-000777,10-Q,2014-03-18,2014-03-19,2014,Q3,2014-02-28,quarterly,OAIR,"ON-AIR IMPACT, INC.",657,-36319,,,,,,657,,,,,,,,,,,-2520,,,,,,,,,3020,,,,,,-36319,,,,
1493174,0001493152-14-002953,10-KT,2014-09-15,2014-09-16,2014,FY,2014-05-31,annual,ECEZ,"ECOSCIENCES, INC.",22571,-160687,,,,,,19238,2035,,,,,,,,,,,,,,,,,,,,,,,,,-160687,,,,
1493174,0001493152-14-002953,10-KT,2014-09-15,2014-09-16,2014,FY,2014-05-31,quarterly,ECEZ,"ECOSCIENCES, INC.",22571,-160687,,,,,,19238,2035,,,,,,,,,,,,,,,,,,,,,,,,,-160687,,,,
1493174,0001493152-14-003388,10-Q,2014-10-20,2014-10-21,2015,Q1,2014-08-31,quarterly,ECEZ,"ECOSCIENCES, INC.",19995,-248871,,,,,,13256,2437,,,,,3225,1630,-34756,,,-38184,,3428,,,,,36386,,-33782,,,,,,-248871,,,,
1493174,0001493152-15-000631,10-Q,2015-02-23,2015-02-24,2015,Q2,2014-11-30,quarterly,ECEZ,"ECOSCIENCES, INC.",9862,-347078,,,,,,2582,2639,,,,,4969,2669,-84113,,,-88207,,4094,,,,,86782,,-374,,,,,,-347078,,,,
1493174,0001493152-15-001628,10-Q,2015-04-29,2015-04-30,2015,Q3,2015-02-28,quarterly,ECEZ,"ECOSCIENCES, INC.",10610,-367771,,,,,,4178,2306,,,,,4805,3987,-16645,,,-20693,,,,,,,20632,,1596,,,,,,-367771,,,,
1493174,0001493152-15-004566,10-K,2015-09-29,2015-09-30,2015,FY,2015-05-31,annual,ECEZ,"ECOSCIENCES, INC.",8061,-411098,,,,,,381,2772,,,,,27599,17582,-174316,,,-190411,,,,,,,191898,,-70357,,,,,,-411098,,,,
1493174,0001493152-15-004566,10-K,2015-09-29,2015-09-30,2015,FY,2015-05-31,quarterly,ECEZ,"ECOSCIENCES, INC.",8061,-411098,,,,,,381,2772,,,,,14600,9296,-38802,,,-43327,,,,,,,48098,,-37797,,,,,,-411098,,,,
1493174,0001493152-15-005263,10-Q,2015-11-10,2015-11-11,2016,Q1,2015-08-31,quarterly,ECEZ,"ECOSCIENCES, INC.",6825,-521183,,,,,,653,2684,,,,,3354,933,-165957,,,-171085,,,,,,,166890,,-7224,,61000,,,,-521183,,,,
1493174,0001493152-16-007548,10-Q,2016-02-19,2016-02-20,2016,Q2,2015-11-30,quarterly,ECEZ,"ECOSCIENCES, INC.",12938,-593708,,,,,,251,3673,,,,,3383,1859,-92192,,,-97525,,,,,,,94051,,-48406,,0,,,,-593708,,,,
1493174,0001493152-16-010522,10-Q,2016-06-03,2016-06-04,2016,Q3,2016-02-29,quarterly,ECEZ,"ECOSCIENCES, INC.",10704,-702439,,,,,,1770,4241,,,,,6127,4229,-103108,,,-108731,,,,,,,107337,,-15640,,0,,,,-702439,,,,
1493174,0001493152-16-014497,10-Q,2016-11-04,2016-11-05,2017,Q1,2016-08-31,quarterly,ECEZ,"ECOSCIENCES, INC.",13809,-1082292,,,,,,9435,4374,,,,,3472,1698,-139400,,,-262084,,24691,,,,,141098,,-83097,,,,,,-1082292,,,,
1493174,0001493152-17-001080,10-Q,2017-02-03,2017-02-04,2017,Q2,2016-11-30,quarterly,ECEZ,"ECOSCIENCES, INC.",14395,-1224234,,,,,,2268,12127,,,,,5915,993,-410732,,,-495260,,104183,,,,,411725,,-39617,,,,,,-1224234,,,,
1493174,0001493152-17-003818,10-Q,2017-04-13,2017-04-14,2017,Q3,2017-02-28,quarterly,ECEZ,"ECOSCIENCES, INC.",28238,-1376781,,,,,,14181,11557,,,,,4836,3882,-152711,,,-282326,,,,,,,156593,,-111322,,0,,,,-1376781,,,,
1493174,0001493152-17-010540,10-K,2017-09-13,2017-09-14,2017,FY,2017-05-31,annual,ECEZ,"ECOSCIENCES, INC.",43280,-1739953,,,,,,3357,3256,,,,,25860,9232,-905422,,,-1623311,,,,,,,914654,,-396036,,252260,,,,-1739953,,,,
1493174,0001493152-17-010540,10-K,2017-09-13,2017-09-14,2017,FY,2017-05-31,quarterly,ECEZ,"ECOSCIENCES, INC.",43280,-1739953,,,,,,3357,3256,,,,,11637,2659,-202579,,,-583641,,,,,,,205238,,-162000,,0,,,,-1739953,,,,
1493174,0001493152-17-011901,10-Q,2017-10-23,2017-10-24,2018,Q1,2017-08-31,quarterly,ECEZ,"ECOSCIENCES, INC.",49256,-2409127,,,,,,40557,2999,,,,,17278,5443,-230687,,,-902548,5654,,,,,,236130,,-151567,,,,,,-2409127,,,,
1493174,0001493152-18-000614,10-Q,2018-01-16,2018-01-17,2018,Q2,2017-11-30,quarterly,ECEZ,"ECOSCIENCES, INC.",23993,-2301723,,,,,,11990,2687,,,,,28583,23117,-247399,,,-839189,0,,,,,,270516,,-198234,,,,,,-2301723,,,,
1493174,0001493152-18-005308,10-Q,2018-04-17,2018-04-18,2018,Q3,2018-02-28,quarterly,ECEZ,"ECOSCIENCES, INC.",132154,-2233847,,,,,,110721,13120,,,,,21160,15840,-196193,,,-784429,2532,,,,,,212033,,-147686,,,,,,-2233847,,,,
