cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1289340,0001193125-11-216251,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,STXS,"STEREOTAXIS, INC.",49282819,-7034906,2429070,,2429070,6000000,24533194,23260465,5915043,,0,,,11602139,8085793,-9544458,,,-9694685,3311177,772769,,2133,,,17630251,,,,,,,,-9463976,30533194,23498288,,,3845,,,,,,,,instance,2011-08-09
1289340,0001193125-11-301829,10-Q,2011-11-08,2011-11-09,2011,Q3,2011-09-30,quarterly,STXS,"STEREOTAXIS, INC.",36871071,-14089842,2354111,,2354111,0,28992163,16979863,5866506,,0,,,8544014,5886760,-9055836,,,-7273070,3529321,830118,,1817,,,14942596,439471,-5198062,,158318,,,,-16443953,28992163,14902321,,-8616365,3845,,,,,,364512,74959,instance,2011-11-08
1289340,0001193125-12-117497,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,annual,STXS,"STEREOTAXIS, INC.",39931832,-18828895,2279153,,2279153,17290531,21173321,13954919,6036051,,0,,,41987432,29489351,-31941208,,,-32031175,12886488,3515402,,9052,,,61430559,1762071,-31569278,,2487441,,,,-21108048,38463852,19634957,,-30179137,3845,,,,,,1462238,299833,instance,2012-03-15
1289340,0001193125-12-117497,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,quarterly,STXS,"STEREOTAXIS, INC.",39931832,-18828895,2279153,,2279153,17290531,21173321,13954919,6036051,,0,,,11616575,8297073,-4577775,,,-5513487,2651731,1102188,,1915,,,12874848,441583,-11609997,,746257,,,,-21108048,38463852,19634957,,-4136192,3845,,,,,,366625,74958,instance,2012-03-15
1289340,0001193125-12-225142,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,STXS,"STEREOTAXIS, INC.",36792346,-23368532,2204195,,2204195,12720806,26731186,10468699,7214994,,,,,12283228,8521397,-4175422,,,-5812912,2825207,1450783,54993157,1363,,,12696819,419413,-4219400,,937323,,,,-25572727,39451992,16083460,,-3756009,3845,,,,,,344455,74958,instance,2012-05-10
1289340,0001193125-12-347953,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,STXS,"STEREOTAXIS, INC.",36615855,-13478280,2129236,,2129236,15237558,13891182,12119450,7378595,,,,,10512898,7252820,-4635929,,,2806427,2196073,1829076,9263149,2008,,,11888749,399544,-4193816,,857406,,,,-15607516,29128740,15650460,,-4236385,3845,7812206,2012-06-30,single,,,324585,74959,instance,2012-08-09
1289340,0001193125-12-460326,10-Q,2012-11-08,2012-11-09,2012,Q3,2012-09-30,quarterly,STXS,"STEREOTAXIS, INC.",35173331,-15254454,2054278,,2054278,17182813,13679615,9913203,6729190,,,,,11561399,8074578,-934510,,,-1915281,1904648,1581247,7701332,1982,,,9009088,395419,-3628185,,184430,,,,-17308732,30862428,15607974,,-539091,3845,7816354,2012-09-30,single,,,320461,74958,instance,2012-11-08
1289340,0001193125-13-136493,10-K,2013-04-01,2013-04-02,2012,FY,2012-12-31,annual,STXS,"STEREOTAXIS, INC.",32165944,-18790226,1979320,,1979320,16824736,12264490,7777718,5098241,,,,,46562434,31781379,-10626262,,,-9238427,8405086,6885033,6944928,7361,,,42407641,1600021,-12117658,,2293731,,,,-20769546,29089226,10299000,,-9026241,3845,8018615,2012-12-31,single,,,1300188,299833,instance,2013-04-01
1289340,0001193125-13-136493,10-K,2013-04-01,2013-04-02,2012,FY,2012-12-31,quarterly,STXS,"STEREOTAXIS, INC.",32165944,-18790226,1979320,,1979320,16824736,12264490,7777718,5098241,,,,,12204909,7932584,-880401,,,-4316661,1479158,2023927,,2008,,,8812985,385645,-76257,,314572,,,,-20769546,29089226,10299000,,-494756,3845,8018615,2012-12-31,single,,,310687,74958,instance,2013-04-01
1289340,0001193125-13-219309,10-Q,2013-05-14,2013-05-15,2013,Q1,2013-03-31,quarterly,STXS,"STEREOTAXIS, INC.",32221200,-22715831,1904361,,1904361,20175614,12317760,9560130,5487887,,,,,8408204,6215559,-3593403,,,-4920147,1529207,1934258,8015226,1412,,,9808962,338128,-1149805,,598827,,,,-24620192,32493374,9777543,,-3255275,3845,,,,,,263170,74958,instance,2013-05-14
1289340,0001193125-13-334292,10-Q,2013-08-14,2013-08-15,2013,Q2,2013-06-30,quarterly,STXS,"STEREOTAXIS, INC.",23995418,-25637259,1829403,,1829403,17809026,12061454,4113768,5580167,,,,,9733407,7261519,-1754090,,,-3006792,1484096,2147600,8188837,1256,,,9015609,306941,-2144616,,-156966,,,,-27466662,29870480,4233221,,-1447149,3845,8320790,2013-06-30,single,,,231982,74959,instance,2013-08-14
1289340,0001193125-13-441935,10-Q,2013-11-14,2013-11-15,2013,Q3,2013-09-30,quarterly,STXS,"STEREOTAXIS, INC.",26366989,-17799573,1754445,,1754445,18242083,3242800,8386605,4738032,,,,,10821444,7321820,-1068843,,,-56868442,1300287,7640821,12666414,1306,,,8390663,285523,-1628012,,229012,,,,-19554018,21484883,3685310,,-783320,3845,15925480,2013-09-30,single,,,210565,74958,instance,2013-11-14
1289340,0001193125-14-118072,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,annual,STXS,"STEREOTAXIS, INC.",31076396,-11701995,1679486,,1679486,18481478,49733,13775130,4879039,,,,,38031081,27029780,-8840474,,,-68757589,5672058,12573537,11554566,5800,,,35870254,1218969,-6331644,,1050260,,,,-13381481,18531211,6829216,,-7621505,3845,,,,,,919136,299833,instance,2014-03-27
1289340,0001193125-14-118072,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,quarterly,STXS,"STEREOTAXIS, INC.",31076396,-11701995,1679486,,1679486,18481478,49733,13775130,4879039,,,,,9068026,6230882,-2424138,,,-3962208,1358468,850858,,1827,,,8655020,288377,-1409211,,379387,,,,-13381481,18531211,6829216,,-2135761,3845,,,,,,213419,74958,instance,2014-03-27
1289340,0001193125-14-192055,10-Q,2014-05-09,2014-05-10,2014,Q1,2014-03-31,quarterly,STXS,"STEREOTAXIS, INC.",29838135,-15590365,1604528,,1604528,18492619,,11301844,5573124,,,,,8354670,6735584,-2228992,,,-4139848,1503446,836950,19403325,2233,,,8964576,211621,-2378180,,307992,,,,-17194893,18492619,2902254,,-2017371,3845,,,,,,136663,74958,instance,2014-05-09
1289340,0001193125-14-300288,10-Q,2014-08-07,2014-08-08,2014,Q2,2014-06-30,quarterly,STXS,"STEREOTAXIS, INC.",27286353,-14701239,1529569,,1529569,18506921,,10597718,6056385,,,,,8047537,6062775,-2289633,,,-1941479,1312743,834667,19631469,1695,,,8352408,175793,-3076077,,431815,,,,-16230808,18506921,3805682,,-2113840,3845,,,,,,100834,74959,instance,2014-08-07
1289340,0001193125-14-400859,10-Q,2014-11-06,2014-11-07,2014,Q3,2014-09-30,quarterly,STXS,"STEREOTAXIS, INC.",26157112,-13805359,1454611,,1454611,18435843,,8724395,6586303,,,,,8854101,6516169,-1179573,,,22670,1214405,834224,20518757,1736,,,7695742,172369,-2338713,,330242,,,,-15259970,18435843,4630484,,-1007204,3845,,,,,,97411,74958,instance,2014-11-06
1289340,0001193125-15-093391,10-K,2015-03-16,2015-03-17,2014,FY,2014-12-31,annual,STXS,"STEREOTAXIS, INC.",23880771,-12549718,1379653,,1379653,18388764,,7270301,6371903,,,,,35011276,26787896,-5384664,,,-5202441,5158331,3335300,19945038,7084,,,32172560,713606,-9092143,,1501045,,,,-13929371,18388764,5839046,,-4671058,3845,,,,,,413773,299833,instance,2015-03-16
1289340,0001193125-15-093391,10-K,2015-03-16,2015-03-17,2014,FY,2014-12-31,quarterly,STXS,"STEREOTAXIS, INC.",23880771,-12549718,1379653,,1379653,18388764,,7270301,6371903,,,,,9754968,7473368,313533,,,856216,1127737,829458,,1419,,,7159834,153823,-1299173,,430996,,,,-13929371,18388764,5839046,,467356,3845,,,,,,78865,74958,instance,2015-03-16
1289340,0001193125-15-177045,10-Q,2015-05-07,2015-05-08,2015,Q1,2015-03-31,quarterly,STXS,"STEREOTAXIS, INC.",22032495,-14780644,1304694,,1304694,18319895,,4438533,6376082,,,,,9531026,6900389,-1414278,,,-3135581,1485706,829788,20742932,862,,,8314667,145215,-3288700,,326444,,,,-16085338,18319895,3539251,,-1269063,3845,,,,,,70256,74959,instance,2015-05-07
1289340,0001193125-15-283210,10-Q,2015-08-07,2015-08-08,2015,Q2,2015-06-30,quarterly,STXS,"STEREOTAXIS, INC.",19945451,-15891142,1229736,,1229736,18308436,,3629273,5498917,,,,,9664250,6720987,-1722326,,,-1538687,1419826,816023,21007103,493,,,8443313,138727,-915188,,310802,,,,-17120878,18308436,2417294,,-1583599,3845,,,,,,63769,74958,instance,2015-08-07
1289340,0001193125-15-368053,10-Q,2015-11-05,2015-11-06,2015,Q3,2015-09-30,quarterly,STXS,"STEREOTAXIS, INC.",18636783,-16579834,1154778,,1154778,18283492,,3618469,5132532,,,,,9274614,6828218,-907478,,,-996926,1494201,815071,21142795,267,,,7735696,164363,-36896,,249841,,,,-17734612,18283492,1703658,,-743115,3845,,,,,,89405,74958,instance,2015-11-05
1289340,0001193125-16-501650,10-K,2016-03-11,2016-03-12,2015,FY,2015-12-31,annual,STXS,"STEREOTAXIS, INC.",19226914,-17625654,635889,,635889,18429177,,5593582,4504282,,,,,37674524,27236366,-5410528,,,-7352775,6252791,3284168,21113203,1864,,,32646894,620134,-2528501,,1312319,,,,-18261543,18429177,803523,,-4790394,3845,,,,,,320301,299833,instance,2016-03-11
1289340,0001193125-16-501650,10-K,2016-03-11,2016-03-12,2015,FY,2015-12-31,quarterly,STXS,"STEREOTAXIS, INC.",19226914,-17625654,635889,,635889,18429177,,5593582,4504282,,,,,9204633,6786772,-1366444,,,-1681580,1853057,823287,,242,,,8153216,171829,1712283,,425232,,,,-18261543,18429177,803523,,-1194615,3845,,,,,,96871,74958,instance,2016-03-11
1289340,0001193125-16-587203,10-Q,2016-05-11,2016-05-12,2016,Q1,2016-03-31,quarterly,STXS,"STEREOTAXIS, INC.",15185932,-19622461,586059,,586059,18078308,,1602951,4446363,,,,,8648006,6467192,-1486798,,,-2274301,1473086,819019,21611612,222,,,7953990,147224,-3867193,,270102,,,,-20208520,18078308,-1544153,,-1339574,3845,,,,,,97394,49830,instance,2016-05-11
1289340,0001193125-16-677968,10-Q,2016-08-10,2016-08-11,2016,Q2,2016-06-30,quarterly,STXS,"STEREOTAXIS, INC.",16258976,-21668866,536229,,536229,18114408,3000000,3858089,5334687,,,,,7874623,6779552,-1639580,,,,1421380,829046,21793583,140,,,8419132,138238,-741821,,296873,,,,-22205095,21114408,-554458,,-1501342,3845,,,,,,88408,49830,instance,2016-08-10
