cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1088211,0001062993-11-003889,10-Q/A,2011-09-23,2011-09-24,2012,Q1,2011-07-31,quarterly,INVA,INOVA TECHNOLOGY INC.,7787314,-10272512,4157596,4157596,,142532,1200000,395226,107311,,0,,,5048112,,-98918,,,-92594,,776928,61633872,,,,,18855,-57101,0,,,,-57101,-14430108,1342532,-8929980,,-80063,7389,62263909,2011-07-31,single,,,128273,0,instance,2011-09-23
1088211,0001471242-11-000469,10-Q,2011-12-20,2011-12-21,2012,Q2,2011-10-31,quarterly,INVA,INOVA TECHNOLOGY INC.,7900309,-9953283,4157596,4157596,,,,655681,106939,,,,,5658150,,247084,,,263229,,-814401,314902950,,,,,,291803,,,,,,-14110879,,,,,7389,,,,,,,,instance,2011-12-20
1088211,0001471242-12-000338,10-Q,2012-03-21,2012-03-22,2012,Q3,2012-01-31,quarterly,INVA,INOVA TECHNOLOGY INC.,7307216,-10386874,4157596,4157596,,,,515287,90641,,,,,3738630,,-256170,,,-657433,,-561253,7144179,,,,,,-96592,,,,,,-14544470,,,,,7389,,,,,,,,instance,2012-03-21
1088211,0001471242-12-001024,10-K,2012-07-30,2012-07-31,2012,FY,2012-04-30,annual,INVA,INOVA TECHNOLOGY INC.,8674440,-11137248,4157596,4157596,,,,752011,98921,,,,,21207693,,-220690,,,-1249171,,-2384562,,,,,,,430220,,,,,,-15294844,,,,,7389,62263909,2012-04-30,single,,,-35640,,instance,2012-07-30
1088211,0001471242-12-001024,10-K,2012-07-30,2012-07-31,2012,FY,2012-04-30,quarterly,INVA,INOVA TECHNOLOGY INC.,8674440,-11137248,4157596,4157596,,,,752011,98921,,,,,6762801,,-112686,,,-762373,,-231980,,,,,,,292110,,,,,,-15294844,,,,,7389,62263909,2012-04-30,single,,,,,instance,2012-07-30
1088211,0001554757-12-000187,10-Q/A,2012-09-25,2012-09-26,2012,Q1,2012-07-31,quarterly,INVA,INOVA TECHNOLOGY INC.,7653620,-11180954,4157596,4157596,,,,878201,99071,,0,,,5048112,,-98618,,,-92294,,-776928,,,,,,,,,,,,,-15338550,,,,,7389,,,,,,128273,,instance,2012-09-25
1088211,0001562884-12-000004,10-Q/A,2012-12-19,2012-12-20,2013,Q2,2012-10-31,quarterly,INVA,INOVA TECHNOLOGY INC.,7469865,-12419609,4231488,4157596,73892,,,1156430,129129,,,,,5613455,,214255,,,28787,,280281,98138677,,,,,8378,,,,,,,-16651097,,,,222633,7389,92626703,2012-10-31,single,,,108495,,instance,2012-12-19
1088211,0001562884-13-000014,10-Q/A,2013-03-21,2013-03-22,2013,Q3,2013-01-31,quarterly,INVA,INOVA TECHNOLOGY INC.,6269793,-15777238,4231488,4157596,73892,,,249452,65026,,,,,2552002,,-923050,,,-3507678,,2807104,95143458,,,,,7540,-853915,,,,,,-20008726,,,,-915510,7389,105657887,2013-01-31,single,,,116958,,instance,2013-03-21
1088211,0001214659-13-004345,10-K,2013-08-06,2013-08-07,2013,FY,2013-04-30,annual,INVA,INOVA TECHNOLOGY INC.,6065834,-18410615,4014801,4014801,,,,378785,114652,,,,,18680990,,-2587598,,,-6626238,,4002178,980716,,,,,506963,-209592,,,,,,-22425416,,,,-2080635,7389,1820241,2013-04-30,single,,,34115,,instance,2013-08-06
1088211,0001214659-13-004345,10-K,2013-08-06,2013-08-07,2013,FY,2013-04-30,quarterly,INVA,INOVA TECHNOLOGY INC.,6065834,-18410615,4014801,4014801,,,,378785,114652,,,,,4038624,,-1966896,,,-3029749,,486160,,,,,,481491,186632,,,,,,-22425416,,,,-1485405,7389,1820241,2013-04-30,single,,,-319611,,instance,2013-08-06
1088211,0001214659-13-005255,10-Q,2013-09-16,2013-09-17,2014,Q1,2013-07-31,quarterly,INVA,INOVA TECHNOLOGY INC.,6487016,-18791872,4014801,4014801,,,,172796,102430,,,,,7610714,,-163810,,,-1095873,,809148,,,,,,64313,-289071,,,,,,-22806673,,,,-99497,7389,4785008,2013-07-31,single,,,64313,,instance,2013-09-16
