cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
742278,0001188112-11-002084,10-Q,2011-08-02,2011-08-03,2011,Q2,2011-06-30,quarterly,RES,RPC INC,1114792000,646264000,24093000,24093000,,,,7190000,78657000,,,,,443029000,,119267000,118262000,45097000,73165000,,998000,146842000,3000,,,,44893000,,,,,,,622171000,,,119260000,164160000
742278,0001188112-11-003049,10-Q,2011-11-03,2011-11-04,2011,Q3,2011-09-30,quarterly,RES,RPC INC,1214031000,718828000,24093000,24093000,,,,6970000,93136000,,,,,502235000,,134454000,132670000,49559000,83111000,,887000,146866000,9000,,,,46476000,142090000,-101966000,1602000,-11821000,0,40124000,694735000,,,133557000,180930000
742278,0001188112-12-000533,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,annual,RES,RPC INC,1338211000,762592000,24093000,24093000,,,,7393000,100438000,,,,,1809807000,,482081000,478815000,182434000,296381000,,3453000,,18000,,,,179905000,386007000,-416400000,8075000,-47327000,-34419000,-30393000,738499000,,,482268000,661986000
742278,0001188112-12-000533,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,quarterly,RES,RPC INC,1338211000,762592000,24093000,24093000,,,,7393000,100438000,,,,,482782000,,122034000,122298000,47717000,74581000,,489000,,2000,,,,48999000,73092000,-110671000,2652000,-14826000,-15562000,-37579000,738499000,,,122787000,171033000
742278,0001188112-12-001342,10-Q,2012-05-02,2012-05-03,2012,Q1,2012-03-31,quarterly,RES,RPC INC,1369007000,800398000,24093000,24093000,,,,5734000,111813000,,,,,502557000,,130857000,131186000,50431000,80755000,,596000,217350000,5000,,,,51570000,183620000,-121408000,1901000,-17571000,-29675000,62212000,776305000,,,131782000,182427000
742278,0001188112-12-002356,10-Q,2012-08-02,2012-08-03,2012,Q2,2012-06-30,quarterly,RES,RPC INC,1383641000,856813000,24093000,24093000,,,,9256000,119046000,,,,,500106000,,119858000,118332000,46072000,72260000,,650000,216127000,4000,,,,53950000,118514000,-82794000,2001000,-17512000,-349000,35720000,832720000,,,118982000,173808000
742278,0001188112-12-003203,10-Q,2012-11-01,2012-11-02,2012,Q3,2012-09-30,quarterly,RES,RPC INC,1358146000,907953000,24093000,24093000,,,,11142000,142558000,,,,,472418000,,102368000,103047000,37007000,66040000,,441000,216645000,16000,,,,54082000,163136000,-69599000,2002000,-17540000,-200000,93537000,883860000,,,103488000,156450000
742278,0001188112-13-000533,10-K,2013-03-01,2013-03-02,2012,FY,2012-12-31,annual,RES,RPC INC,1367163000,899232000,24093000,24093000,,,,14163000,140867000,,,,,1945023000,,442390000,442619000,168183000,274436000,,1976000,,30000,,,,214899000,559933000,-328936000,7860000,-114069000,-30224000,230997000,875139000,,,444595000,657289000
742278,0001188112-13-000533,10-K,2013-03-01,2013-03-02,2012,FY,2012-12-31,quarterly,RES,RPC INC,1367163000,899232000,24093000,24093000,,,,14163000,140867000,,,,,469942000,,89307000,90054000,34673000,55381000,,289000,,5000,,,,55297000,94663000,-55135000,1956000,-61446000,0,39528000,875139000,,,90343000,144604000
742278,0001188112-13-001331,10-Q,2013-05-01,2013-05-02,2013,Q1,2013-03-31,quarterly,RES,RPC INC,1352576000,912489000,24093000,24093000,,,,10283000,132682000,,,,,425821000,,57219000,57439000,22363000,35076000,,340000,217525000,5000,,,,52821000,89309000,-53040000,2105000,-22015000,-4961000,36269000,888396000,,,57779000,110040000
742278,0001188112-13-002161,10-Q,2013-07-31,2013-08-01,2013,Q2,2013-06-30,quarterly,RES,RPC INC,1328982000,917147000,24093000,24093000,,,,10259000,134170000,,,,,457566000,,67853000,66780000,26364000,40416000,,942000,216695000,60000,,,,52767000,111339000,-55450000,2146000,-22015000,-15626000,55889000,893054000,,,67722000,120620000
742278,0001188112-13-003116,10-Q,2013-11-01,2013-11-02,2013,Q3,2013-09-30,quarterly,RES,RPC INC,1352329000,946951000,24093000,24093000,,,,22937000,128203000,,,,,491121000,,85839000,86843000,33083000,53760000,,283000,216142000,8000,,,,53211000,102889000,-51364000,2146000,-21893000,-4534000,51525000,922858000,,,87126000,139050000
742278,0001188112-14-000518,10-K,2014-02-28,2014-03-01,2013,FY,2013-12-31,annual,RES,RPC INC,1383860000,968702000,31861000,31861000,,,,8700000,126604000,,,,,1861489000,,275413000,276270000,109375000,166895000,,1822000,,419000,,,,213128000,365624000,-201681000,8177000,-87789000,-25122000,163943000,936841000,,,278092000,488541000
742278,0001188112-14-000518,10-K,2014-02-28,2014-03-01,2013,FY,2013-12-31,quarterly,RES,RPC INC,1383860000,968702000,31861000,31861000,,,,8700000,126604000,,,,,486981000,,64502000,65208000,27565000,37643000,,257000,,346000,,,,54329000,62087000,-41827000,1780000,-21866000,-1000,20260000,936841000,,,65465000,118831000
742278,0001188112-14-001158,10-Q,2014-04-29,2014-04-30,2014,Q1,2014-03-31,quarterly,RES,RPC INC,1434295000,978312000,32150000,32150000,,,,44293000,135727000,,,,,501692000,,65232000,64979000,25591000,39388000,,337000,216214000,4000,,,,55505000,77868000,-40295000,2320000,-22986000,-13144000,37573000,946162000,,,65316000,120737000
742278,0001571049-14-003523,10-Q,2014-07-31,2014-08-01,2014,Q2,2014-06-30,quarterly,RES,RPC INC,1530861000,1021645000,32150000,32150000,,,,22164000,138836000,,,,,582831000,,103031000,103819000,40536000,63283000,,49000,216238000,6000,,,,56517000,13620000,-72509000,2397000,-22897000,0,-58889000,989495000,,,103868000,159548000
