cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1706573,0001615774-17-006547,10-Q,2017-11-13,2017-11-14,2017,Q3,2017-09-30,quarterly,,"TRIBUS ENTERPRISES, INC.",136152,78470,,,,,,84134,,,,,,,,,,,-128655,5931,,5541658,,,,128655,,,,,,,,78470,,,,,5084,5541658,2017-09-30,single,,,3256,
1706573,0001615774-18-001156,10-Q,2018-02-14,2018-02-15,2017,Q3,2017-12-31,quarterly,,"TRIBUS ENTERPRISES, INC.",351117,283948,,,,,,303975,,,,,,,,,,,-128522,544,,5575354,,,,128522,,,,,,,,283948,,,,,5084,6161658,2017-12-31,single,,,3257,
1706573,0001615774-18-005937,10-K,2018-06-29,2018-06-30,2017,FY,2018-03-31,annual,,"TRIBUS ENTERPRISES, INC.",964842,897046,,,,,,913958,,,,,,,,,,,-538144,33047,,5824957,,,,538144,,-484847,-21231,,,,-506078,897046,,,,,5084,6903658,2018-03-31,single,,,12986,
1706573,0001615774-18-005937,10-K,2018-06-29,2018-06-30,2017,FY,2018-03-31,quarterly,,"TRIBUS ENTERPRISES, INC.",964842,897046,,,,,,913958,,,,,,,,,,,-158402,24592,,,,,,158402,,-152144,-7751,,,,-159895,897046,,,,,5084,6903658,2018-03-31,single,,,3902,
1706573,0001615774-18-008206,10-Q,2018-08-16,2018-08-17,2018,Q1,2018-06-30,quarterly,,"TRIBUS ENTERPRISES, INC.",1757989,928695,,,,,,497321,250000,,,,,,,,,,-172651,1140,4524,6986977,,,,168127,,-425057,,,,,,928695,,,,,5084,7058858,2018-06-30,single,,,33907,
1706573,0001437749-18-020633,10-Q,2018-11-13,2018-11-14,2019,Q2,2018-09-30,quarterly,TRIB,"TRIBUS ENTERPRISES, INC.",1754349,715324,,,,,,279345,250000,,,,,,,,,,-215371,0,19670,7060206,,,,195701,,-149063,,,,,,715324,,,,,5084,7066858,2018-09-30,single,,,45655,
1706573,0001437749-19-001979,10-Q,2019-02-07,2019-02-08,2019,Q3,2018-12-31,quarterly,TRIB,"TRIBUS ENTERPRISES, INC.",1672822,661131,,,,,,119084,382000,,,,,,,,,,-204694,0,43549,7146988,,,,171785,,-276850,0,,,,-276850,661131,,,,,5084,7184858,2018-12-31,single,,,52009,
1706573,0001437749-19-014299,10-K,2019-07-19,2019-07-20,2018,FY,2019-03-31,annual,TRIB,"TRIBUS ENTERPRISES, INC.",1558993,440203,,,,,,33970,402000,,,,,,,,,,-813643,1140,138400,7094559,,,,691451,,-987440,-58840,,,,-1046280,440203,,,,,5084,7184858,2019-03-31,single,,,180595,
1706573,0001437749-19-014299,10-K,2019-07-19,2019-07-20,2018,FY,2019-03-31,quarterly,TRIB,"TRIBUS ENTERPRISES, INC.",1558993,440203,,,,,,33970,402000,,,,,,,,,,-220927,0,70657,,,,,155838,,-136470,0,,,,-136470,440203,,,,,5084,7184858,2019-03-31,single,,,49024,
1706573,0001437749-19-017132,10-Q,2019-08-19,2019-08-20,2020,Q1,2019-06-30,quarterly,TRIB,"TRIBUS ENTERPRISES, INC.",2031901,335305,,,,,,48115,6907,197912,,,,,,,,,-355398,9765,61424,7185298,,,,301550,,-157644,-30918,,,,-188562,335305,,,,,5084,7188858,2019-06-30,single,,,65728,
