cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1659122,0001144204-16-099825,10-Q,2016-05-09,2016-05-10,2016,Q1,2016-03-31,quarterly,KLREU,KLR ENERGY ACQUISITION CORP.,85830647,5000008,,,,,,677618,,,0,,,,,,,,-123329,,,,,,,,,-146508,,,,,,5000008,,,,
1659122,0001144204-16-117603,10-Q,2016-08-09,2016-08-10,2016,Q2,2016-06-30,quarterly,KLREU,KLR ENERGY ACQUISITION CORP.,85727454,5000002,,,,,,478769,,,0,,,,,-231840,,,-159545,,,,72295,,,,,-198850,,,,,,5000002,,,,
1659122,0001615774-16-008133,10-Q,2016-11-09,2016-11-10,2016,Q3,2016-09-30,quarterly,KLREU,KLR ENERGY ACQUISITION CORP.,85673915,5000005,,,,,,368543,,,,,,,,-174032,,,-102400,,,,71632,,,,,-110225,,,,,,5000005,,,,
1659122,0001615774-17-000804,10-K,2017-02-27,2017-02-28,2016,FY,2016-12-31,annual,KLREU,KLR ENERGY ACQUISITION CORP.,85577017,5000002,,,,,,228464,,,,,,,,-1636568,,,-1439760,,,,196808,,,,,-595662,,,,,,5000002,,,,
1659122,0001615774-17-000804,10-K,2017-02-27,2017-02-28,2016,FY,2016-12-31,quarterly,KLREU,KLR ENERGY ACQUISITION CORP.,85577017,5000002,,,,,,228464,,,,,,,,-1107368,,,-1054486,,,,52882,,,,,-140079,,,,,,5000002,,,,
1659122,0001615774-17-002442,10-Q,2017-05-15,2017-05-16,2017,Q1,2017-03-31,quarterly,KLREU,ROSEHILL RESOURCES INC.,85522015,5000010,,,,,,33610,,,,,,,,-661407,,,-567920,,,,93487,,,,,-294854,,,,,,5000010,,,,
1659122,0001615774-17-004466,10-Q,2017-08-15,2017-08-16,2017,Q2,2017-06-30,quarterly,ROSE,ROSEHILL RESOURCES INC.,179659000,20507000,,,,,,11058000,165000,,78666000,,,14665000,,-2252000,-1227000,187000,-1414000,,431000,5857,,,,16917000,9536000,17177854,,,,,,20507000,,,-796000,7284000
1659122,0001615774-17-006226,10-Q/A,2017-11-06,2017-11-07,2017,Q2,2017-06-30,quarterly,ROSE,ROSEHILL RESOURCES INC.,179659000,20507000,,,,,,11058000,165000,,78666000,,,14665000,,-2252000,-1227000,187000,-1414000,,431000,5857,,,,16917000,9536000,17177854,,,,,,20507000,,,-796000,7284000
1659122,0001628280-17-011564,10-Q,2017-11-14,2017-11-15,2017,Q3,2017-09-30,quarterly,ROSE,ROSEHILL RESOURCES INC.,227805000,20191000,,,,,,4656000,310000,,80592000,,,15295000,,-3226000,-5125000,-923000,1478000,,300000,5857000,,,,18521000,8383000,18644000,,,,,,20191000,,,-4825000,5157000
1659122,0001628280-18-004353,10-K,2018-04-17,2018-04-18,2017,FY,2017-12-31,annual,ROSE,ROSEHILL RESOURCES INC.,476982000,29950000,,,,93199000,,20677000,,,,,,76236000,,8894000,-10258000,1690000,6863000,,2532000,,,,,67342000,36091000,37759000,,1245000,-38000,,,29950000,93199000,123149000,-7726000,44985000
1659122,0001628280-18-004353,10-K,2018-04-17,2018-04-18,2017,FY,2017-12-31,quarterly,ROSE,ROSEHILL RESOURCES INC.,476982000,29950000,,,,93199000,,20677000,,,,,,28775000,,11118000,-8406000,,56000,,1258000,,,,,17657000,9941000,2232000,,1070000,,,,29950000,93199000,123149000,-7148000,21059000
