cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
33533,0000914317-11-001461,10-Q,2011-11-09,2011-11-10,2012,Q1,2011-09-30,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,32371349,29244590,,,,,,10336395,10863201,,,,,,2001808,1258941,1295991,369087,926904,,,2196104,10167,,,,,1634773,-40370,16316,-487303,,1594403,29244590,,,,,3679,2324891,2011-09-30,single,,,108248,
33533,0000914317-12-000179,10-Q,2012-02-14,2012-02-15,2012,Q2,2011-12-31,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,30545708,27610334,,,,,,8736132,10823954,,,,,,2181860,1491035,1493557,422694,1070863,,,2200633,13303,,,,,1882767,-122068,26109,-2655544,,1760699,27610334,,,,,3679,2321667,2011-12-31,single,,,106794,
33533,0000914317-12-000639,10-Q,2012-05-10,2012-05-11,2012,Q3,2012-03-31,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,31540393,28387271,,,,,,9870589,11429009,,,,,,2404390,1740765,1762183,499320,1262863,,,2196366,13926,,,,,2006423,-67821,26074,-486938,,1938602,28387271,,,,,3679,2320822,2012-03-31,single,,,106102,
33533,0000914317-12-001329,10-K,2012-09-13,2012-09-14,2012,FY,2012-06-30,annual,ESP,ESPEY MFG & ELECTRONICS CORP,32785603,29567448,,,,,,11523424,11645706,,,,,,8820163,5991754,6081456,1691188,4390268,,,2203060,,,,,,7386326,-267983,98723,-4116532,,7118343,29567448,,,,,3679,2320822,2012-06-30,single,,,426389,
33533,0000914317-12-001329,10-K,2012-09-13,2012-09-14,2012,FY,2012-06-30,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,32785603,29567448,,,,,,11523424,11645706,,,,,,2232105,1501013,1529725,400087,1129638,,,,,,,,,1862363,-37724,30224,-486747,,1824639,29567448,,,,,3679,2320822,2012-06-30,single,,,105245,
33533,0000914317-12-001510,10-Q,2012-11-13,2012-11-14,2013,Q1,2012-09-30,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,33582487,30483772,,,,,,10978191,11913149,,,,,,2482193,1759604,1775358,494640,1280718,,,2234361,,,,,,36325,-72187,32965,-492245,,-35862,30483772,,,,,3679,2324743,2012-09-30,single,,,104539,
33533,0000914317-13-000204,10-Q,2013-02-13,2013-02-14,2013,Q2,2012-12-31,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,31914046,29179628,,,,,,8165231,11929339,,,,,,2144508,1457400,1474566,402790,1071776,,,2238745,,,,,,64401,-91597,27406,-2759846,,-27196,29179628,,,,,3679,2344543,2012-12-31,single,,,104532,
33533,0000914317-13-001186,10-K,2013-09-12,2013-09-13,2013,FY,2013-06-30,annual,ESP,ESPEY MFG & ELECTRONICS CORP,35540947,31842594,,,,,,9888628,11373770,,,,,,10699569,7782429,7866187,2303762,5562425,,,2242648,,,,,,3285630,-322507,115183,,-150020,2963123,31842594,,,,,3679,2344690,2013-06-30,single,,,418149,
33533,0000914317-13-001186,10-K,2013-09-12,2013-09-13,2013,FY,2013-06-30,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,35540947,31842594,,,,,,9888628,11373770,,,,,,4102990,,,,2294700,,,,,,,,,,,,,,,31842594,,,,,3679,2344690,2013-06-30,single,,,,
33533,0000914317-13-001457,10-Q,2013-11-14,2013-11-15,2014,Q1,2013-09-30,quarterly,ESP,ESPEY MFG & ELECTRONICS CORP,35845188,32547022,,,,,,11607437,11591958,,,,,,2195136,1427161,1452642,403735,1048907,,,2265823,,,,,,2406578,-328311,26765,,,2078267,32547022,,,,,3679,2353260,2013-09-30,single,,,106318,
