cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1069183,0000950123-11-074475,10-Q,2011-08-08,2011-08-09,2011,Q2,2011-06-30,quarterly,TASR,TASER INTERNATIONAL INC,125552818,104655264,3145911,,3145911,,,27719405,16049209,,0,,,,12241693,-5016545,-3754660,-1459828,-2294832,2793235,,60605140,,,,,,,,,,,,101509353,,,,
1069183,0000950123-11-096693,10-Q,2011-11-09,2011-11-10,2011,Q3,2011-09-30,quarterly,TASR,TASER INTERNATIONAL INC,117158101,94086253,3183944,,3183944,,,24574858,15469128,,,,,,13103608,1212092,1227357,91072,1136285,2362721,,60037328,,,,,1995032,5482292,-511321,693520,,-12389001,4970971,90902309,,,,3207124
1069183,0001193125-12-112320,10-K,2012-03-13,2012-03-14,2011,FY,2011-12-31,annual,TASR,TASER INTERNATIONAL INC,104962751,82455554,3224006,,3224006,,,21300733,11484761,,,,,,44529237,-10915933,-9628741,-2588875,-7039866,9989219,,59435624,,,,55445170,8096543,17265765,-1854083,3038300,,-32498856,15411682,79231548,,,,-2819390
1069183,0001193125-12-112320,10-K,2012-03-13,2012-03-14,2011,FY,2011-12-31,quarterly,TASR,TASER INTERNATIONAL INC,104962751,82455554,3224006,,3224006,,,21300733,11484761,,,,,,6976273,-7221667,-7237945,-1336894,-5901051,2080799,,,,,,,1983931,2628381,-682890,504856,,-7610039,1945491,79231548,,,,-5237736
1069183,0001193125-12-222871,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,TASR,TASER INTERNATIONAL INC,107868257,87031937,3239102,,3239102,,,24349583,11118750,,,,,,15241259,6455017,6462011,2658193,3803818,2132220,,56358066,,,,,1666510,3662675,-277267,758054,,,3385408,83792835,,,,8121527
1069183,0001193125-12-347618,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,TASR,TASER INTERNATIONAL INC,97760319,75287068,3336419,,3336419,,,17970019,10466858,,,,,,16502373,6058932,6066065,2623818,3442247,2038830,,55166644,,,,,1707332,9721831,-302572,589608,,,9419259,71950649,,,,7766264
1069183,0001193125-12-462828,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,TASR,TASER INTERNATIONAL INC,102586737,76315379,3332276,,3332276,,,25965711,10430832,,,,,,16803012,5277315,5288733,1611861,3676872,1985701,,53106325,,,,,1718546,9873657,-285307,849388,,-3857399,9588350,72983103,,,,6995861
1069183,0001193125-13-098571,10-K,2013-03-08,2013-03-09,2012,FY,2012-12-31,annual,TASR,TASER INTERNATIONAL INC,116236251,87285046,3317169,,3317169,,,36126791,10993209,,,,,,67714575,22528520,22611362,7873620,14737742,8139359,,54722785,,,,45186055,6519250,26517213,-1333986,3421506,,-19995950,25183227,83967877,,,,29047770
1069183,0001193125-13-098571,10-K,2013-03-08,2013-03-09,2012,FY,2012-12-31,quarterly,TASR,TASER INTERNATIONAL INC,116236251,87285046,3317169,,3317169,,,36126791,10993209,,,,,,19167932,4737257,4794554,979748,3814806,1982608,,,,,,,1405261,3259050,-446377,1224456,,0,2812673,83967877,,,,6142518
1069183,0001193125-13-204836,10-Q,2013-05-07,2013-05-08,2013,Q1,2013-03-31,quarterly,TASR,TASER INTERNATIONAL INC,117068110,88176363,3287628,,3287628,,,38580384,11840390,,,,,30433652,18451004,5256508,5233747,1935926,3297821,2012556,,54599980,,,,,1418759,4519584,-383089,923341,,-5350515,4136495,84888735,,,,6675267
1069183,0001193125-13-324286,10-Q,2013-08-07,2013-08-08,2013,Q2,2013-06-30,quarterly,TASR,TASER INTERNATIONAL INC,113008186,79664846,3332521,,3332521,,,19079341,13200436,,,,,32175797,19742363,6810214,6828891,2371357,4457534,1992064,,52853166,,,,,1529507,7703685,-455906,1019300,,-19649252,7247779,76332325,,,,8339721
1069183,0001193125-13-427744,10-Q,2013-11-05,2013-11-06,2013,Q3,2013-09-30,quarterly,TASR,TASER INTERNATIONAL INC,128492252,92144841,3360355,,3360355,,,35005494,12289360,,,,,35196822,22096005,6880213,6915104,1801512,5113592,2439812,,53320918,,,,,1088071,10863245,-335425,962994,,0,10527820,88784486,,,,7968284
1069183,0001193125-14-091839,10-K,2014-03-10,2014-03-11,2013,FY,2013-12-31,annual,TASR,TASER INTERNATIONAL INC,148382000,108347000,5552000,2235000,3317000,,,42271000,11109000,,,,,137831000,85843000,27948000,28034000,9790000,18244000,9888000,,54152000,,,,57895000,5131000,32426000,-1783000,4340000,,-25000000,30643000,102795000,,,,33079000
