cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1174891,0001165527-11-001189,10-Q,2011-12-13,2011-12-14,2011,Q3,2011-06-30,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,18024,-50708,,,,,,16937,,,34112,,,0,,,-13655,0,-13655,0,0,,0,,,13655,,,,0,,,,-50708,,,-13655,,2835,34112065,2011-06-30,single,,,,0,instance,2011-12-13
1174891,0001165527-12-000026,10-K,2012-01-13,2012-01-14,2011,FY,2011-09-30,annual,UPBS,UPSTREAM BIOSCIENCES INC.,12998,-58515,,,,,,12602,,,0,,,0,,-57658,68857,0,68857,0,2535,,0,,,,,-52996,0,0,,,-52996,-58515,,,71392,,2835,34112065,2011-09-30,single,,,,175,instance,2012-01-13
1174891,0001165527-12-000026,10-K,2012-01-13,2012-01-14,2011,FY,2011-09-30,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,12998,-58515,,,,,,12602,,,0,,,0,,,-9464,0,-9464,0,88,,0,,,,,-3971,0,0,,,-3971,-58515,,,-9376,,2835,34112065,2011-09-30,single,,,,0,instance,2012-01-13
1174891,0001165527-12-000123,10-Q,2012-02-14,2012-02-15,2012,Q1,2011-12-31,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,5493,-66224,,,,,,5493,,,0,,,0,,-7093,-7093,,-7093,0,0,,0,,,,,-7316,0,0,,,-7316,-66224,,,-7093,,2835,34112065,2011-12-31,single,,,,0,instance,2012-02-14
1174891,0001165527-12-000503,10-Q,2012-05-18,2012-05-19,2012,Q2,2012-03-31,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,,-69757,,,,,,3122,,,0,,,0,,,-2663,,-2663,0,0,,0,,,-2663,,-2054,,0,,,,-69757,,,-2663,,2835,34112065,2012-03-31,single,,,,0,instance,2012-05-18
1174891,0001165527-12-000582,10-K/A,2012-05-30,2012-05-31,2011,FY,2011-09-30,annual,UPBS,UPSTREAM BIOSCIENCES INC.,12998,-58515,,,,,,12602,,,0,,,0,,-57658,68857,0,68857,0,2535,,0,,,,,-52996,0,0,,,-52996,-58515,,,71392,,2835,34112065,2011-09-30,single,,,,175,instance,2012-05-30
1174891,0001165527-12-000582,10-K/A,2012-05-30,2012-05-31,2011,FY,2011-09-30,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,12998,-58515,,,,,,12602,,,0,,,0,,,-9464,0,-9464,0,88,,0,,,,,-3971,0,0,,,-3971,-58515,,,-9376,,2835,34112065,2011-09-30,single,,,,0,instance,2012-05-30
1174891,0001165527-12-000583,10-Q/A,2012-05-30,2012-05-31,2012,Q1,2011-12-31,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,5493,-66224,,,,,,5493,,,0,,,0,,-7093,-7093,,-7093,0,0,,0,,,,,-7316,0,0,,,-7316,-66224,,,-7093,,2835,34112065,2011-12-31,single,,,,0,instance,2012-05-30
1174891,0001165527-12-000891,10-Q,2012-08-20,2012-08-21,2012,Q3,2012-06-30,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,13256,-80821,,,,,,12006,,,0,,,0,,,-11064,,-11064,0,0,,0,,,-11064,,-1282,,0,,,,-80821,,,-11064,,2835,34112065,2012-06-30,single,,,,0,instance,2012-08-20
1174891,0001165527-12-001356,10-K,2012-12-31,2013-01-01,2012,FY,2012-09-30,annual,UPBS,UPSTREAM BIOSCIENCES INC.,7812,-26764,,,,,,4312,,,0,,,0,,-35885,-1763,0,-1763,0,0,,0,,,35885,0,-16804,0,0,,,-16804,-26764,,,-1763,-35885,2835,1974630,2012-09-30,single,,,,0,instance,2012-12-31
1174891,0001165527-12-001356,10-K,2012-12-31,2013-01-01,2012,FY,2012-09-30,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,7812,-26764,,,,,,4312,,,0,,,0,,,19057,,19057,0,0,,0,,,56705,0,-6152,0,0,,,-6152,-26764,,,19057,19057,2835,1974630,2012-09-30,single,,,,0,instance,2012-12-31
1174891,0001165527-13-000160,10-Q,2013-02-14,2013-02-15,2013,Q1,2012-12-31,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,3190,-55981,,,,,,1065,,,0,,,0,,-29217,0,0,-29217,0,0,,0,,,29217,0,-24070,0,0,,,-24070,-55981,,,0,-29217,2835,1974630,2012-12-31,single,,,,0,instance,2013-02-14
1174891,0001165527-13-000489,10-Q,2013-05-15,2013-05-16,2013,Q2,2013-03-31,quarterly,UPBS,UPSTREAM BIOSCIENCES INC.,8314,-25729,,,,,,7564,,,0,,,0,,-4748,-33965,0,-4748,0,0,,0,,,4748,0,-13501,0,0,,,-13501,-25729,,,-33965,-4748,2835,11975645,2013-03-31,single,,,,0,instance,2013-05-15
1174891,0001387131-13-003060,10-Q/A,2013-08-15,2013-08-16,2013,Q3,2013-06-30,quarterly,UPBS,"REALSOURCE RESIDENTIAL, INC",1605,1605,,,,,,0,,,0,,,0,,-4745,27334,0,27334,0,0,2140630,0,,,4745,0,8259,0,0,,,8259,1605,,,27334,-4745,2835,11975645,2013-06-30,single,,,,0,instance,2013-08-15
1174891,0001387131-14-000132,10-K,2014-01-14,2014-01-15,2013,FY,2013-09-30,annual,RSRT,"REALSOURCE RESIDENTIAL, INC",1589,-27582,,,,,,1589,,,0,,,0,,-67897,-35818,0,-35818,0,0,7070630,0,,,67897,0,-45546,0,0,,,-45546,-27582,,,-35818,-67897,2835,11974630,2013-09-30,single,,,,0,instance,2014-01-14
1174891,0001387131-14-000132,10-K,2014-01-14,2014-01-15,2013,FY,2013-09-30,quarterly,RSRT,"REALSOURCE RESIDENTIAL, INC",1589,-27582,,,,,,1589,,,0,,,0,,-29187,-29187,0,-29187,0,0,,0,,,29187,0,-16234,0,0,,,-16234,-27582,,,-29187,-29187,2835,11974630,2013-09-30,single,,,,0,instance,2014-01-14
1174891,0001387131-14-001092,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,annual,RSRT,"REALSOURCE RESIDENTIAL, INC",2273124,-67503,,,,,,524417,,,0,1537636,,,,,,,,,,,,,,,,,,,,,,-67503,,,,,2835,11974630,2013-12-31,single,,,,,instance,2014-03-27
1174891,0001387131-14-001092,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,quarterly,RSRT,"REALSOURCE RESIDENTIAL, INC",2273124,-67503,,,,,,524417,,,0,1537636,,,,-34360,-39921,,-39921,,16632,11974630,-11071,,,34360,,-49536,,,,,,-67503,,,-23289,,2835,11974630,2013-12-31,single,,,,,instance,2014-03-27
1174891,0001387131-14-001213,10-K/A,2014-03-31,2014-04-01,2013,FY,2013-12-31,annual,RSRT,"REALSOURCE RESIDENTIAL, INC",2273124,-67503,,,,,,524417,,,0,1537636,,,,,,,,,,,,,,,,,,,,,,-67503,,,,,2835,11974630,2013-12-31,single,,,,,instance,2014-03-31
1174891,0001387131-14-001213,10-K/A,2014-03-31,2014-04-01,2013,FY,2013-12-31,quarterly,RSRT,"REALSOURCE RESIDENTIAL, INC",2273124,-67503,,,,,,524417,,,0,1537636,,,,-34360,-39921,,-39921,,16632,11974630,-11071,,,34360,,-49536,,,,,,-67503,,,-23289,,2835,11974630,2013-12-31,single,,,,,instance,2014-03-31
