cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1191359,0001062993-11-003320,10-Q,2011-08-15,2011-08-16,2011,Q3,2011-06-30,quarterly,AKVA,ARKANOVA ENERGY CORP.,2489064,-11106084,,,,,,1117017,,,,,,347081,,-426723,,,405049,,186600,43863000,0,,,,,,,,,,,-11106084,,,,,1381,43309367,2011-06-30,single,,,,,instance,2011-08-15
1191359,0001062993-11-005029,10-K,2011-12-29,2011-12-30,2011,FY,2011-09-30,annual,AKVA,ARKANOVA ENERGY CORP.,3135248,-11397404,,,,,,218741,,,,,,1325760,,-1290840,,,-2067833,,739727,,,,,,,-2346680,,401325,,,,-11397404,,,,,1381,43309367,2011-09-30,single,,,102045,,instance,2011-12-29
1191359,0001062993-11-005029,10-K,2011-12-29,2011-12-30,2011,FY,2011-09-30,quarterly,AKVA,ARKANOVA ENERGY CORP.,3135248,-11397404,,,,,,218741,,,,,,336729,,956321,,,-291320,,177368,,,,,,,435208,,0,,,,-11397404,,,,,1381,43309367,2011-09-30,single,,,41331,,instance,2011-12-29
1191359,0001062993-12-000511,10-Q,2012-02-14,2012-02-15,2012,Q1,2011-12-31,quarterly,AKVA,ARKANOVA ENERGY CORP.,2888915,-5324276,,,,,,102142,,,,,,273600,,-370668,,,5303988,,113625,46202000,,,,,,-1079786,,0,,,,-5324276,,,,,1381,46514115,2011-12-31,single,,,25502,,instance,2012-02-14
1191359,0001062993-12-001835,10-Q,2012-05-16,2012-05-17,2012,Q2,2012-03-31,quarterly,AKVA,ARKANOVA ENERGY CORP.,2839020,-5830414,,,,,,87921,,,,,,259845,,-398007,,,-506136,,112451,46514000,,,,,,-350744,,0,,,,-5830414,,,,,1381,46514115,2012-03-31,single,,,25492,,instance,2012-05-16
1191359,0001062993-12-002940,10-Q,2012-08-14,2012-08-15,2012,Q3,2012-06-30,quarterly,AKVA,ARKANOVA ENERGY CORP.,2855572,-6090174,,,,,,159017,,,,,,213634,,-201981,,,-259760,,112530,46514000,,,,,,-222351,,0,,,,-6090174,,,,,1381,46514115,2012-06-30,single,,,27493,,instance,2012-08-14
1191359,0001062993-12-005605,10-K,2012-12-31,2013-01-01,2012,FY,2012-09-30,annual,AKVA,ARKANOVA ENERGY CORP.,2445607,-6784000,,,,,,74356,,,,,,,,-1349182,,,3844264,,457697,46418000,,,,,,-1646724,,0,,,,-6784000,,,,,1381,46514115,2012-09-30,single,,,96722,,instance,2012-12-31
1191359,0001062993-12-005605,10-K,2012-12-31,2013-01-01,2012,FY,2012-09-30,quarterly,AKVA,ARKANOVA ENERGY CORP.,2445607,-6784000,,,,,,74356,,,,,,,,-539553,,,-693826,,119091,,,,,,,6157,,0,,,,-6784000,,,,,1381,46514115,2012-09-30,single,,,18235,,instance,2012-12-31
1191359,0001062993-13-000764,10-Q,2013-02-14,2013-02-15,2013,Q1,2012-12-31,quarterly,AKVA,ARKANOVA ENERGY CORP.,2414408,-6968187,,,,,,57952,,,,,,,,-327589,,,-484187,,142054,46938000,,,,,,-396143,,,,,,-6968187,,,,,1381,49514115,2012-12-31,single,,,16212,,instance,2013-02-14
1191359,0001062993-13-002466,10-Q,2013-05-14,2013-05-15,2013,Q2,2013-03-31,quarterly,AKVA,ARKANOVA ENERGY CORP.,2563977,-7376564,,,,,,235710,,,,,,,,-291858,,,-408377,,119283,46514000,,,,,,-269200,,,,,,-7376564,,,,,1381,49514115,2013-03-31,single,,,16722,,instance,2013-05-14
