cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1720580,0001564590-18-012984,10-Q,2018-05-10,2018-05-11,2018,Q1,2018-03-31,quarterly,TORC,"RESTORBIO, INC.",137245000,130383000,,,,,,135705000,,,,,,,,-10200000,-9859000,,-9859000,8106000,,21523072,,,,,9000,-7304000,-278000,1181000,,,-7582000,130383000,,,,-10191000,2834,28046315,2018-03-31,single,,,,,instance,2018-05-10
1720580,0001564590-18-021129,10-Q,2018-08-09,2018-08-10,2018,Q2,2018-06-30,quarterly,TORC,"RESTORBIO, INC.",128780000,117164000,,,,,,51353000,,,,,,,,-14113000,-13591000,,-13591000,11845000,,28046315,,,,,22000,-9783000,-26000,402000,,,-9809000,117164000,,,,-14091000,2834,28048315,2018-06-30,single,,,,,instance,2018-08-09
1720580,0001564590-18-029327,10-Q,2018-11-13,2018-11-14,2018,Q3,2018-09-30,quarterly,TORC,"RESTORBIO, INC.",117426000,109340000,,,,,,22856000,,,,,,,,-9032000,-8407000,,-8407000,6765000,,28046723,,,,,24000,-10718000,-29000,629000,,,-10747000,109340000,,,,-9008000,2834,28048315,2018-09-30,single,,,,,instance,2018-11-13
1720580,0001564590-19-008262,10-K,2019-03-18,2019-03-19,2018,FY,2018-12-31,annual,TORC,"RESTORBIO, INC.",109939000,104204000,,,,,,7042000,,,,,,,,-39705000,-37588000,26000,-37614000,31065000,,26439216,,,,39705000,80000,-35534000,-362000,2793000,,,-35896000,104204000,,,,-39625000,2834,28055344,2018-12-31,single,,,,,instance,2019-03-18
1720580,0001564590-19-008262,10-K,2019-03-18,2019-03-19,2018,FY,2018-12-31,quarterly,TORC,"RESTORBIO, INC.",109939000,104204000,,,,,,7042000,,,,,,,,-6360000,-5731000,,-5757000,4349000,,,,,,,25000,-7729000,-29000,581000,,,-7758000,104204000,,,,-6335000,2834,28055344,2018-12-31,single,,,,,instance,2019-03-18
1720580,0001564590-19-019433,10-Q,2019-05-15,2019-05-16,2019,Q1,2019-03-31,quarterly,TORC,"RESTORBIO, INC.",145080000,140456000,,,,,,7181000,,,,,,,,-11691000,-11060000,9000,-11069000,8852000,,29014750,,,,11691000,27000,-12049000,-24000,663000,,,-12073000,140456000,,,,-11664000,2834,35255344,2019-03-31,single,,,,,instance,2019-05-15
1720580,0001564590-19-032151,10-Q,2019-08-14,2019-08-15,2019,Q2,2019-06-30,quarterly,TORC,"RESTORBIO, INC.",136658000,126941000,,,,,,21371000,,,,,,,,-19169000,-18322000,10000,-18332000,16553000,,35684368,,,,19169000,28000,-14336000,-24000,944000,,,-14360000,126941000,,,,-19141000,2834,35817393,2019-06-30,single,,,,,instance,2019-08-14
1720580,0001564590-19-040353,10-Q,2019-11-05,2019-11-06,2019,Q3,2019-09-30,quarterly,TORC,"RESTORBIO, INC.",121963000,109764000,,,,,,23621000,,,,,,,,-25161000,-24436000,12000,-24448000,22118000,,36217040,,,,25161000,34000,-21651000,-193000,1201000,,,-21844000,109764000,,,,-25127000,2834,36443631,2019-09-30,single,,,,,instance,2019-11-05
1720580,0001564590-20-010474,10-K,2020-03-12,2020-03-13,2019,FY,2019-12-31,annual,TORC,"RESTORBIO, INC.",93912000,81698000,,,,,,33774000,,,,,,,,-85457000,-82703000,36000,-82739000,73634000,,34306374,,,,85457000,125000,-73682000,-271000,3694000,,,-73953000,81698000,,,,-85332000,2834,36444732,2019-12-31,single,,,,,instance,2020-03-12
1720580,0001564590-20-010474,10-K,2020-03-12,2020-03-13,2019,FY,2019-12-31,quarterly,TORC,"RESTORBIO, INC.",93912000,81698000,,,,,,33774000,,,,,,,,-29436000,-28885000,5000,-28890000,26111000,,,,,,29436000,35000,-25646000,-30000,886000,,,-25676000,81698000,,,,-29401000,2834,36444732,2019-12-31,single,,,,,instance,2020-03-12
