cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1430960,0001214659-11-003050,10-Q/A,2011-09-08,2011-09-09,2011,Q2,2011-06-30,quarterly,FLUG,FLURIDA GROUP INC,5070871,1539060,,,,,,340755,1623542,,,,,4002399,295885,18341,22305,12800,9505,,,,,,,277544,4668,-344065,-6198,,,,-350263,1539060,,,,23009,5070,38990827,2011-06-30,single,,,,
1430960,0001214659-11-003828,10-Q,2011-11-10,2011-11-11,2011,Q3,2011-09-30,quarterly,FLUG,FLURIDA GROUP INC,5051656,1665804,,,,,,902822,2058461,,,,,4168202,438468,220741,224729,97350,127379,,,,,,,217727,2758,567781,-5081,,,,562700,1665804,,,,223499,5070,38990827,2011-09-30,single,,,,
1430960,0001214659-12-001283,10-K,2012-03-26,2012-03-27,2011,FY,2011-12-31,annual,FLUG,FLURIDA GROUP INC,3622633,1659742,,,,,,741230,1803674,,,,,13780374,1380225,339389,354142,153641,200501,15191,,,,,,1040836,14965,-270597,-46564,,,,-317161,1659742,,,,354354,5070,38990827,2011-12-31,single,,,,
1430960,0001214659-12-001283,10-K,2012-03-26,2012-03-27,2011,FY,2011-12-31,quarterly,FLUG,FLURIDA GROUP INC,3622633,1659742,,,,,,741230,1803674,,,,,2589987,303833,-8039,-5099,-9859,4760,,,,,,,311872,3955,-196981,-13813,,,,-210794,1659742,,,,-4084,5070,38990827,2011-12-31,single,,,,
1430960,0001214659-12-002147,10-Q,2012-05-09,2012-05-10,2012,Q1,2012-03-31,quarterly,FLUG,FLURIDA GROUP INC,4734181,1691851,,,,,,1380868,1973218,,,,,3342405,361808,61062,61799,28000,33799,7488,,,,-2222,,300746,4911,648846,-7518,,,,641328,1691851,,,,65973,5070,38990827,2012-03-31,single,,,,
1430960,0001477932-12-002770,10-Q,2012-08-08,2012-08-09,2012,Q2,2012-06-30,quarterly,FLUG,FLURIDA GROUP INC,6695347,1699041,,,,,,2434883,2451503,,,,,4246446,369482,49444,52758,36433,16325,7482,,,,0,,320038,5112,1064232,-7783,,,,1056449,1699041,,,,54556,5070,38990827,2012-06-30,single,,,,
1430960,0001477932-12-004383,10-Q,2012-11-14,2012-11-15,2012,Q3,2012-09-30,quarterly,FLUG,FLURIDA GROUP INC,5066532,1726834,,,,,,1503137,2179329,,,,,3977616,325648,62813,67093,30458,36633,2116,,,,0,,262835,5349,-905113,-11092,,,,-916205,1726834,,,,68162,5070,38990827,2012-09-30,single,,,,
1430960,0001477932-13-001448,10-K,2013-03-29,2013-03-30,2012,FY,2012-12-31,annual,FLUG,FLURIDA GROUP INC,4226739,1833591,,,,,,194265,2278467,,,,,16007275,1459332,253661,264982,109891,155091,17311,,,,-2222,,1205671,20957,-627644,-31496,,,,-659140,1833591,,,,274618,5070,39290827,2012-12-31,single,,,,
1430960,0001477932-13-001448,10-K,2013-03-29,2013-03-30,2012,FY,2012-12-31,quarterly,FLUG,FLURIDA GROUP INC,4226739,1833591,,,,,,194265,2278467,,,,,4440810,402394,80341,83333,15000,68334,224,,,,0,,322052,5585,-1435609,-5102,,,,-1440711,1833591,,,,85926,5070,39290827,2012-12-31,single,,,,
1430960,0001477932-13-002472,10-Q,2013-05-15,2013-05-16,2013,Q1,2013-03-31,quarterly,FLUG,FLURIDA GROUP INC,5514616,1864507,,,,,,1043882,2392025,,,,,4763507,368303,74503,72496,26800,45696,4930,,,,-3378,,293800,6182,874011,-9614,,,,864397,1864507,,,,80685,5070,39290827,2013-03-31,single,,,,
1430960,0001477932-13-003698,10-Q,2013-08-14,2013-08-15,2013,Q2,2013-06-30,quarterly,FLUG,FLURIDA GROUP INC,7296284,1971923,,,,,,1261608,2773541,,,,,5942809,529923,173614,168091,69492,98599,6847,,,,-5622,,356309,6421,-589928,-2348,,,,-592276,1971923,,,,180035,5070,39290827,2013-06-30,single,,,,
1430960,0001477932-13-005515,10-Q,2013-11-14,2013-11-15,2013,Q3,2013-09-30,quarterly,FLUG,FLURIDA GROUP INC,,,,,,,,,,,,,,7638139,652852,345127,335159,148722,186437,4717,,,,-10011,,307725,6482,-77868,-1400,,,,-79268,,,,,351609,5070,,,,,,,
1430960,0001477932-14-001275,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,annual,FLUG,FLURIDA GROUP INC,7313737,2212193,,,,,,1116298,3818684,,,,,25259161,1988663,614203,587191,259014,328177,21993,,,,-28567,,1374460,25924,-1100879,-28698,,,,-1129577,2212193,,,,640127,5070,39290827,2013-12-31,single,,,,
1430960,0001477932-14-001275,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,quarterly,FLUG,FLURIDA GROUP INC,7313737,2212193,,,,,,1116298,3818684,,,,,6914706,437584,20958,11444,14000,-2556,5499,,,,-9556,,416626,6839,-1307092,-15338,,,,-1322430,2212193,,,,27797,5070,39290827,2013-12-31,single,,,,
1430960,0001477932-14-002456,10-Q,2014-05-13,2014-05-14,2014,Q1,2014-03-31,quarterly,FLUG,FLURIDA GROUP INC,7596712,2408469,,,,,,935617,3699488,,,,,7755453,667036,341736,320651,129830,190821,11597,,,,-21111,,325300,7705,-570895,-15241,,,,-586136,2408469,,,,349441,5070,39290827,2014-03-31,single,,,,
1430960,0001477932-14-004298,10-Q,2014-08-13,2014-08-14,2014,Q2,2014-06-30,quarterly,FLUG,FLURIDA GROUP INC,9129298,2567162,,,,,,624999,5725465,,,,,8105392,663412,273424,265886,100937,164949,8061,,,,-7556,,389988,8137,1899284,-3646,,,,1895638,2567162,,,,281561,5070,39290827,2014-06-30,single,,,,
1430960,0001477932-14-006293,10-Q,2014-11-14,2014-11-15,2014,Q3,2014-09-30,quarterly,FLUG,FLURIDA GROUP INC,12205789,3013656,,,,,,1182892,6975311,,,,,13716571,1081891,692045,682284,222817,459467,7381,,,,-9789,,389846,8175,671466,-600,,,,670866,3013656,,,,700220,5070,39290827,2014-09-30,single,,,,
1430960,0001477932-15-002135,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,annual,FLUG,FLURIDA GROUP INC,15750485,2913357,,,,,,1825148,8167484,,,,,43056292,3109694,1173366,1133907,522310,611597,149244,,,,-39567,,1936328,32218,4356770,-19487,,,,4337283,2913357,,,,1205584,5070,39290827,2014-12-31,single,,,,
1430960,0001477932-15-002135,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,quarterly,FLUG,FLURIDA GROUP INC,15750485,2913357,,,,,,1825148,8167484,,,,,13478877,697356,-133838,-134913,68726,-203639,122205,,,,-1111,,831194,8201,2356917,-1,,,,2356916,2913357,,,,-125637,5070,39290827,2014-12-31,single,,,,
1430960,0001477932-15-003035,10-Q,2015-05-12,2015-05-13,2015,Q1,2015-03-31,quarterly,FLUG,FLURIDA GROUP INC,13504035,3287208,,,,,,1166672,4389089,,,,,17401304,1472754,977730,971246,221465,749781,44227,,,,-6489,,495024,8237,-2399446,-1100,,,,-2400546,3287208,,,,985967,5070,39290827,2015-03-31,single,,,,
1430960,0001477932-15-005059,10-Q,2015-08-13,2015-08-14,2015,Q2,2015-06-30,quarterly,FLUG,FLURIDA GROUP INC,16249585,3894847,,,,,,9044528,680807,,,,,19165331,1539943,893628,893628,280150,613478,81251,,,,-3000,,646315,8120,8188254,-5733,,,,8182521,3894847,,,,901748,5070,39290827,2015-06-30,single,,,,
1430960,0001477932-15-006966,10-Q,2015-11-16,2015-11-17,2015,Q3,2015-09-30,quarterly,FLUG,FLURIDA GROUP INC,16609061,4568847,,,,,,8386616,256296,,,,,17475949,1534243,979278,982880,300205,682675,61687,,,,0,,554965,8343,-647172,-2066,,,,-649238,4568847,,,,987621,5070,39290827,2015-09-30,single,,,,
1430960,0001477932-16-009322,10-K,2016-03-30,2016-03-31,2015,FY,2015-12-31,annual,FLUG,FLURIDA GROUP INC,15296078,4618874,,,,,,8615550,222195,,,,,64575450,5329357,3002491,3003637,901615,2102022,279769,,,,-9489,,2326866,33594,5390254,-21347,,,,5368907,4618874,,,,3036085,5070,39290827,2015-12-31,single,,,,
1430960,0001477932-16-009322,10-K,2016-03-30,2016-03-31,2015,FY,2015-12-31,quarterly,FLUG,FLURIDA GROUP INC,15296078,4618874,,,,,,8615550,222195,,,,,10532866,782416,153028,157056,99795,57261,92603,,,,-1,,629388,8894,248616,-12448,,,,236168,4618874,,,,161922,5070,39290827,2015-12-31,single,,,,
