cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1558902,0001144204-14-045431,10-K/A,2014-07-29,2014-07-30,2013,FY,2013-12-31,annual,WGE,WOODGATE ENERGY CORP,19774988,24034454,,,,,,736647,,,,,,3845,,-2174699,,,-2278844,,,,,,,,-55,-1376564,-861,,,,-1377425,24034454,,,,-2174754,1311,47345000,2013-12-31,single,,,,
1558902,0001144204-14-045431,10-K/A,2014-07-29,2014-07-30,2013,FY,2013-12-31,quarterly,WGE,WOODGATE ENERGY CORP,19774988,24034454,,,,,,736647,,,,,,,,,,,,,,,,,,,,,,,,,,24034454,,,,,1311,47345000,2013-12-31,single,,,,
1558902,0001144204-14-049877,10-Q,2014-08-14,2014-08-15,2014,Q2,2014-06-30,quarterly,WGE,WOODGATE ENERGY CORP,20004456,24301452,,,,,,47542,,,,,,,,,,,,,,,,,,,,,,,,,,24301452,,,,,1311,47612000,2014-06-30,single,,,,
1558902,0001144204-14-053519,10-K/A,2014-08-29,2014-08-30,2013,FY,2013-12-31,annual,WGE,WOODGATE ENERGY CORP,19774988,24034454,,,,,,736647,,,,,,3845,,-2174699,,,-2278844,,,,,,,,-55,-1376564,-861,,,,-1377425,24034454,,,,-2174754,1311,47345000,2013-12-31,single,,,,
1558902,0001144204-14-053519,10-K/A,2014-08-29,2014-08-30,2013,FY,2013-12-31,quarterly,WGE,WOODGATE ENERGY CORP,19774988,24034454,,,,,,736647,,,,,,,,,,,,,,,,,,,,,,,,,,24034454,,,,,1311,47345000,2013-12-31,single,,,,
1558902,0001144204-14-061682,10-Q/A,2014-10-17,2014-10-18,2013,Q3,2013-09-30,quarterly,,WOODGATE ENERGY CORP,20692236,19255473,,,,,,1044270,,,,,,827,,-242303,,,-238456,,,,,,,,-1193,-198272,0,,,,-198272,19255473,,,,-243496,1311,47295000,2013-09-30,single,,,,
1558902,0001144204-14-061684,10-Q/A,2014-10-17,2014-10-18,2014,Q1,2014-03-31,quarterly,,WOODGATE ENERGY CORP,19934248,24034454,,,,,,215145,,,,,,247,,-167239,,,-165221,,,,,,,,476,161098,0,,,,161098,24034454,,,,-166763,1311,47345000,2014-03-31,single,,,,
1558902,0001144204-14-070176,10-Q,2014-11-20,2014-11-21,2014,Q3,2014-09-30,quarterly,,WOODGATE ENERGY CORP,20052782,24531454,,,,,,30292,,,,,,0,,-229960,,,-227614,,,,,,,,476,-349714,0,,,,-349714,24531454,,,,-229484,1311,47842000,2014-09-30,single,,,,
1558902,0001144204-15-033646,10-K,2015-05-27,2015-05-28,2014,FY,2014-12-31,annual,,WOODGATE ENERGY CORP,20147245,,,,,,,66924,,,,,,4854,,-1283234,,,-1304757,,,,,,,,1905,-586434,0,,,,-586434,,,,,-1281329,1311,48142000,2014-12-31,single,,,,
1558902,0001144204-15-033646,10-K,2015-05-27,2015-05-28,2014,FY,2014-12-31,quarterly,,WOODGATE ENERGY CORP,20147245,,,,,,,66924,,,,,,4417,,-692640,,,-718558,,,,,,,,477,-144482,0,,,,-144482,,,,,-692163,1311,48142000,2014-12-31,single,,,,
1558902,0001144204-15-036575,10-Q,2015-06-11,2015-06-12,2015,Q1,2015-03-31,quarterly,,WOODGATE ENERGY CORP,20157419,,,,,,,22996,,,,,,799,,-141390,,,-148379,,,,,,,,238,-39149,0,,,,-39149,,,,,-141152,1311,47345000,2015-03-31,single,,,,
1558902,0001144204-15-051730,10-Q,2015-08-25,2015-08-26,2015,Q2,2015-06-30,quarterly,,WOODGATE ENERGY CORP,20192022,,,,,,,21999,,,,,,7224,,-185577,,,-190485,,,,,,,,238,-172762,0,,,,-172762,,,,,-185339,1311,48192000,2015-06-30,single,,,,
