cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1668082,0001668082-17-000006,10-Q,2017-02-03,2017-02-04,2016,Q3,2016-12-31,quarterly,BYLOG,BYLOG GROUP CORP.,4148,1234,,,,,,798,,,,,,0,0,-4880,,,-4880,,,,,,,4880,,,,,,,,1234,,,,,7374,9000000,2016-12-31,single,,,,,instance,2017-02-03
1668082,0001668082-17-000008,10-K,2017-06-16,2017-06-17,2016,FY,2017-03-31,annual,BYLOG,BYLOG GROUP CORP.,16838,10924,,,,,,11538,,,,,,12500,12500,-19120,,,-19120,,,,,,,31620,,-17620,2800,,,,-14820,10924,,,,,7374,11320000,2017-03-31,single,,,1000,,instance,2017-06-16
1668082,0001668082-17-000008,10-K,2017-06-16,2017-06-17,2016,FY,2017-03-31,quarterly,BYLOG,BYLOG GROUP CORP.,16838,10924,,,,,,11538,,,,,,8500,8500,-13510,,,-13510,,,,,,,22010,,-9660,,,,,,10924,,,,,7374,11320000,2017-03-31,single,,,250,,instance,2017-06-16
1668082,0001668082-17-000010,10-Q,2017-08-11,2017-08-12,2017,Q1,2017-06-30,quarterly,BYLOG,BYLOG GROUP CORP.,20692,17278,,,,,,12508,,,,,,10900,10900,4604,,,4604,,,,,,,6296,,3220,4000,,,,7220,17278,,,,,7374,11495000,2017-06-30,single,,,616,,instance,2017-08-11
1668082,0001668082-17-000014,10-Q,2017-11-20,2017-11-21,2017,Q2,2017-09-30,quarterly,BYLOG,BYLOG GROUP CORP.,24012,23098,,,,,,14544,,,,,,12300,12300,5820,,,5820,,,,,,,6480,,4136,2100,,,,6236,23098,,,,,7374,11495000,2017-09-30,single,,,816,,instance,2017-11-20
1668082,0001668082-18-000007,10-Q,2018-02-15,2018-02-16,2017,Q3,2017-12-31,quarterly,BYLOG,BYLOG GROUP CORP.,20421,19507,,,,,,11944,,,,,,0,0,-2691,,,-2691,,,,,,,2691,,-1700,0,,,,-1700,19507,,,,,7374,11405000,2017-12-31,single,,,991,,instance,2018-02-15
1668082,0001668082-18-000010,10-K,2018-06-27,2018-06-28,2017,FY,2018-03-31,annual,BYLOG,BYLOG GROUP CORP.,19235,7821,,,,,,11749,,,,,,23200,23200,-3953,,,-3953,,,,,,,27153,,5461,6100,,,,11561,7821,,,,,7374,11405000,2018-03-31,single,,,3414,,instance,2018-06-27
1668082,0001668082-18-000010,10-K,2018-06-27,2018-06-28,2017,FY,2018-03-31,quarterly,BYLOG,BYLOG GROUP CORP.,19235,7821,,,,,,11749,,,,,,0,0,-11686,,,-11686,,,,,,,11686,,-195,0,,,,-195,7821,,,,,7374,11405000,2018-03-31,single,,,991,,instance,2018-06-27
1668082,0001493152-18-013803,10-Q,2018-09-27,2018-09-28,2019,Q1,2018-06-30,quarterly,BYLG,BYLOG GROUP CORP.,2874,-1040,,,,,,2874,,,,,,,,,-8861,,-8861,,,11405000,,,,,991,-8875,,,,,,-1040,,,,,7374,11405000,2018-06-30,single,,,,,instance,2018-09-27
1668082,0001493152-18-016412,10-Q,2018-11-19,2018-11-20,2019,Q2,2018-09-30,quarterly,BYLG,BYLOG GROUP CORP.,,-19790,,,,,,,,,,,,,,,-18750,,-18750,,,11405000,,,,,0,-8355,,,,,,-19790,,,,,7374,11405000,2018-09-30,single,,,,,instance,2018-11-19
1668082,0001493152-19-002135,10-Q,2019-02-14,2019-02-15,2019,Q3,2018-12-31,quarterly,BYLG,BYLOG GROUP CORP.,2081,-38790,,,,,,,,,,,,,,,-19000,,-19000,,,11405000,,,,,0,-21561,,,,,,-38790,,,,,7374,11405000,2018-12-31,single,,,,,instance,2019-02-14
1668082,0001493152-21-001429,10-K,2021-01-20,2021-01-21,2018,FY,2019-03-31,annual,BYLG,BYLOG GROUP CORP.,2497,-63593,,,,,,,,,,,,,,,-71414,,-71414,,,11405000,,,,,992,-56496,,,,,,-63593,,,,,7374,11405000,2019-03-31,single,,,,,instance,2021-01-20
