cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1530425,0001477932-12-000247,10-Q,2012-02-08,2012-02-09,2012,Q2,2011-12-31,quarterly,,CASSIDY VENTURES INC.,20469,17849,,,,,,14581,,,,,,,,,,,-23490,,,,,,,23490,,,,,,,,17849,,,,,1000,6750000,2011-12-31,single,,,,
1530425,0001477932-12-001502,10-Q,2012-05-14,2012-05-15,2012,Q3,2012-03-31,quarterly,,CASSIDY VENTURES INC.,13764,12094,,,,,,7876,,,,,,,,,,,-10255,,,,,,,10255,,-6705,,,,,,12094,,,,,1000,6750000,2012-03-31,single,,,,
1530425,0001477932-12-003778,10-K,2012-09-28,2012-09-29,2012,FY,2012-06-30,annual,CSVN,CASSIDY VENTURES INC.,12870,9484,,,,,,6982,,,,,,,,,,,-48708,,,,,,,48708,,-32397,,,,,,9484,,,,,1000,6750000,2012-06-30,single,,,,
1530425,0001477932-12-003778,10-K,2012-09-28,2012-09-29,2012,FY,2012-06-30,quarterly,CSVN,CASSIDY VENTURES INC.,12870,9484,,,,,,6982,,,,,,,,,,,-7110,,,,,,,7110,,-894,,,,,,9484,,,,,1000,6750000,2012-06-30,single,,,,
1530425,0001477932-12-004204,10-Q,2012-11-09,2012-11-10,2013,Q1,2012-09-30,quarterly,CSVN,CASSIDY VENTURES INC.,8470,-4593,,,,,,2582,,,,,,,,,,,-18577,,,,,,,18577,,-4400,,,,,,-4593,,,,,1000,6750000,2012-09-30,single,,,,
1530425,0001477932-13-000546,10-Q,2013-02-11,2013-02-12,2013,Q2,2012-12-31,quarterly,CSVN,CASSIDY VENTURES INC.,7706,-10136,,,,,,1817,,,,,,,,,,,-10044,,,,,,,10044,,-10750,,,,,,-10136,,,,,1000,6750000,2012-12-31,single,,,,
1530425,0001477932-13-002664,10-Q,2013-05-20,2013-05-21,2013,Q3,2013-03-31,quarterly,CSVN,CASSIDY VENTURES INC.,5888,-15941,,,,,,,,,,,,,,,,,-10305,,,,,,,10305,,-9617,,,,,,-15941,,,,,1000,135000000,2013-03-31,single,,,,
1530425,0001477932-13-004682,10-K,2013-10-15,2013-10-16,2013,FY,2013-06-30,annual,CSVN,CASSIDY VENTURES INC.,0,-102693,,,,,,,,,,,,,,-119789,,,-125677,,,,,,,,,-26882,,,,,,-102693,,,,,1000,135000000,2013-06-30,single,,,,
1530425,0001477932-13-004682,10-K,2013-10-15,2013-10-16,2013,FY,2013-06-30,quarterly,CSVN,CASSIDY VENTURES INC.,0,-102693,,,,,,,,,,,,,,,,,-86751,,,,,,,,,-2115,,,,,,-102693,,,,,1000,135000000,2013-06-30,single,,,,
1530425,0001477932-13-005758,10-Q,2013-11-19,2013-11-20,2014,Q1,2013-09-30,quarterly,CSVN,CASSIDY VENTURES INC.,0,-149444,,,,,,,,,,,,,,46751,,,-46751,,,,,,,,,-3486,,,,,,-149444,,,,,1000,,,,,,,
