cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
911650,0000950123-11-075033,10-Q,2011-08-09,2011-08-10,2011,Q1,2011-06-30,quarterly,NAVR,NAVARRE CORP /MN/,155119000,72686000,7934000,5690000,2244000,,,8928000,27709000,,,,,104016000,13787000,-595000,-963000,-336000,-627000,,,36605000,,-293000,,14382000,972000,-3228000,-252000,63000,,,-3480000,64752000,,,,377000
911650,0000950123-11-095247,10-Q,2011-11-04,2011-11-05,2011,Q2,2011-09-30,quarterly,NAVR,NAVARRE CORP /MN/,165402000,71467000,7802000,5690000,2112000,,,5403000,34486000,,,,,106568000,12595000,-1585000,-2128000,-879000,-1249000,,,36831000,,-288000,,14180000,927000,-2809000,-323000,361000,,,-3132000,63665000,,,,-658000
911650,0000950123-12-002052,10-Q,2012-02-03,2012-02-04,2011,Q3,2011-12-31,quarterly,NAVR,NAVARRE CORP /MN/,164894000,42963000,1675000,0,1675000,,,1882000,32784000,,,,,153497000,7640000,-14157000,-14620000,14457000,-29077000,,,36977000,,-292000,,21797000,883000,-3272000,-18000,509000,,,-3290000,41288000,,,,-13274000
911650,0001437749-12-005523,10-K,2012-05-25,2012-05-26,2011,FY,2012-03-31,annual,NAVR,NAVARRE CORP /MN/,121376000,39816000,1547000,,1547000,,,5600000,28850000,,,,,480824000,44506000,-22303000,-23728000,10572000,-34300000,,,36877,,-968000,,66809000,3624000,-5453000,-759000,1171000,,,-6212000,38269000,,,,-18679000
911650,0001437749-12-005523,10-K,2012-05-25,2012-05-26,2011,FY,2012-03-31,quarterly,NAVR,NAVARRE CORP /MN/,121376000,39816000,1547000,,1547000,,,5600000,28850000,,,,,116743000,10484000,-5966000,-6017000,-2670000,-3347000,,,,,-95000,,16450000,842000,3856000,-166000,238000,,,3690000,38269000,,,,-5124000
911650,0001437749-12-007528,10-Q,2012-08-01,2012-08-02,2013,Q1,2012-06-30,quarterly,NAVR,NAVARRE CORP /MN/,116164000,39501000,1412000,,1412000,,,,29440000,,,,,91272000,10047000,-494000,-830000,259000,-571000,,,37155000,,-95000,,10541000,813000,,,,,,,38089000,,,,319000
911650,0001437749-12-011398,10-Q,2012-11-09,2012-11-10,2012,Q2,2012-09-30,quarterly,NAVR,NAVARRE CORP /MN/,137883000,40295000,1278000,,1278000,,,,34723000,,,,,104132000,12116000,786000,762000,274000,488000,,,37348000,,-166000,,11330000,815000,,,236000,,,,39017000,,,,1601000
911650,0001437749-13-001338,10-Q,2013-02-11,2013-02-12,2012,Q3,2012-12-31,quarterly,NAVR,NAVARRE CORP /MN/,250024000,61831000,55475000,30940000,24535000,,,62000,39018000,,,,,178284000,17001000,2458000,1630000,1620000,10000,,,45026000,,-325000,,14543000,1257000,8896000,,245000,,,,6356000,,,,3715000
911650,0001437749-13-006834,10-K,2013-05-29,2013-05-30,2012,FY,2013-03-31,annual,NAVR,NAVARRE CORP /MN/,196291000,53683000,54201000,31484000,22717000,,,91000,34197000,,,,,485295000,51176000,1979000,37000,11834000,-11797000,,,43529000,,-1020000,,49197000,4877000,-2070000,-3811000,983000,,,-5881000,-518000,,,,6856000
911650,0001437749-13-006834,10-K,2013-05-29,2013-05-30,2012,FY,2013-03-31,quarterly,NAVR,NAVARRE CORP /MN/,196291000,53683000,54201000,31484000,22717000,,,91000,34197000,,,,,111607000,12152000,-771000,-1525000,10199000,-11724000,,,,,-434000,,12923000,1992000,4687000,-2253000,278000,,,2434000,-518000,,,,1221000
