cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1710340,0001493152-18-017724,10-Q,2018-12-20,2018-12-21,2018,Q3,2018-09-30,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",7525000,-16410000,,,,,,6603000,,,,,,,,-2374000,-2910000,,-2910000,1544000,,5615000,,,,2374000,,,,,,,,-16410000,,,,,2834,6218980,2018-09-30,single,,,,,instance,2018-12-20
1710340,0001493152-19-003817,10-K,2019-03-25,2019-03-26,2018,FY,2018-12-31,annual,ETON,"ETON PHARMACEUTICALS, INC.",28327000,26303000,,,,,,26735000,,,,,,,,-10321000,-12740000,,-12740000,5627000,,6418000,,,,10321000,63000,-8145000,-236000,1850000,,,-8381000,26303000,,,,-10258000,2834,17607928,2018-12-31,single,,,,,instance,2019-03-25
1710340,0001493152-19-003817,10-K,2019-03-25,2019-03-26,2018,FY,2018-12-31,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",28327000,26303000,,,,,,26735000,,,,,,,,-2286000,-3730000,,-3730000,1102000,,,,,,2286000,23000,-1774000,-54000,219000,,,-1828000,26303000,,,,-2263000,2834,17607928,2018-12-31,single,,,,,instance,2019-03-25
1710340,0001493152-19-006526,10-Q,2019-05-07,2019-05-08,2019,Q1,2019-03-31,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",23017000,19242000,,,,,,19584000,,119000,,,,500000,,-7554000,-7410000,,-7410000,6465000,,17502000,,,,8054000,55000,-6767000,-388000,345000,,,-7155000,19242000,,,,-7499000,2834,17627928,2019-03-31,single,,,,,instance,2019-05-07
1710340,0001493152-19-011727,10-Q,2019-08-06,2019-08-07,2019,Q2,2019-06-30,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",18244000,16699000,,,,,,14947000,,86000,,,,0,,-3349000,-3249000,,-3249000,1439000,,17733000,,,,3349000,123000,-4196000,-642000,505000,,,-4838000,16699000,,,,-3226000,2834,17763045,2019-06-30,single,,,,,instance,2019-08-06
1710340,0001493152-19-017499,10-Q,2019-11-14,2019-11-15,2019,Q3,2019-09-30,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",13507000,12348000,,,,,,11777000,,52000,,,,0,,-5042000,-4965000,,-4965000,3418000,,17878000,,,,5042000,121000,-3215000,-32000,537000,,,-3247000,12348000,,,,-4921000,2834,17807167,2019-09-30,single,,,,,instance,2019-11-14
1710340,0001493152-20-003451,10-K,2020-03-05,2020-03-06,2019,FY,2019-12-31,annual,ETON,"ETON PHARMACEUTICALS, INC.",17072000,10550000,725000,,725000,,,12066000,380000,19000,,,,959000,506000,-18601000,-18320000,,-18320000,11555000,,17761000,,,,19107000,447000,-18026000,-1096000,1888000,,,-19122000,9825000,4540000,15090000,,-18154000,2834,17877486,2019-12-31,single,4540000,,,,instance,2020-03-05
1710340,0001493152-20-003451,10-K,2020-03-05,2020-03-06,2019,FY,2019-12-31,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",17072000,10550000,725000,,725000,,,12066000,380000,19000,,,,459000,,-2656000,-2696000,,-2696000,233000,,17924000,,,,2662000,148000,-3848000,-34000,501000,,,-3882000,9825000,4540000,15090000,,-2508000,2834,17877486,2019-12-31,single,4540000,,,,instance,2020-03-05
1710340,0001493152-20-008763,10-Q,2020-05-14,2020-05-15,2020,Q1,2020-03-31,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",17241000,10620000,688000,,688000,,,12335000,1726000,,,,,99000,-3000,-8881000,-9049000,,-9049000,6268000,,18143000,,,,8878000,162000,-7217000,-4000,365000,,,-7221000,9932000,4570000,15190000,,-8719000,2834,20761960,2020-03-31,single,4570000,,,,instance,2020-05-14
1710340,0001493152-20-015336,10-Q,2020-08-12,2020-08-13,2020,Q2,2020-06-30,quarterly,ETON,"ETON PHARMACEUTICALS, INC.",14559000,7031000,650000,,650000,,,10270000,1709000,,,,,20000,-8000,-4538000,-4730000,,-4730000,1609000,,21005,,,,4530000,164000,-2853000,0,714000,,,-2853000,6381000,4587000,11618000,,-4374000,2834,20956033,2020-06-30,single,4587000,,,,instance,2020-08-12
