cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1719406,0001654954-18-003022,10-K,2018-03-23,2018-03-24,2017,FY,2017-12-31,annual,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,69565819,5000001,,,,,,449374,,,0,,,,,,,,,,,,,,,,,,,,,,,5000001,,,,
1719406,0001654954-18-003022,10-K,2018-03-23,2018-03-24,2017,FY,2017-12-31,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,69565819,5000001,,,,,,449374,,,0,,,,,-134476,,,-105033,,,,,34183,,134476,,-135807,,,,,,5000001,,,,
1719406,0001654954-18-005418,10-Q,2018-05-15,2018-05-16,2018,Q1,2018-03-31,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,69553248,5000005,,,,,,267191,,,0,,,,,-192374,19596,4115,15481,,,,,213569,,192374,,-197817,,,,,,5000005,,,,
1719406,0001654954-18-008656,10-Q,2018-08-08,2018-08-09,2018,Q2,2018-06-30,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,69698976,5000009,,,,,,139613,,,0,,,,,-271810,2346,8948,-6602,,,,,272482,,271810,,-137083,,,,,,5000009,,,,
1719406,0001654954-18-012244,10-Q,2018-11-08,2018-11-09,2018,Q3,2018-09-30,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,69885185,5000009,,,,,,77086,,,0,,,,,-220243,63073,34989,28084,,,,,283390,,220243,,-67403,,,,,,5000009,,,,
1719406,0001654954-19-002833,10-K,2019-03-15,2019-03-16,2018,FY,2018-12-31,annual,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,70796159,5000006,,,,,,11079,,,0,,,,,-1006503,82412,16311,66101,,,,,1088915,,1006503,,-473187,,,,,,5000006,,,,
1719406,0001654954-19-002833,10-K,2019-03-15,2019-03-16,2018,FY,2018-12-31,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,70796159,5000006,,,,,,11079,,,0,,,,,-322076,-2602,-31741,29139,,,,,319474,,322076,,-70884,,,,,,5000006,,,,
1719406,0001654954-19-006096,10-Q,2019-05-15,2019-05-16,2019,Q1,2019-03-31,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,71707751,5000005,,,,,,1818,,,0,,,,,-163181,219681,31716,187965,,,,,382862,,163181,,-297696,,,,,,5000005,,,,
1719406,0001654954-19-009612,10-Q,2019-08-14,2019-08-15,2019,Q2,2019-06-30,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,50102727,5000008,,,,,,1394,,,0,,,,,-175742,216697,40676,176021,,,,,392439,,175742,,-180647,,,,,,5000008,,,,
1719406,0001654954-19-012962,10-Q,2019-11-14,2019-11-15,2019,Q3,2019-09-30,quarterly,BRPAU,BIG ROCK PARTNERS ACQUISITION CORP.,41685076,5000006,,,,,,194280,,,0,,,,,-183305,74931,15736,59195,,,,,258236,,183305,,-52314,,,,-8891378,,5000006,,,,
