cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
893538,0001104659-10-041421,10-Q,2010-08-03,2010-08-04,2010,Q2,2010-06-30,quarterly,SM,SM ENERGY CO,2417385000,1182833000,,,,,,10249000,,,,,,211697000,,36789000,30500000,12432000,18068000,,6343000,64566000,,,,,,,,,,,,1182833000,,,36843000,,1311,63007433,2010-06-30,single,,,,
893538,0001104659-10-055533,10-Q,2010-11-03,2010-11-04,2010,Q3,2010-09-30,quarterly,SM,SM ENERGY CO,2518997000,1202451000,,,,,,7089000,,,,,,226884000,,31052000,24798000,9346000,15452000,,6339000,64794000,,,,,,148210000,,7989000,0,,,1202451000,,,31137000,,1311,63044978,2010-09-30,single,,,,
893538,0001104659-11-010268,10-K,2011-02-25,2011-02-26,2010,FY,2010-12-31,annual,SM,SM ENERGY CO,2744321000,1218526000,,,,,,5077000,,,,,,1092834000,,338771000,314896000,118059000,196837000,,24196000,64689000,,,,,,497097000,,26743000,-6297000,,,1218526000,,,339092000,,1311,63310165,2010-12-31,single,,,,
893538,0001104659-11-010268,10-K,2011-02-25,2011-02-26,2010,FY,2010-12-31,quarterly,SM,SM ENERGY CO,2744321000,1218526000,,,,,,5077000,,,,,,294118000,,63179000,58505000,21366000,37139000,,4727000,,,,,,,78737000,,6890000,-3153000,,,1218526000,,,63232000,,1311,63310165,2010-12-31,single,,,,
893538,0001104659-11-025221,10-Q,2011-05-03,2011-05-04,2011,Q1,2011-03-31,quarterly,SM,SM ENERGY CO,3053524000,1212448000,,,,,,191294000,,,,,,315329000,,-19972000,-29558000,-11055000,-18503000,,9714000,63447000,,,,,,156685000,,5551000,,,,1212448000,,,-19844000,,1311,63617930,2011-03-31,single,,,,
893538,0001104659-11-042745,10-Q,2011-08-03,2011-08-04,2011,Q2,2011-06-30,quarterly,SM,SM ENERGY CO,3219893000,1349166000,,,,,,101080000,,,,,,377873000,,211707000,197384000,72851000,124533000,,14550000,66909000,,,,,,213288000,,6286000,,,,1349166000,,,211934000,,1311,63683354,2011-06-30,single,,,,
893538,0000893538-11-000051,10-Q,2011-11-02,2011-11-03,2011,Q3,2011-09-30,quarterly,SM,SM ENERGY CO,3456280000,1587753000,,,,,,29923000,,,,,,530574000,,372788000,363443000,133346000,230097000,,9372000,67386000,,,,,,119774000,,7713000,0,,,1587753000,,,372815000,,1311,63998818,2011-09-30,single,,,,
893538,0000893538-12-000012,10-K,2012-02-23,2012-02-24,2011,FY,2011-12-31,annual,SM,SM ENERGY CO,3798980000,1462940000,,,,,,119194000,,,,,,1603318000,,384384000,339001000,123585000,215416000,,45849000,67564000,,,,,,760532000,,26824000,-6382000,,,1462940000,,,384850000,,1311,63998818,2011-12-31,single,,,,
893538,0000893538-12-000012,10-K,2012-02-23,2012-02-24,2011,FY,2011-12-31,quarterly,SM,SM ENERGY CO,3798980000,1462940000,,,,,,119194000,,,,,,379542000,,-180139000,-192268000,-71557000,-120711000,,12213000,,,,,,,270785000,,7274000,-3201000,,,1462940000,,,-180055000,,1311,63998818,2011-12-31,single,,,,
893538,0000893538-12-000031,10-Q,2012-05-03,2012-05-04,2012,Q1,2012-03-31,quarterly,SM,SM ENERGY CO,3845098000,1490424000,,,,,,286000,,,,,,377423000,,56225000,42017000,15681000,26336000,,14278000,67845000,,,,,,188053000,,4350000,,,,1490424000,,,56295000,,1311,64150047,2012-03-31,single,,,,
893538,0000893538-12-000041,10-Q,2012-08-03,2012-08-04,2012,Q2,2012-06-30,quarterly,SM,SM ENERGY CO,3999571000,1527696000,,,,,,184000,,,,,,304420000,,52391000,39684000,14795000,24889000,,12712000,67556000,,,,,,222235000,,8022000,,,,1527696000,,,52396000,,1311,65100773,2012-06-30,single,,,,
893538,0000893538-12-000058,10-Q,2012-11-01,2012-11-02,2012,Q3,2012-09-30,quarterly,SM,SM ENERGY CO,4123952000,1474042000,,,,,,184000,,,,,,378951000,,-42836000,-61072000,-22736000,-38336000,,18362000,65745000,,,,,,243298000,,9359000,0,,,1474042000,,,-42710000,,1311,66071228,2012-09-30,single,,,,
893538,0000893538-13-000011,10-K,2013-02-21,2013-02-22,2012,FY,2012-12-31,annual,SM,SM ENERGY CO,4199529000,1414466000,,,,,,5926000,,,,,,1505102000,,-20017000,-83517000,-29268000,-54249000,,63720000,65138000,,,,,,921969000,,30185000,-6511000,,,1414466000,,,-19797000,,1311,66195235,2012-12-31,single,,,,
893538,0000893538-13-000011,10-K,2013-02-21,2013-02-22,2012,FY,2012-12-31,quarterly,SM,SM ENERGY CO,4199529000,1414466000,,,,,,5926000,,,,,,444308000,,-85797000,-104146000,-37008000,-67138000,,18368000,,,,,,,268383000,,8454000,-3303000,,,1414466000,,,-85778000,,1311,66195235,2012-12-31,single,,,,
893538,0000893538-13-000026,10-Q,2013-05-01,2013-05-02,2013,Q1,2013-03-31,quarterly,SM,SM ENERGY CO,4292324000,1436825000,,,,,,87000,,,,,,484180000,,46198000,27109000,10382000,16727000,,19101000,67521000,,,,,,282292000,,8113000,,,,1436825000,,,46210000,,1311,66249422,2013-03-31,single,,,,
893538,0000893538-13-000040,10-Q,2013-07-31,2013-08-01,2013,Q2,2013-06-30,quarterly,SM,SM ENERGY CO,4590668000,1526903000,,,,,,176000,,,,,,559360000,,144284000,122727000,46205000,76522000,,21581000,67893000,,,,,,314063000,,9955000,,,,1526903000,,,144308000,,1311,66389982,2013-06-30,single,,,,
