cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1851484,0001493152-22-033847,10-Q,2022-11-28,2022-11-29,2022,Q3,2022-09-30,quarterly,,TENX KEANE ACQUISITION,256745,-10113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10113,,,,,6770,1725000,2022-09-30,single,,,,
1851484,0001493152-23-012545,10-K,2023-04-17,2023-04-18,2022,FY,2022-12-31,annual,,TENX KEANE ACQUISITION,68190364,345508,,,,,,289175,,,,,,,,-138115,,,380811,,,1341758,,,,,,-47968,,,,,,345508,,,,,6770,2416000,2022-12-31,single,,,,
1851484,0001493152-23-012545,10-K,2023-04-17,2023-04-18,2022,FY,2022-12-31,quarterly,,TENX KEANE ACQUISITION,68190364,345508,,,,,,289175,,,,,,,,,,,,,,,,,,,,,,,,,,345508,,,,,6770,2416000,2022-12-31,single,,,,
1851484,0001493152-23-017394,10-Q,2023-05-15,2023-05-16,2023,Q1,2023-03-31,quarterly,,TENX KEANE ACQUISITION,68818033,197586,,,,,,120376,,,,,,,,-147922,,,611725,,,2416000,,,,,,-168799,,,,,,197586,,,,,6770,2416000,2023-03-31,single,,,,
1851484,0001493152-23-029131,10-Q,2023-08-16,2023-08-17,2023,Q2,2023-06-30,quarterly,,TENX KEANE ACQUISITION,69850424,-1968,,,,,,370095,,,,,,,,-199554,,,616296,,,6600000,,,,,,-100256,,,,,,-1968,,,,,6770,2416000,2023-06-30,single,,,,
1851484,0001493152-23-042170,10-Q,2023-11-20,2023-11-21,2023,Q3,2023-09-30,quarterly,,TENX KEANE ACQUISITION,70713071,-1083423,,,,,,26523,,,,,,,,-421455,,,157943,,,6600000,,,,,,-113472,,,,,,-1083423,,,,,2834,2341000,2023-09-30,single,,,,
1851484,0001493152-24-014850,10-K,2024-04-16,2024-04-17,2023,FY,2023-12-31,annual,,TENX KEANE ACQUISITION,72623594,-1987562,,,,,,32746,,,,,,,,-1013070,,,2419304,,,6600000,,,,,,-601304,,,,,,-1987562,,,,,2834,2341000,2023-12-31,single,,,,
1851484,0001493152-24-014850,10-K,2024-04-16,2024-04-17,2023,FY,2023-12-31,quarterly,,TENX KEANE ACQUISITION,72623594,-1987562,,,,,,32746,,,,,,,,-244139,,,1033340,,,,,,,,,-218777,,,,,,-1987562,,,,,2834,2341000,2023-12-31,single,,,,
1851484,0001493152-24-020783,10-Q,2024-05-20,2024-05-21,2024,Q1,2024-03-31,quarterly,,TENX KEANE ACQUISITION,48679257,-2455991,,,,,,33330,,,,,,,,-268429,,,489829,,,4739491,,,,,,-191690,,,,,,-2455991,,,,,2834,2341000,2024-03-31,single,,,,
1851484,0001493152-24-030991,10-Q,2024-08-09,2024-08-10,2024,Q2,2024-06-30,quarterly,,"CITIUS ONCOLOGY, INC.",49193627,-3039950,,,,,,261,,,,,,,,-383957,,,252462,,,4312077,,,,,,-366106,,,,,,-3039950,,,,,2834,2341000,2024-06-30,single,,,,
1851484,0001213900-24-113150,10-K,2024-12-27,2024-12-28,2024,FY,2024-09-30,annual,,"CITIUS ONCOLOGY, INC.",84368878,46140339,,,,,,112,8268766,,,,,,,,-20572747,576000,-21148747,4925001,,68053607,,,,20572747,,126353,,7498817,,,,46140339,,,,,2834,71552402,2024-09-30,single,,,,
1851484,0001213900-24-113150,10-K,2024-12-27,2024-12-28,2024,FY,2024-09-30,quarterly,,"CITIUS ONCOLOGY, INC.",84368878,46140339,,,,,,112,8268766,,,,,,,,,,,,,,,,,,,,,,,,,46140339,,,,,2834,71552402,2024-09-30,single,,,,
1851484,0001213900-25-014320,10-Q,2025-02-14,2025-02-15,2025,Q1,2024-12-31,quarterly,,"CITIUS ONCOLOGY, INC.",90481481,41289612,,,,,,112,14381369,,,,,,,,-6394965,264240,-6659205,1264508,,71552402,,,,6394965,,,,1808478,,,,41289612,,,,,2834,71552402,2024-12-31,single,,,,
1851484,0001213900-25-043359,10-Q,2025-05-14,2025-05-15,2025,Q2,2025-03-31,quarterly,,"CITIUS ONCOLOGY, INC.",91439365,35642632,,,,,,112,15339253,,,,,,,,-7471312,264240,-7735552,3139413,,71552402,,,,7471312,,,,2088572,,,,35642632,,,,,2834,71552402,2025-03-31,single,,,,
1851484,0001213900-25-074992,10-Q,2025-08-12,2025-08-13,2025,Q3,2025-06-30,quarterly,,"CITIUS ONCOLOGY, INC.",91709079,32397913,,,,,,112,17208967,,,,,,,-4944961,-5105716,264240,-5369956,938277,160755,71552402,,,,4944961,,,,2125237,,,,32397913,,,-4944961,,2834,71552402,2025-06-30,single,,,,
