cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
225263,0001193125-11-219512,10-Q,2011-08-11,2011-08-12,2011,Q2,2011-06-30,quarterly,NEWP,NEWPORT CORP,582457000,328829000,92800000,69322000,23478000,,,116651000,95464000,,,,,130132000,59672000,16737000,15113000,1191000,13922000,10196000,,38788000,,,,,,,,,,,,236029000,136017000,464846000,,,3821,37524735,2011-06-30,single,2474000,133543000,,,instance,2011-08-11
225263,0001193125-11-306436,10-Q,2011-11-10,2011-11-11,2011,Q3,2011-09-30,quarterly,NEWP,NEWPORT CORP,597284000,336366000,108999000,75749000,33250000,,,209362000,97447000,,,,,125598000,55783000,14214000,11866000,1364000,10502000,11152000,,38571000,,,,,4935000,30050000,-2419000,1509000,,,27631000,227367000,140860000,477226000,,19149000,3821,37572421,2011-09-30,single,6923000,133937000,,,instance,2011-11-10
225263,0001193125-12-117008,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,annual,NEWP,NEWPORT CORP,764069000,370258000,293831000,143259000,150572000,,,55701000,112968000,,,,,545054000,239729000,53823000,50508000,-29154000,79708000,45270000,,38673000,,,,,23999000,68633000,-13513000,6201000,,,55120000,76427000,223192000,593450000,,77822000,3821,37634403,2011-12-31,single,178043000,45149000,,,instance,2012-03-15
225263,0001193125-12-117008,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,quarterly,NEWP,NEWPORT CORP,764069000,370258000,293831000,143259000,150572000,,,55701000,112968000,,,,,160913000,66398000,5906000,1770000,-32709000,34525000,13485000,,,,,,,10350000,19740000,-5885000,1522000,,,13855000,76427000,223192000,593450000,,16256000,3821,37634403,2011-12-31,single,178043000,45149000,,,instance,2012-03-15
225263,0001193125-12-119982,10-K/A,2012-03-16,2012-03-17,2011,FY,2011-12-31,annual,NEWP,NEWPORT CORP,764069000,370258000,293831000,143259000,150572000,,,55701000,112968000,,,,,545054000,239729000,53823000,50508000,-29154000,79708000,45270000,,38673000,,,,,23999000,75291000,-13513000,6201000,,,61778000,76427000,223192000,593450000,,77822000,3821,37634403,2011-12-31,single,178043000,45149000,,,instance,2012-03-16
225263,0001193125-12-119982,10-K/A,2012-03-16,2012-03-17,2011,FY,2011-12-31,quarterly,NEWP,NEWPORT CORP,764069000,370258000,293831000,143259000,150572000,,,55701000,112968000,,,,,160913000,66398000,5906000,1770000,-32709000,34525000,13485000,,,,,,,10350000,26398000,-5885000,1522000,,,20513000,76427000,223192000,593450000,,16256000,3821,37634403,2011-12-31,single,178043000,45149000,,,instance,2012-03-16
225263,0001193125-12-225128,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,NEWP,NEWPORT CORP,750864000,379659000,297845000,147198000,150647000,,,45270000,113035000,,,,,157167000,68069000,10210000,8023000,1435000,6592000,13799000,,38931000,,,,,10806000,13215000,-3732000,2214000,,,9483000,81814000,201631000,581290000,,21016000,3821,38196259,2012-03-31,single,166229000,35402000,,,instance,2012-05-10
225263,0001193125-12-375592,10-Q/A,2012-08-30,2012-08-31,2012,Q2,2012-06-30,quarterly,NEWP,NEWPORT CORP,741849000,387545000,291868000,146793000,145075000,158943000,,49718000,108718000,,,,,153655000,66883000,11345000,13815000,4754000,9154000,13651000,,38898000,,,,,10559000,15098000,-2454000,1878000,,,12644000,95677000,158943000,546488000,,21904000,3821,38251805,2012-06-30,single,,31625000,,,instance,2012-08-30
225263,0001104659-12-076045,10-Q,2012-11-08,2012-11-09,2012,Q3,2012-09-30,quarterly,NEWP,NEWPORT CORP,749652000,398770000,287426000,146880000,140546000,151542000,,67760000,110940000,,,,,142881000,62808000,12619000,11487000,3955000,7636000,12869000,,38645000,,,,,10193000,26007000,-2111000,2173000,,,23896000,111344000,151542000,550312000,,22812000,3821,38286818,2012-09-30,single,,,,,instance,2012-11-08
225263,0001104659-13-020598,10-K,2013-03-14,2013-03-15,2012,FY,2012-12-31,annual,NEWP,NEWPORT CORP,620961000,289432000,157032000,79586000,77446000,150758000,,88767000,108728000,,,,,595346000,260588000,-82160000,-84471000,5479000,-89423000,52714000,,38133000,,,,,39632000,81449000,-11529000,8369000,,,69920000,132400000,150758000,440190000,,-42528000,3821,38402291,2012-12-31,single,,,,,instance,2013-03-14
225263,0001104659-13-020598,10-K,2013-03-14,2013-03-15,2012,FY,2012-12-31,quarterly,NEWP,NEWPORT CORP,620961000,289432000,157032000,79586000,77446000,150758000,,88767000,108728000,,,,,141643000,62828000,-116334000,-117796000,-4665000,-112805000,12395000,,,,,,,8074000,27129000,-3232000,2104000,,,23897000,132400000,150758000,440190000,,-108260000,3821,38402291,2012-12-31,single,,,,,instance,2013-03-14
225263,0001104659-13-039368,10-Q,2013-05-09,2013-05-10,2013,Q1,2013-03-31,quarterly,NEWP,NEWPORT CORP,610378000,296146000,154039000,79388000,74651000,136170000,,83846000,108262000,,,,,132607000,55132000,4423000,2286000,-448000,2746000,13101000,,39260000,,,,,7965000,7450000,-3951000,2269000,,,3499000,142107000,136170000,432316000,,12388000,3821,38810704,2013-03-31,single,,,,,instance,2013-05-09
225263,0001104659-13-061760,10-Q,2013-08-08,2013-08-09,2013,Q2,2013-06-30,quarterly,NEWP,NEWPORT CORP,612010000,299740000,151660000,79489000,72171000,128647000,,90186000,107946000,,,,,134234000,57237000,5593000,3551000,946000,2662000,13577000,,39361000,,,,,7717000,21835000,-4389000,1876000,,,17446000,148080000,128647000,428387000,,13310000,3821,39101228,2013-06-30,single,,,,,instance,2013-08-08
225263,0001104659-13-082186,10-Q,2013-11-07,2013-11-08,2013,Q3,2013-09-30,quarterly,NEWP,NEWPORT CORP,566733000,305224000,148555000,78698000,69857000,102069000,,47328000,105841000,,,,,139037000,59731000,6436000,1788000,1199000,437000,13129000,,39657000,,,,,7397000,10787000,-2632000,2445000,,,8155000,156669000,102069000,407293000,,13833000,3821,39132628,2013-09-30,single,,,,,instance,2013-11-07
225263,0001104659-14-019351,10-K,2014-03-13,2014-03-14,2013,FY,2013-12-31,annual,NEWP,NEWPORT CORP,565229000,326968000,146143000,78801000,67342000,83646000,,53710000,103383000,,,,,560054000,237713000,31281000,21436000,5698000,15601000,52524000,,39558000,,,,,30478000,63850000,-16319000,9173000,,,47531000,180825000,83646000,410614000,,61759000,3821,39394196,2013-12-31,single,,,,,instance,2014-03-13
225263,0001104659-14-019351,10-K,2014-03-13,2014-03-14,2013,FY,2013-12-31,quarterly,NEWP,NEWPORT CORP,565229000,326968000,146143000,78801000,67342000,83646000,,53710000,103383000,,,,,154176000,65613000,14829000,13811000,4001000,9756000,12717000,,,,,,,7399000,23778000,-5347000,2583000,,,18431000,180825000,83646000,410614000,,22228000,3821,39394196,2013-12-31,single,,,,,instance,2014-03-13
225263,0001104659-14-036579,10-Q,2014-05-08,2014-05-09,2014,Q1,2014-03-31,quarterly,NEWP,NEWPORT CORP,567691000,340009000,143703000,78806000,64897000,70988000,,52602000,105284000,,,,,146890000,65459000,12526000,11550000,3609000,7886000,14138000,,40499000,,,,,7160000,9380000,-4950000,2337000,,,4430000,196306000,70988000,410997000,,19686000,3821,39586833,2014-03-31,single,,,,,instance,2014-05-08
225263,0001104659-14-058169,10-Q,2014-08-07,2014-08-08,2014,Q2,2014-06-30,quarterly,NEWP,NEWPORT CORP,587382000,350008000,141163000,78757000,62406000,70795000,,67896000,111646000,,,,,153232000,69888000,13485000,12827000,3830000,8952000,14318000,,40528000,,,,,7152000,24222000,-6945000,3110000,,,17277000,208845000,70795000,420803000,,20637000,3821,39921179,2014-06-30,single,,,,,instance,2014-08-07
225263,0001104659-14-077634,10-Q,2014-11-06,2014-11-07,2014,Q3,2014-09-30,quarterly,NEWP,NEWPORT CORP,576002000,354212000,138380000,78303000,60077000,71148000,,68980000,112653000,,,,,146299000,65965000,12761000,11803000,2330000,9470000,14082000,,40612000,,,,,7959000,5379000,-6098000,3141000,,,-719000,215832000,71148000,425360000,,20720000,3821,39819550,2014-09-30,single,,,,,instance,2014-11-06
225263,0001104659-15-016682,10-K,2015-03-04,2015-03-05,2014,FY,2014-12-31,annual,NEWP,NEWPORT CORP,579927000,356704000,168335000,97524000,70811000,71000000,,46883000,112440000,,,,,605150000,270756000,51765000,47680000,12510000,35058000,58432000,,40528000,,,,,28136000,57788000,-23960000,12051000,,-10292000,33828000,188369000,71000000,427704000,,79901000,3821,39603662,2014-12-31,single,,,,,instance,2015-03-04
225263,0001104659-15-016682,10-K,2015-03-04,2015-03-05,2014,FY,2014-12-31,quarterly,NEWP,NEWPORT CORP,579927000,356704000,168335000,97524000,70811000,71000000,,46883000,112440000,,,,,158729000,69444000,12993000,11500000,2741000,8750000,15894000,,,,,,,5865000,18807000,-5967000,3463000,,-5812000,12840000,188369000,71000000,427704000,,18858000,3821,39603662,2014-12-31,single,,,,,instance,2015-03-04
225263,0001104659-15-038188,10-Q,2015-05-14,2015-05-15,2015,Q1,2015-03-31,quarterly,NEWP,NEWPORT CORP,593142000,355492000,176736000,104643000,72093000,78000000,,31192000,121188000,,,,,156655000,70281000,13629000,12726000,4062000,8664000,14955000,,40560000,,,,,6966000,5119000,-5679000,4084000,,-5995000,-560000,178756000,78000000,433492000,,20595000,3821,39817899,2015-03-31,single,,3567000,,,instance,2015-05-14
225263,0001104659-15-059236,10-Q,2015-08-13,2015-08-14,2015,Q2,2015-06-30,quarterly,NEWP,NEWPORT CORP,592545000,359270000,174020000,103749000,70271000,76256000,,39717000,125208000,,,,,147977000,63919000,10071000,9007000,3237000,5770000,15158000,,40265000,,,,,7200000,20523000,-4456000,2743000,,-6154000,16067000,185250000,76256000,435526000,,17271000,3821,39580190,2015-06-30,single,,4084000,,,instance,2015-08-13
225263,0001104659-15-078209,10-Q,2015-11-12,2015-11-13,2015,Q3,2015-09-30,quarterly,NEWP,NEWPORT CORP,587852000,355631000,172082000,103854000,68228000,84254000,,30440000,122845000,,,,,147560000,62427000,10465000,9112000,2009000,7103000,14232000,,39374000,,,,,7197000,2738000,-5376000,3231000,,-15744000,-2638000,183549000,84254000,439885000,,17662000,3821,38576708,2015-09-30,single,,3579000,,,instance,2015-11-12
225263,0001104659-16-101715,10-K,2016-03-02,2016-03-03,2015,FY,2015-12-31,annual,NEWP,NEWPORT CORP,576643000,367513000,169580000,103760000,65820000,74247000,3121000,41678000,113505000,,,,,602691000,262520000,47389000,43066000,11945000,31121000,58512000,2314000,39830000,,,,,28355000,51666000,-19672000,13234000,,-27893000,31994000,197933000,77368000,444881000,45380000,75744000,3821,38625849,2015-12-31,single,,,,,instance,2016-03-02
225263,0001104659-16-101715,10-K,2016-03-02,2016-03-03,2015,FY,2015-12-31,quarterly,NEWP,NEWPORT CORP,576643000,367513000,169580000,103760000,65820000,74247000,3121000,41678000,113505000,,,,,150499000,65893000,13224000,12221000,2637000,9584000,14167000,,,,,,,6992000,23286000,-4161000,3176000,,0,19125000,197933000,77368000,444881000,,20216000,3821,38625849,2015-12-31,single,,,,,instance,2016-03-02
