cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
750004,0001104659-10-043216,10-Q,2010-08-09,2010-08-10,2010,Q2,2010-06-30,quarterly,SGMS,SCIENTIFIC GAMES CORP,2200697000,555357000,810548000,736704000,73844000,1368921000,8873000,151453000,66852000,,,,,233033000,,26531000,,13076000,-4343000,,24845000,93552000,,,,,27078000,,,,,,,-255191000,1377794000,1933151000,,53609000
750004,0001104659-10-057335,10-Q,2010-11-09,2010-11-10,2010,Q3,2010-09-30,quarterly,SGMS,SCIENTIFIC GAMES CORP,2387392000,618365000,838699000,766356000,72343000,1468875000,8401000,249570000,74857000,,,,,221061000,,21747000,,2232000,8704000,,24617000,92240000,,,,,27284000,40105000,-13755000,4850000,,-8107000,26350000,-220334000,1477276000,2095641000,,49031000
750004,0001047469-11-001634,10-K,2011-03-01,2011-03-02,2010,FY,2010-12-31,annual,SGMS,SCIENTIFIC GAMES CORP,2151538000,452658000,834528000,763915000,70613000,1388259000,8431000,124281000,68744000,,,,,882499000,,58736000,,143888000,-149201000,,101613000,92666000,,,,,141766000,170573000,-62926000,22807000,,-26335000,107647000,-381870000,1396690000,1849348000,,200502000
750004,0001047469-11-001634,10-K,2011-03-01,2011-03-02,2010,FY,2010-12-31,quarterly,SGMS,SCIENTIFIC GAMES CORP,2151538000,452658000,834528000,763915000,70613000,1388259000,8431000,124281000,68744000,,,,,212066000,,-11045000,,126848000,-158449000,,27437000,,,,,,59749000,27332000,-17669000,5424000,,-1000,9663000,-381870000,1396690000,1849348000,,48704000
750004,0001104659-11-027857,10-Q,2011-05-10,2011-05-11,2011,Q1,2011-03-31,quarterly,SGMS,SCIENTIFIC GAMES CORP,2205861000,484115000,859377000,777704000,81673000,1382077000,10427000,118591000,67754000,,,,,196656000,,14353000,,5174000,-6932000,,26455000,91886000,,,,,30904000,48610000,-8788000,4602000,,,39822000,-375262000,1392504000,1876619000,,45257000
750004,0001104659-11-045417,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,SGMS,SCIENTIFIC GAMES CORP,2214691000,509025000,859586000,780927000,78659000,1381335000,9479000,127256000,69229000,,,,,220248000,,28864000,,5536000,7019000,,26409000,92565000,,,,,29004000,48973000,-13403000,5100000,,,35570000,-350561000,1390814000,1899839000,,57868000
750004,0001104659-11-060116,10-Q,2011-11-02,2011-11-03,2011,Q3,2011-09-30,quarterly,SGMS,SCIENTIFIC GAMES CORP,2196341000,460777000,855080000,766288000,88792000,1382393000,9391000,86879000,79396000,,,,,222739000,,21376000,-1922000,2202000,,,26297000,92125000,,,,,27994000,55044000,-11781000,5591000,,,43263000,-394303000,1391784000,1852561000,24375000,49370000
750004,0001047469-12-001929,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,annual,SGMS,SCIENTIFIC GAMES CORP,2161901000,443714000,853208000,766349000,86859000,1364476000,26191000,104402000,81711000,,,,,878722000,,83821000,3413000,15983000,,,104703000,92068000,,,,,118603000,171078000,-43459000,21538000,,,127619000,-409494000,1390667000,1834381000,108116000,202424000
750004,0001047469-12-001929,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,quarterly,SGMS,SCIENTIFIC GAMES CORP,2161901000,443714000,853208000,766349000,86859000,1364476000,26191000,104402000,81711000,,,,,239079000,,19228000,-5462000,3071000,,,25542000,92187000,,,,,30701000,18451000,-9487000,6245000,,,8964000,-409494000,1390667000,1834381000,20080000,49929000
750004,0001445305-12-001675,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,SGMS,SCIENTIFIC GAMES CORP,2176143000,477584000,864918000,779567000,85351000,1353566000,33819000,100403000,79825000,,,,,234575000,,22261000,6686000,4867000,,,24898000,94224000,,,,,30518000,21924000,-7393000,5771000,,,14531000,-387334000,1387385000,1864969000,31584000,52779000
750004,0001445305-12-002528,10-Q,2012-08-08,2012-08-09,2012,Q2,2012-06-30,quarterly,SGMS,SCIENTIFIC GAMES CORP,2123350000,441053000,864763000,777738000,87025000,1354920000,14783000,112431000,83584000,,,,,229307000,,9073000,-9305000,3284000,,,24185000,92767000,,,,,39086000,61432000,-11963000,5851000,,,49469000,-423710000,1369703000,1810756000,14880000,48159000
