cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1802768,0001802768-20-000005,10-Q,2020-08-12,2020-08-13,2020,Q2,2020-06-30,quarterly,RPRX,ROYALTY PHARMA PLC,15685556000,9394961000,40258000,,40258000,5729622000,182226000,2443430000,,,,,,510932000,,409346000,601976000,0,442074000,5776000,34189000,353980000,,,47278000,,,,,,,,,9354703000,5911848000,15306809000,636165000,,2834,607156660,2020-06-30,class_sum,,,,5733000
1802768,0001802768-20-000010,10-Q,2020-11-12,2020-11-13,2020,Q3,2020-09-30,quarterly,RPRX,ROYALTY PHARMA PLC,15990678000,9798648000,34462000,,34462000,5812047000,0,1552802000,,,,,,538399000,,510567000,624254000,0,290632000,5096000,31444000,370002000,,,-33792000,,,508848000,,,,0,,9764186000,5812047000,15610695000,655698000,,2834,607160000,2020-09-30,class_sum,,,,5796000
1802768,0001802768-21-000006,10-K,2021-02-24,2021-02-25,2020,FY,2020-12-31,annual,RPRX,ROYALTY PHARMA PLC,16020286000,9895815000,28666000,,28666000,5816584000,0,1008680000,,,,,,2122353000,,1595399000,1701954000,0,975040000,26289000,157059000,375455000,,,230839000,,,2034629000,,,,0,,9867149000,5816584000,15712399000,1859013000,,2834,607161000,2020-12-31,class_sum,,,,23058000
1802768,0001802768-21-000006,10-K,2021-02-24,2021-02-25,2020,FY,2020-12-31,quarterly,RPRX,ROYALTY PHARMA PLC,16020286000,9895815000,28666000,,28666000,5816584000,0,1008680000,,,,,,572143000,,314055000,366628000,0,171094000,7779000,37842000,,,,129341000,,,565673000,,,,0,,9867149000,5816584000,15712399000,404470000,,2834,607161000,2020-12-31,class_sum,,,,5796000
1802768,0001802768-21-000016,10-Q,2021-05-11,2021-05-12,2021,Q1,2021-03-31,quarterly,RPRX,ROYALTY PHARMA PLC,15914088000,9837033000,22995000,,22995000,5821072000,,708810000,,,,,,573027000,,229297000,158979000,0,69119000,2641000,37415000,607148000,,,292262000,,,526100000,,,,,,9814038000,5821072000,15658105000,196394000,,2834,607162000,2021-03-31,class_sum,,,,5671000
1802768,0001802768-21-000026,10-Q,2021-08-11,2021-08-12,2021,Q2,2021-06-30,quarterly,RPRX,ROYALTY PHARMA PLC,16514913000,10405365000,17262000,,17262000,5825559000,,1142281000,,,,,,554963000,,744949000,806755000,0,440776000,3122000,37426000,607163000,,,-243762000,,,531720000,,,,,,10388103000,5825559000,16230924000,844181000,,2834,607222000,2021-06-30,class_sum,,,,5733000
1802768,0001802768-21-000040,10-Q,2021-11-10,2021-11-11,2021,Q3,2021-09-30,quarterly,RPRX,ROYALTY PHARMA PLC,17732358000,10386634000,11466000,,11466000,7090669000,,1800808000,,,,,,585773000,,303052000,221796000,0,101929000,90500000,44327000,607174000,,,137837000,,,469759000,,,,,,10375168000,7090669000,17477303000,266123000,,2834,607224000,2021-09-30,class_sum,,,,5796000
1802768,0001802768-22-000011,10-K,2022-02-15,2022-02-16,2021,FY,2021-12-31,annual,RPRX,ROYALTY PHARMA PLC,17515865000,10248545000,5670000,,5670000,7096070000,,1541048000,,,,,,2289463000,,1430715000,1241201000,0,619728000,200084000,166142000,414802000,,,452842000,,,2017536000,,,,0,,10242875000,7096070000,17344615000,1407343000,,2834,607226000,2021-12-31,class_sum,,,,22996000
1802768,0001802768-22-000011,10-K,2022-02-15,2022-02-16,2021,FY,2021-12-31,quarterly,RPRX,ROYALTY PHARMA PLC,17515865000,10248545000,5670000,,5670000,7096070000,,1541048000,,,,,,575700000,,153417000,53671000,0,7904000,103821000,46974000,,,,266505000,,,489957000,,,,,,10242875000,7096070000,17344615000,100645000,,2834,607226000,2021-12-31,class_sum,,,,5796000
1802768,0001802768-22-000020,10-Q,2022-05-05,2022-05-06,2022,Q1,2022-03-31,quarterly,RPRX,ROYALTY PHARMA PLC,17378888000,10141879000,0,,0,7101138000,,1791517000,,,,,,562049000,,219718000,128083000,0,51761000,100500000,47063000,607201000,,,184621000,,,460270000,,,,,,10141879000,7101138000,17243017000,175146000,,2834,607228000,2022-03-31,class_sum,,,,5670000
1802768,0001802768-22-000035,10-Q,2022-08-04,2022-08-05,2022,Q2,2022-06-30,quarterly,RPRX,ROYALTY PHARMA PLC,17740413000,10408187000,0,,0,7106199000,,2108037000,,,,,,535955000,,377792000,491597000,0,304504000,606000,46966000,607214000,,,,,,574952000,,,,,,10408187000,7106199000,17514386000,538563000,,2834,607270000,2022-06-30,class_sum,,,,0
1802768,0001802768-22-000045,10-Q,2022-11-08,2022-11-09,2022,Q3,2022-09-30,quarterly,RPRX,ROYALTY PHARMA PLC,17672605000,10416403000,0,,0,6114677000,996583000,991628000,,,,,,573463000,,192210000,220414000,0,142651000,25500000,46977000,607226000,,,,,,538827000,,,,,,10416403000,7111260000,17527663000,267391000,,2834,607272000,2022-09-30,class_sum,,,,0
1802768,0001802768-23-000007,10-K,2023-02-15,2023-02-16,2022,FY,2022-12-31,annual,RPRX,ROYALTY PHARMA PLC,16813466000,9525373000,0,,0,6118810000,997512000,1710751000,,,,,,2237215000,,307065000,230064000,0,42832000,177106000,187961000,437972000,,,,,,2143980000,,,,,,9525373000,7116322000,16641695000,418025000,,2834,607274000,2022-12-31,class_sum,,,,5670000
1802768,0001802768-23-000007,10-K,2023-02-15,2023-02-16,2022,FY,2022-12-31,quarterly,RPRX,ROYALTY PHARMA PLC,16813466000,9525373000,0,,0,6118810000,997512000,1710751000,,,,,,565748000,,-482655000,-610030000,0,-456084000,50500000,46955000,,,,,,,569931000,,,,,,9525373000,7116322000,16641695000,-563075000,,2834,607274000,2022-12-31,class_sum,,,,0
1802768,0001802768-23-000015,10-Q,2023-05-09,2023-05-10,2023,Q1,2023-03-31,quarterly,RPRX,ROYALTY PHARMA PLC,17074121000,9822000000,,,,6122942000,998441000,1975689000,,,,,,683971000,,478972000,509089000,0,340755000,500000,46950000,607251000,,,,,,1033837000,,,,,,9822000000,7121383000,16943383000,556039000,,2834,607276000,2023-03-31,class_sum,,,,0
1802768,0001802768-23-000023,10-Q,2023-08-08,2023-08-09,2023,Q2,2023-06-30,quarterly,RPRX,ROYALTY PHARMA PLC,17121482000,9813686000,,,,6127074000,999370000,2173077000,,,,,,538202000,,248840000,351336000,0,227625000,500000,46949000,605860000,,,,,,607817000,,,,,,9813686000,7126444000,16940130000,398285000,,2834,603298000,2023-06-30,class_sum,,,,0
1802768,0001802768-23-000029,10-Q,2023-11-08,2023-11-09,2023,Q3,2023-09-30,quarterly,RPRX,ROYALTY PHARMA PLC,15855524000,9585097000,,,,6131194000,0,936448000,,,,,,536313000,,151442000,122077000,0,72114000,50500000,46033000,601138000,,,,,,573520000,,,,-140117000,,9585097000,6131194000,15716291000,168110000,,2834,598439000,2023-09-30,class_sum,,,,0
1802768,0001802768-24-000012,10-K,2024-02-15,2024-02-16,2023,FY,2023-12-31,annual,RPRX,ROYALTY PHARMA PLC,16381851000,10084289000,,,,6135285000,0,477010000,,,,,,2354554000,,1492150000,1700088000,0,1134834000,52000000,187187000,602900000,,,,,,2987802000,,,,-304759000,,10084289000,6135285000,16219574000,1887275000,,2834,597485000,2023-12-31,class_sum,,,,0
1802768,0001802768-24-000012,10-K,2024-02-15,2024-02-16,2023,FY,2023-12-31,quarterly,RPRX,ROYALTY PHARMA PLC,16381851000,10084289000,,,,6135285000,0,477010000,,,,,,596068000,,612896000,717586000,0,494340000,500000,47255000,,,,,,,772628000,,,,-30200000,,10084289000,6135285000,16219574000,764841000,,2834,597485000,2023-12-31,class_sum,,,,0
1802768,0001802768-24-000021,10-Q,2024-05-09,2024-05-10,2024,Q1,2024-03-31,quarterly,RPRX,ROYALTY PHARMA PLC,16130886000,9863716000,,,,6139376000,,843000000,,,,,,567978000,,-73774000,-4273000,0,4778000,500000,44232000,597479000,,,,,,664638000,,,,,,9863716000,6139376000,16003092000,39959000,,2834,597487000,2024-03-31,class_sum,,,,
1802768,0001802768-24-000045,10-Q,2024-08-08,2024-08-09,2024,Q2,2024-06-30,quarterly,RPRX,ROYALTY PHARMA PLC,17656579000,9751818000,,,,7602019000,,1764644000,,,,,,537267000,,269630000,194377000,0,102004000,500000,49013000,596912000,,,,,,658209000,,,,,,9751818000,7602019000,17353837000,243390000,,2834,594443000,2024-06-30,class_sum,,,,
1802768,0001802768-24-000058,10-Q,2024-11-06,2024-11-07,2024,Q3,2024-09-30,quarterly,RPRX,ROYALTY PHARMA PLC,18042242000,10258467000,,,,6610437000,996942000,950052000,,,,,,564690000,,735074000,806358000,0,543987000,500000,66506000,592726000,,,,,,703614000,,,,-97045000,,10258467000,7607379000,17865846000,872864000,,2834,590969000,2024-09-30,class_sum,,,,
1802768,0001802768-25-000010,10-K,2025-02-12,2025-02-13,2024,FY,2024-12-31,annual,RPRX,ROYALTY PHARMA PLC,18222715000,10342366000,,,,6614653000,997773000,929026000,,,,,,2263576000,,1292444000,1330813000,0,858983000,2000000,225512000,594108000,,,,,,2768986000,,,,-229651000,,10342366000,7612426000,17954792000,1556325000,,2834,589163000,2024-12-31,class_sum,,,,0
1802768,0001802768-25-000010,10-K,2025-02-12,2025-02-13,2024,FY,2024-12-31,quarterly,RPRX,ROYALTY PHARMA PLC,18222715000,10342366000,,,,6614653000,997773000,929026000,,,,,,593641000,,361514000,334351000,0,208214000,500000,65761000,,,,,,,742525000,,,,-52607000,,10342366000,7612426000,17954792000,400112000,,2834,589163000,2024-12-31,class_sum,,,,
1802768,0001802768-25-000027,10-Q,2025-05-08,2025-05-09,2025,Q1,2025-03-31,quarterly,RPRX,ROYALTY PHARMA PLC,17608256000,9788657000,,,,6618847000,998605000,1087720000,,,,,,568247000,,534182000,433433000,0,238349000,50500000,65261000,578102000,,,,,,596076000,,,,-708781000,,9788657000,7617452000,17406109000,498694000,,2834,566510000,2025-03-31,class_sum,,,,
1802768,0001802768-25-000095,10-Q,2025-08-06,2025-08-07,2025,Q2,2025-06-30,quarterly,RPRX,ROYALTY PHARMA PLC,18323000000,9502940000,924634000,924634000,,7003063000,999436000,631908000,,,,,,578665000,,209799000,90635000,0,30176000,300500000,68668000,562298000,,,,,,363984000,,,,-291572000,,8578306000,8002499000,17505439000,159303000,,2834,583219000,2025-06-30,class_sum,,,,
1802768,0001802768-25-000114,10-Q,2025-11-05,2025-11-06,2025,Q3,2025-09-30,quarterly,RPRX,ROYALTY PHARMA PLC,19347280000,9620861000,924634000,924634000,,8565735000,380000000,938944000,,,,,,609291000,,427156000,444211000,0,288217000,50500000,79564000,559611000,,,,,,702615000,,73353000,,-146493000,,8696227000,8945735000,18566596000,523775000,,2834,579067000,2025-09-30,class_sum,,,,
1802768,0001802768-26-000003,10-K,2026-02-11,2026-02-12,2025,FY,2025-12-31,annual,RPRX,ROYALTY PHARMA PLC,19620780000,9714939000,924634000,924634000,,8570917000,380000000,618696000,,,,,,2378193000,,1559518000,1324192000,0,770947000,452000000,307664000,564455000,,,,,,2489823000,,290890000,,-1227383000,,8790305000,8950917000,18665856000,1631856000,,2834,577157000,2025-12-31,class_sum,,,,
1802768,0001802768-26-000003,10-K,2026-02-11,2026-02-12,2025,FY,2025-12-31,quarterly,RPRX,ROYALTY PHARMA PLC,19620780000,9714939000,924634000,924634000,,8570917000,380000000,618696000,,,,,,621990000,,388382000,355913000,0,214205000,50500000,94171000,,,,,,,827148000,,125791000,,-80537000,,8790305000,8950917000,18665856000,450084000,,2834,577157000,2025-12-31,class_sum,,,,
1802768,0001802768-26-000009,10-Q,2026-05-06,2026-05-07,2026,Q1,2026-03-31,quarterly,RPRX,ROYALTY PHARMA PLC,19815415000,9936833000,924634000,924634000,,8576443000,380000000,586395000,,,,,,630576000,,563038000,468256000,0,294690000,39790000,93722000,556837000,,,,,,718233000,,122292000,,-50100000,,9012199000,8956443000,18893276000,561978000,,2834,576236000,2026-03-31,class_sum,,,,
