cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1933567,0001493152-23-033460,10-Q,2023-09-22,2023-09-23,2023,Q2,2023-06-30,quarterly,,"NEURAXIS, INC",1539691,-9982635,73316,,73316,,,51440,44205,92896,,61317,,646021,578208,-1117541,,,-2235614,109789,194690,2003322,,,,,,,,,,,,-10055951,,,,,3845,1963322,2023-06-30,single,,,,,,
1933567,0001493152-23-042163,10-Q,2023-11-20,2023-11-21,2023,Q3,2023-09-30,quarterly,,"NEURAXIS, INC",1235918,-1061087,110695,,110695,,,761249,34530,84547,,68972,,477460,410173,-3022339,,,-4904356,44950,102628,3625519,,,,,10230,-2816282,-2674,,,,-2818956,-1171782,,,,-3012109,3845,5149340,2023-09-30,single,,,,,,
1933567,0001493152-24-014832,10-K,2024-04-16,2024-04-17,2023,FY,2023-12-31,annual,,"NEURAXIS, INC",509498,-1403241,108073,,108073,,,78560,21220,76198,,74947,,2460049,2156704,-6664495,,,-14626683,169315,476416,3252328,,,,,40725,-6693978,-30781,,,,-6724759,-1511314,,,,-6623770,3845,6508897,2023-12-31,single,,,,,,
1933567,0001493152-24-014832,10-K,2024-04-16,2024-04-17,2023,FY,2023-12-31,quarterly,,"NEURAXIS, INC",509498,-1403241,108073,,108073,,,78560,21220,76198,,74947,,531459,459114,-1623205,,,-5313305,-2221,22547,,,,,,10435,-2629559,-16040,,,,-2645599,-1511314,,,,-1612770,3845,6508897,2023-12-31,single,,,,,,
1933567,0001493152-24-020692,10-Q,2024-05-20,2024-05-21,2024,Q1,2024-03-31,quarterly,,"NEURAXIS, INC",945729,-3184454,105452,,105452,,,81752,20194,350225,,85754,,646635,571554,-1832120,,,-2120651,5570,26560,6550567,,,,,10737,-1332160,-14722,227000,,,-1346882,-3289906,,,,-1821383,3845,6594897,2024-03-31,single,,,,,,
1933567,0001493152-24-030875,10-Q,2024-08-09,2024-08-10,2024,Q2,2024-06-30,quarterly,,"NEURAXIS, INC",2633338,-5258382,102831,,102831,,,1765274,42710,346090,,82122,,611500,538042,-2206832,,,-2917710,54312,80697,6921004,,,,,10970,-1615135,-8686,0,,,-1623821,-5361213,,,,-2195862,3845,6841621,2024-06-30,single,,,,,,
1933567,0001493152-24-044538,10-Q,2024-11-12,2024-11-13,2024,Q3,2024-09-30,quarterly,,"NEURAXIS, INC",1143269,-1793932,99209,,99209,,,260885,22458,329462,,84512,,666625,569575,-1651273,,,-1755234,72422,64676,7172229,,,,,9273,-1392802,-4368,0,,,-1397170,-1893141,,,,-1642000,3845,6980227,2024-09-30,single,,,,,,
1933567,0001493152-25-010984,10-K,2025-03-20,2025-03-21,2024,FY,2024-12-31,annual,,"NEURAXIS, INC",4757572,2067748,96588,,96588,,,3696870,44328,319253,4281,32527,,2685925,2323923,-7156817,,,-8241501,206107,174328,6918887,,,,,37831,-6098264,-27776,227000,,,-6126040,1971160,,,,-7118986,3845,6990227,2024-12-31,single,,,,,,
1933567,0001493152-25-010984,10-K,2025-03-20,2025-03-21,2024,FY,2024-12-31,quarterly,,"NEURAXIS, INC",4757572,2067748,96588,,96588,,,3696870,44328,319253,4281,32527,,761165,656112,-1466592,,,-1447905,73803,2394,,,,,,6851,-1758167,0,0,,,-1758167,1971160,,,,-1459741,3845,6990227,2024-12-31,single,,,,,,
1933567,0001641172-25-009571,10-Q,2025-05-12,2025-05-13,2025,Q1,2025-03-31,quarterly,,"NEURAXIS, INC",3029809,258479,93967,,93967,,,2005370,37421,304430,4281,37684,,895655,756180,-2295098,,,-2278684,60556,2237,7463578,,,,,6356,-1603655,-18000,105811,,,-1621655,164512,,,,-2288742,3845,7215864,2025-03-31,single,,,,,,
