cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1227654,0001140361-10-042408,10-Q,2010-10-27,2010-10-28,2010,Q3,2010-09-30,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1001300000,285400000,18700000,,18700000,483700000,4100000,68900000,242500000,,,,,,53400000,32700000,26100000,6800000,19300000,,5300000,32785,,,,,,,,,,,,266700000,487800000,773200000,31400000,,1400,,,,,,,,instance,2010-10-27
1227654,0001140361-11-011013,10-K,2011-02-22,2011-02-23,2010,FY,2010-12-31,annual,CMP,COMPASS MINERALS INTERNATIONAL INC,1114300000,347800000,18400000,,18400000,482500000,4200000,91100000,205000000,,,,,,314900000,226500000,195200000,44600000,150600000,,22700000,32763,,,,,52000000,241200000,-112100000,5300000,-52000000,,129100000,329400000,486700000,834500000,217900000,278500000,1400,,,,,,,,instance,2011-02-22
1227654,0001140361-11-011013,10-K,2011-02-22,2011-02-23,2010,FY,2010-12-31,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1114300000,347800000,18400000,,18400000,482500000,4200000,91100000,205000000,,,,,,107000000,82700000,71000000,9900000,61100000,,6200000,,,,,,15700000,73100000,-189200000,1200000,-13000000,,-116100000,329400000,486700000,834500000,77200000,98400000,1400,,,,,,,,instance,2011-02-22
1227654,0001140361-11-023646,10-Q,2011-04-28,2011-04-29,2011,Q1,2011-03-31,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1132600000,406100000,56300000,,56300000,481500000,4200000,177600000,128400000,,,,,,107600000,84600000,78300000,21800000,56500000,,5700000,32866,,,,,16400000,170800000,-16700000,1700000,-15100000,,154100000,349800000,485700000,891800000,84000000,101000000,1400,,,,,,,,instance,2011-04-28
1227654,0001140361-11-038588,10-Q,2011-07-29,2011-07-30,2011,Q2,2011-06-30,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1129800000,412600000,55800000,,55800000,480500000,4200000,158000000,168800000,,,,,,44300000,22100000,17300000,3300000,14000000,,5200000,32922,,,,,16400000,23300000,-27000000,1600000,-15000000,,-3700000,356800000,484700000,897300000,22500000,38500000,1400,,,,,,,,instance,2011-07-29
1227654,0001140361-11-050749,10-Q,2011-10-28,2011-10-29,2011,Q3,2011-09-30,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1125100000,408700000,58000000,,58000000,479500000,4200000,123400000,185800000,,,,,,71000000,48600000,45300000,10700000,34600000,,5000000,32931,,,,,16000000,6700000,-22800000,1500000,-15000000,,-16100000,350700000,483700000,892400000,50300000,64600000,1400,,,,,,,,instance,2011-10-28
1227654,0001140361-12-010153,10-K,2012-02-22,2012-02-23,2011,FY,2011-12-31,annual,CMP,COMPASS MINERALS INTERNATIONAL INC,1205500000,446600000,57500000,,57500000,326700000,156000000,130300000,207200000,,,,,,309800000,215300000,197300000,48300000,149000000,,21000000,32934000,,,,,64700000,252300000,-107400000,6500000,-60100000,,144900000,389100000,482700000,929300000,218300000,280000000,1400,,,,,,,,instance,2012-02-22
1227654,0001140361-12-010153,10-K,2012-02-22,2012-02-23,2011,FY,2011-12-31,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1205500000,446600000,57500000,,57500000,326700000,156000000,130300000,207200000,,,,,,86900000,60000000,56400000,12500000,43900000,,5100000,33013000,,,,,15900000,51500000,-40900000,1700000,-15000000,,10600000,389100000,482700000,929300000,61500000,75900000,1400,,,,,,,,instance,2012-02-22
1227654,0001140361-12-021756,10-Q,2012-04-27,2012-04-28,2012,Q1,2012-03-31,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1230300000,489600000,58400000,,58400000,326200000,155500000,183600000,187200000,,,,,,82800000,61400000,54800000,14900000,39900000,,5000000,33058,,,,,15700000,96900000,-30000000,1700000,-16600000,,66900000,431200000,481700000,971300000,59800000,77100000,1400,,,,,,,,instance,2012-04-27
1227654,0001140361-12-034300,10-Q,2012-07-30,2012-07-31,2012,Q2,2012-06-30,quarterly,CMP,COMPASS MINERALS INTERNATIONAL INC,1192000000,473400000,58800000,,58800000,480200000,3900000,147600000,215200000,,,,,,38500000,15500000,7900000,-1600000,9500000,,4500000,33118,,,,,15800000,18600000,-34400000,1900000,-16600000,,-15800000,414600000,484100000,957500000,12400000,31300000,1400,,,,,,,,instance,2012-07-30
